,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,extraTime,month,year,season,avgHomeScore,avgAwayScore,avgTotalScore,avgHomeScoreByMonth,avgHomeScoreByYear,avgHomeScoreBySeason,avgHomeScoreByTeam,avgAwayScoreByMonth,avgAwayScoreByYear,avgAwayScoreBySeason,avgAwayScoreByTeam,avgTotalScoreByMonth,avgTotalScoreByYear,avgTotalScoreBySeason,avgHomeScoreByTeamByMonth,avgHomeScoreByTeamByYear,avgHomeScoreByTeamBySeason,avgAwayScoreByTeamByMonth,avgAwayScoreByTeamByYear,avgAwayScoreByTeamBySeason
76,27/Feb/2011,13:00,Wasps,15,Saracens,26,Adams Park,N/A,41,A,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,27.76,19.15,18.59,18.07,24.17,43.21,41.59,41.53,24.25,23.64,25.82,21.06,23.38,20.83
77,12/Feb/2011,15:00,Northampton Saints,15,Saracens,29,Franklin’s Gardens,N/A,44,A,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,27.63,19.15,18.59,18.07,24.17,43.21,41.59,41.53,25.16,27.92,29.18,21.06,23.38,20.83
78,13/Feb/2011,17:00,Wasps,9,Gloucester,10,Adams Park,N/A,19,A,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,27.76,19.15,18.59,18.07,20.71,43.21,41.59,41.53,24.25,23.64,25.82,17.28,18.46,16.67
79,26/Feb/2011,15:00,Northampton Saints,16,Gloucester,18,Franklin’s Gardens,N/A,34,A,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,27.63,19.15,18.59,18.07,20.71,43.21,41.59,41.53,25.16,27.92,29.18,17.28,18.46,16.67
80,25/Feb/2011,19:45,Sale Sharks,16,Leicester Tigers,18,Edgeley Park,N/A,34,A,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,24.15,19.15,18.59,18.07,21.65,43.21,41.59,41.53,23.26,21.62,21.45,16.95,24.92,21.55
81,13/Feb/2011,15:00,Leeds Carnegie,9,Leicester Tigers,15,Headingley,N/A,24,A,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,12.73,19.15,18.59,18.07,21.65,43.21,41.59,41.53,7.0,14.14,12.73,16.95,24.92,21.55
82,11/Feb/2011,19:45,Sale Sharks,7,Bath,19,Edgeley Park,N/A,26,A,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,24.15,19.15,18.59,18.07,20.11,43.21,41.59,41.53,23.26,21.62,21.45,18.56,17.62,18.82
83,26/Feb/2011,15:00,Exeter Chiefs,9,Bath,12,Sandy Park,N/A,21,A,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,27.71,19.15,18.59,18.07,20.11,43.21,41.59,41.53,25.19,18.0,18.09,18.56,17.62,18.82
84,19/Feb/2011,17:30,Leicester Tigers,21,Wasps,12,Welford Road,N/A,33,H,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,26.91,19.15,18.59,18.07,22.14,43.21,41.59,41.53,28.84,24.08,29.69,24.65,11.55,12.82
85,18/Feb/2011,19:45,Gloucester,23,London Irish,9,Kingsholm,N/A,32,H,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,26.32,19.15,18.59,18.07,18.11,43.21,41.59,41.53,26.11,31.5,30.73,19.82,19.9,20.73
86,19/Feb/2011,15:00,Bath,38,Northampton Saints,8,Recreation Ground,N/A,46,H,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,24.21,19.15,18.59,18.07,22.09,43.21,41.59,41.53,23.9,22.55,20.0,21.94,17.14,17.92
87,18/Feb/2011,20:00,Newcastle Falcons,13,Exeter Chiefs,23,Kingston Park,N/A,36,A,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,18.92,19.15,18.59,18.07,24.01,43.21,41.59,41.53,22.58,18.38,18.09,21.06,20.83,20.82
88,19/Feb/2011,15:00,Harlequins,21,Sale Sharks,9,Twickenham Stoop,N/A,30,H,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,26.66,19.15,18.59,18.07,19.99,43.21,41.59,41.53,23.43,27.45,25.55,21.47,20.3,17.82
89,20/Feb/2011,15:00,Saracens,39,Leeds Carnegie,0,Vicarage Road,N/A,39,H,N,Feb,2011,2010-11,25.53,20.8,46.33,24.06,23.01,23.46,31.18,19.15,18.59,18.07,15.91,43.21,41.59,41.53,26.94,21.64,22.33,0.0,16.17,15.91
90,27/Mar/2011,15:00,Saracens,24,Newcastle Falcons,9,Vicarage Road,N/A,33,H,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,31.18,20.79,18.59,18.07,17.24,46.7,41.59,41.53,30.0,21.64,22.33,17.54,14.42,14.64
91,04/Mar/2011,20:00,Newcastle Falcons,33,Harlequins,18,Kingston Park,N/A,51,H,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,18.92,20.79,18.59,18.07,22.21,46.7,41.59,41.53,19.27,18.38,18.09,20.76,19.5,18.27
92,05/Mar/2011,15:15,Leicester Tigers,14,Saracens,15,Welford Road,N/A,29,A,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,26.91,20.79,18.59,18.07,24.17,46.7,41.59,41.53,28.93,24.08,29.69,24.64,23.38,20.83
93,26/Mar/2011,15:00,Harlequins,53,Gloucester,15,Twickenham Stoop,N/A,68,H,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,26.66,20.79,18.59,18.07,20.71,46.7,41.59,41.53,28.79,27.45,25.55,20.18,18.46,16.67
94,26/Mar/2011,16:30,Bath,6,Leicester Tigers,37,Recreation Ground,N/A,43,A,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,24.21,20.79,18.59,18.07,21.65,46.7,41.59,41.53,21.39,22.55,20.0,25.71,24.92,21.55
95,05/Mar/2011,15:00,Gloucester,34,Bath,22,Kingsholm,N/A,56,H,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,26.32,20.79,18.59,18.07,20.11,46.7,41.59,41.53,24.86,31.5,30.73,21.15,17.62,18.82
96,27/Mar/2011,13:45,Northampton Saints,39,Wasps,3,Franklin’s Gardens,N/A,42,H,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,27.63,20.79,18.59,18.07,22.14,46.7,41.59,41.53,28.4,27.92,29.18,19.53,11.55,12.82
97,06/Mar/2011,15:00,Leeds Carnegie,27,London Irish,19,Headingley,N/A,46,H,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,12.73,20.79,18.59,18.07,18.11,46.7,41.59,41.53,20.0,14.14,12.73,14.14,19.9,20.73
98,06/Mar/2011,15:00,Exeter Chiefs,30,Northampton Saints,9,Sandy Park,N/A,39,H,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,27.71,20.79,18.59,18.07,22.09,46.7,41.59,41.53,29.12,18.0,18.09,24.22,17.14,17.92
99,12/Mar/2011,15:00,Leeds Carnegie,13,Northampton Saints,23,Headingley,N/A,36,A,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,12.73,20.79,18.59,18.07,22.09,46.7,41.59,41.53,20.0,14.14,12.73,24.22,17.14,17.92
100,26/Mar/2011,15:00,London Irish,39,Exeter Chiefs,17,Madejski Stadium,N/A,56,H,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,24.29,20.79,18.59,18.07,24.01,46.7,41.59,41.53,27.86,26.67,26.82,24.53,20.83,20.82
101,06/Mar/2011,15:00,Wasps,33,Sale Sharks,26,Adams Park,N/A,59,H,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,27.76,20.79,18.59,18.07,19.99,46.7,41.59,41.53,25.65,23.64,25.82,17.94,20.3,17.82
102,25/Mar/2011,19:45,Sale Sharks,15,Leeds Carnegie,12,Edgeley Park,N/A,27,H,N,Mar,2011,2010-11,25.53,20.8,46.33,25.91,23.01,23.46,24.15,20.79,18.59,18.07,15.91,46.7,41.59,41.53,25.93,21.62,21.45,12.0,16.17,15.91
103,02/Apr/2011,15:00,Gloucester,34,Newcastle Falcons,9,Kingsholm,Dean Richards,43,H,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,26.32,23.7,18.59,18.07,17.24,50.51,41.59,41.53,29.73,31.5,30.73,22.0,14.42,14.64
104,24/Apr/2011,15:00,Leeds Carnegie,3,Harlequins,38,Headingley,Martin Fox,41,A,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,12.73,23.7,18.59,18.07,22.21,50.51,41.59,41.53,15.0,14.14,12.73,23.5,19.5,18.27
105,16/Apr/2011,14:15,Bath,19,Harlequins,15,Recreation Ground,Dave Pearson,34,H,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,24.21,23.7,18.59,18.07,22.21,50.51,41.59,41.53,26.71,22.55,20.0,23.5,19.5,18.27
106,16/Apr/2011,15:00,Exeter Chiefs,12,Saracens,33,Sandy Park,Dean Richards,45,A,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,27.71,23.7,18.59,18.07,24.17,50.51,41.59,41.53,29.43,18.0,18.09,29.64,23.38,20.83
107,08/Apr/2011,19:45,Sale Sharks,36,Gloucester,31,Edgeley Park,N/A,67,H,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,24.15,23.7,18.59,18.07,20.71,50.51,41.59,41.53,23.31,21.62,21.45,23.06,18.46,16.67
108,16/Apr/2011,15:00,Leicester Tigers,41,Gloucester,41,Welford Road,George Clancy,82,D,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,26.91,23.7,18.59,18.07,20.71,50.51,41.59,41.53,31.14,24.08,29.69,23.06,18.46,16.67
109,24/Apr/2011,13:30,Saracens,35,Gloucester,12,Vicarage Road,Dave Pearson,47,H,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,31.18,23.7,18.59,18.07,20.71,50.51,41.59,41.53,31.45,21.64,22.33,23.06,18.46,16.67
110,22/Apr/2011,18:00,Newcastle Falcons,13,Leicester Tigers,24,Kingston Park,Tim Wigglesworth,37,A,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,18.92,23.7,18.59,18.07,21.65,50.51,41.59,41.53,17.2,18.38,18.09,24.85,24.92,21.55
111,02/Apr/2011,17:30,Harlequins,13,Leicester Tigers,17,Twickenham Stoop,Wayne Barnes,30,A,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,26.66,23.7,18.59,18.07,21.65,50.51,41.59,41.53,27.62,27.45,25.55,24.85,24.92,21.55
112,23/Apr/2011,17:30,Wasps,10,Bath,43,Twickenham,Wayne Barnes,53,A,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,27.76,23.7,18.59,18.07,20.11,50.51,41.59,41.53,30.93,23.64,25.82,18.06,17.62,18.82
113,30/Apr/2011,16:00,Newcastle Falcons,11,Bath,14,Kingston Park,N/A,25,A,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,18.92,23.7,18.59,18.07,20.11,50.51,41.59,41.53,17.2,18.38,18.09,18.06,17.62,18.82
114,03/Apr/2011,15:00,Saracens,20,Bath,9,Vicarage Road,Nigel Owens,29,H,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,31.18,23.7,18.59,18.07,20.11,50.51,41.59,41.53,31.45,21.64,22.33,18.06,17.62,18.82
115,03/Apr/2011,15:00,London Irish,25,Wasps,12,Madejski Stadium,Chris White,37,H,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,24.29,23.7,18.59,18.07,22.14,50.51,41.59,41.53,22.27,26.67,26.82,23.69,11.55,12.82
116,16/Apr/2011,17:30,Sale Sharks,20,London Irish,34,"Reebok Stadium, Horwich",N/A,54,A,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,24.15,23.7,18.59,18.07,18.11,50.51,41.59,41.53,23.31,21.62,21.45,23.67,19.9,20.73
117,23/Apr/2011,15:00,London Irish,20,Northampton Saints,26,Madejski Stadium,N/A,46,A,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,24.29,23.7,18.59,18.07,22.09,50.51,41.59,41.53,22.27,26.67,26.82,22.5,17.14,17.92
118,15/Apr/2011,19:45,Newcastle Falcons,15,Northampton Saints,22,Kingston Park,Greg Garner,37,A,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,18.92,23.7,18.59,18.07,22.09,50.51,41.59,41.53,17.2,18.38,18.09,22.5,17.14,17.92
119,19/Apr/2011,19:45,Gloucester,27,Northampton Saints,15,Kingsholm,N/A,42,H,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,26.32,23.7,18.59,18.07,22.09,50.51,41.59,41.53,29.73,31.5,30.73,22.5,17.14,17.92
120,22/Apr/2011,15:00,Sale Sharks,24,Exeter Chiefs,30,Edgeley Park,Peter Fitzgibbon,54,A,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,24.15,23.7,18.59,18.07,24.01,50.51,41.59,41.53,23.31,21.62,21.45,30.15,20.83,20.82
121,03/Apr/2011,15:00,Leeds Carnegie,27,Exeter Chiefs,22,Headingley,Tim Wigglesworth,49,H,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,12.73,23.7,18.59,18.07,24.01,50.51,41.59,41.53,15.0,14.14,12.73,30.15,20.83,20.82
122,09/Apr/2011,14:30,Bath,26,Exeter Chiefs,18,Recreation Ground,N/A,44,H,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,24.21,23.7,18.59,18.07,24.01,50.51,41.59,41.53,26.71,22.55,20.0,30.15,20.83,20.82
123,02/Apr/2011,14:30,Northampton Saints,53,Sale Sharks,24,Franklin’s Gardens,N/A,77,H,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,27.63,23.7,18.59,18.07,19.99,50.51,41.59,41.53,31.15,27.92,29.18,26.0,20.3,17.82
124,17/Apr/2011,15:00,Wasps,51,Leeds Carnegie,18,Adams Park,N/A,69,H,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,27.76,23.7,18.59,18.07,15.91,50.51,41.59,41.53,30.93,23.64,25.82,24.0,16.17,15.91
125,09/Apr/2011,15:00,Newcastle Falcons,29,Leeds Carnegie,30,Kingston Park,N/A,59,A,N,Apr,2011,2010-11,25.53,20.8,46.33,26.81,23.01,23.46,18.92,23.7,18.59,18.07,15.91,50.51,41.59,41.53,17.2,18.38,18.09,24.0,16.17,15.91
126,07/May/2011,15:00,Bath,42,Newcastle Falcons,12,Recreation Ground,Wayne Barnes,54,H,N,May,2011,2010-11,25.53,20.8,46.33,29.81,23.01,23.46,24.21,22.81,18.59,18.07,17.24,52.62,41.59,41.53,33.73,22.55,20.0,19.11,14.42,14.64
127,07/May/2011,15:00,Harlequins,13,Saracens,16,Twickenham Stoop,Tim Wigglesworth,29,A,N,May,2011,2010-11,25.53,20.8,46.33,29.81,23.01,23.46,26.66,22.81,18.59,18.07,24.17,52.62,41.59,41.53,26.58,27.45,25.55,27.31,23.38,20.83
128,28/May/2011,15:00,Leicester Tigers,18,Saracens,22,"Twickenham, London",Wayne Barnes,40,A,N,May,2011,2010-11,25.53,20.8,46.33,29.81,23.01,23.46,26.91,22.81,18.59,18.07,24.17,52.62,41.59,41.53,27.83,24.08,29.69,27.31,23.38,20.83
129,15/May/2011,14:30,Saracens,12,Gloucester,10,Vicarage Road,Andrew Small,22,H,N,May,2011,2010-11,25.53,20.8,46.33,29.81,23.01,23.46,31.18,22.81,18.59,18.07,20.71,52.62,41.59,41.53,34.73,21.64,22.33,23.45,18.46,16.67
130,07/May/2011,15:00,Exeter Chiefs,21,Wasps,8,Sandy Park,Llyr Apgeraint-Roberts,29,H,N,May,2011,2010-11,25.53,20.8,46.33,29.81,23.01,23.46,27.71,22.81,18.59,18.07,22.14,52.62,41.59,41.53,34.85,18.0,18.09,25.75,11.55,12.82
131,07/May/2011,15:00,Leicester Tigers,32,London Irish,23,Welford Road,Greg Garner,55,H,N,May,2011,2010-11,25.53,20.8,46.33,29.81,23.01,23.46,26.91,22.81,18.59,18.07,18.11,52.62,41.59,41.53,27.83,24.08,29.69,21.78,19.9,20.73
132,14/May/2011,15:15,Leicester Tigers,11,Northampton Saints,3,Welford Road,Wayne Barnes,14,H,N,May,2011,2010-11,25.53,20.8,46.33,29.81,23.01,23.46,26.91,22.81,18.59,18.07,22.09,52.62,41.59,41.53,27.83,24.08,29.69,19.25,17.14,17.92
133,07/May/2011,15:00,Gloucester,68,Sale Sharks,17,Kingsholm,N/A,85,H,N,May,2011,2010-11,25.53,20.8,46.33,29.81,23.01,23.46,26.32,22.81,18.59,18.07,19.99,52.62,41.59,41.53,34.14,31.5,30.73,19.14,20.3,17.82
134,07/May/2011,15:00,Northampton Saints,31,Leeds Carnegie,24,Franklin's Gardens,Andrew Small,55,H,N,May,2011,2010-11,25.53,20.8,46.33,29.81,23.01,23.46,27.63,22.81,18.59,18.07,15.91,52.62,41.59,41.53,32.58,27.92,29.18,24.0,16.17,15.91
135,24/Sep/2011,15:00,London Irish,46,Newcastle Falcons,29,Madejski Stadium,N/A,75,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,24.29,22.25,18.59,18.7,17.24,49.28,41.59,41.41,28.5,26.67,29.18,18.0,14.42,16.55
136,10/Sep/2011,15:00,Exeter Chiefs,32,Newcastle Falcons,15,Sandy Park,Chris White,47,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,27.71,22.25,18.59,18.7,17.24,49.28,41.59,41.41,27.91,18.0,18.82,18.0,14.42,16.55
137,03/Sep/2011,14:00,London Irish,24,Harlequins,29,Twickenham,Greg Garner,53,A,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,24.29,22.25,18.59,18.7,22.21,49.28,41.59,41.41,28.5,26.67,29.18,25.39,19.5,19.55
138,24/Sep/2011,15:00,Worcester Warriors,15,Harlequins,17,Sixways,Chris White,32,A,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,20.93,22.25,18.59,18.7,22.21,49.28,41.59,41.41,20.9,14.17,16.64,25.39,19.5,19.55
139,10/Sep/2011,15:15,Bath,26,Saracens,28,Recreation Ground,Greg Garner,54,A,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,24.21,22.25,18.59,18.7,24.17,49.28,41.59,41.41,30.64,22.55,21.0,27.83,23.38,22.58
140,24/Sep/2011,14:30,Leicester Tigers,25,Saracens,50,Welford Road,Greg Garner,75,A,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,26.91,22.25,18.59,18.7,24.17,49.28,41.59,41.41,29.83,24.08,28.75,27.83,23.38,22.58
141,04/Sep/2011,15:30,Northampton Saints,26,Gloucester,24,Franklin's Gardens,Andrew Small,50,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,27.63,22.25,18.59,18.7,20.71,49.28,41.59,41.41,26.75,27.92,28.27,21.0,18.46,16.27
142,17/Sep/2011,15:00,Harlequins,42,Gloucester,6,Twickenham Stoop,Tim Wigglesworth,48,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,26.66,22.25,18.59,18.7,20.71,49.28,41.59,41.41,26.19,27.45,28.15,21.0,18.46,16.27
143,11/Sep/2011,14:15,Wasps,35,Leicester Tigers,29,Adams Park,Andrew Small,64,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,27.76,22.25,18.59,18.7,21.65,49.28,41.59,41.41,35.35,23.64,17.45,21.71,24.92,28.25
144,17/Sep/2011,15:05,Newcastle Falcons,26,Leicester Tigers,27,Kingston Park,N/A,53,A,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,18.92,22.25,18.59,18.7,21.65,49.28,41.59,41.41,19.16,18.38,15.36,21.71,24.92,28.25
145,03/Sep/2011,18:30,Newcastle Falcons,9,Bath,22,Kingston Park,Martin Fox,31,A,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,18.92,22.25,18.59,18.7,20.11,49.28,41.59,41.41,19.16,18.38,15.36,23.1,17.62,12.18
146,24/Sep/2011,15:00,Gloucester,23,Bath,6,Kingsholm,N/A,29,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,26.32,22.25,18.59,18.7,20.11,49.28,41.59,41.41,25.19,31.5,25.18,23.1,17.62,12.18
147,25/Sep/2011,15:00,Exeter Chiefs,21,Wasps,11,Sandy Park,Martin Fox,32,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,27.71,22.25,18.59,18.7,22.14,49.28,41.59,41.41,27.91,18.0,18.82,23.09,11.55,15.55
148,03/Sep/2011,16:30,Saracens,15,Wasps,20,Twickenham,N/A,35,A,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,31.18,22.25,18.59,18.7,22.14,49.28,41.59,41.41,33.6,21.64,21.18,23.09,11.55,15.55
149,09/Sep/2011,19:45,Sale Sharks,30,London Irish,29,Edgeley Park,Sean Davey,59,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,24.15,22.25,18.59,18.7,18.11,49.28,41.59,41.41,24.86,21.62,21.0,19.37,19.9,17.55
150,17/Sep/2011,15:00,Northampton Saints,13,London Irish,14,Frankin's Gardens,Martin Fox,27,A,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,27.63,22.25,18.59,18.7,18.11,49.28,41.59,41.41,26.75,27.92,28.27,19.37,19.9,17.55
151,23/Sep/2011,19:45,Sale Sharks,29,Northampton Saints,21,Edgeley Park,Tim Wigglesworth,50,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,24.15,22.25,18.59,18.7,22.09,49.28,41.59,41.41,24.86,21.62,21.0,21.36,17.14,20.92
152,09/Sep/2011,19:45,Harlequins,26,Northampton Saints,13,Twickenham Stoop,Greg Garner,39,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,26.66,22.25,18.59,18.7,22.09,49.28,41.59,41.41,26.19,27.45,28.15,21.36,17.14,20.92
153,30/Sep/2011,19:45,Worcester Warriors,12,Northampton Saints,3,Sixways,N/A,15,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,20.93,22.25,18.59,18.7,22.09,49.28,41.59,41.41,20.9,14.17,16.64,21.36,17.14,20.92
154,17/Sep/2011,17:30,Bath,23,Exeter Chiefs,19,Recreation Ground,N/A,42,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,24.21,22.25,18.59,18.7,24.01,49.28,41.59,41.41,30.64,22.55,21.0,24.96,20.83,20.82
155,03/Sep/2011,15:00,Leicester Tigers,28,Exeter Chiefs,30,Welford Road,Tim Wigglesworth,58,A,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,26.91,22.25,18.59,18.7,24.01,49.28,41.59,41.41,29.83,24.08,28.75,24.96,20.83,20.82
156,17/Sep/2011,15:00,Wasps,18,Sale Sharks,29,Adams Park,Greg Garner,47,A,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,27.76,22.25,18.59,18.7,19.99,49.28,41.59,41.41,35.35,23.64,17.45,21.77,20.3,20.18
157,03/Sep/2011,15:00,Worcester Warriors,17,Sale Sharks,12,Sixways,N/A,29,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,20.93,22.25,18.59,18.7,19.99,49.28,41.59,41.41,20.9,14.17,16.64,21.77,20.3,20.18
158,10/Sep/2011,15:00,Gloucester,29,Worcester Warriors,8,Kingsholm,N/A,37,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,26.32,22.25,18.59,18.7,16.41,49.28,41.59,41.41,25.19,31.5,25.18,18.94,12.6,12.64
159,18/Sep/2011,14:15,Saracens,18,Worcester Warriors,6,Vicarage Road,Llyr ApGeraint-Roberts,24,H,N,Sep,2011,2011-12,25.53,20.8,46.33,27.03,23.01,22.71,31.18,22.25,18.59,18.7,16.41,49.28,41.59,41.41,33.6,21.64,21.18,18.94,12.6,12.64
160,29/Oct/2011,15:00,Northampton Saints,44,Newcastle Falcons,15,Franklin's Gardens,N/A,59,H,N,Oct,2011,2011-12,25.53,20.8,46.33,24.99,23.01,22.71,27.63,20.42,18.59,18.7,17.24,45.42,41.59,41.41,32.76,27.92,28.27,15.71,14.42,16.55
161,09/Oct/2011,15:00,Saracens,25,Newcastle Falcons,5,Vicarage Road,N/A,30,H,N,Oct,2011,2011-12,25.53,20.8,46.33,24.99,23.01,22.71,31.18,20.42,18.59,18.7,17.24,45.42,41.59,41.41,31.33,21.64,21.18,15.71,14.42,16.55
162,08/Oct/2011,16:45,Leicester Tigers,18,Harlequins,27,Welford Road,N/A,45,A,N,Oct,2011,2011-12,25.53,20.8,46.33,24.99,23.01,22.71,26.91,20.42,18.59,18.7,22.21,45.42,41.59,41.41,20.0,24.08,28.75,24.46,19.5,19.55
163,01/Oct/2011,15:00,Exeter Chiefs,13,Saracens,17,Sandy Park,N/A,30,A,N,Oct,2011,2011-12,25.53,20.8,46.33,24.99,23.01,22.71,27.71,20.42,18.59,18.7,24.17,45.42,41.59,41.41,27.73,18.0,18.82,24.0,23.38,22.58
164,29/Oct/2011,17:45,Gloucester,17,Saracens,19,Kingsholm,Tim Wigglesworth,36,A,N,Oct,2011,2011-12,25.53,20.8,46.33,24.99,23.01,22.71,26.32,20.42,18.59,18.7,24.17,45.42,41.59,41.41,24.06,31.5,25.18,24.0,23.38,22.58
165,08/Oct/2011,15:00,Sale Sharks,13,Gloucester,11,Edgeley Park,Sean Davey,24,H,N,Oct,2011,2011-12,25.53,20.8,46.33,24.99,23.01,22.71,24.15,20.42,18.59,18.7,20.71,45.42,41.59,41.41,20.38,21.62,21.0,23.07,18.46,16.27
166,28/Oct/2011,19:45,Sale Sharks,13,Leicester Tigers,34,Edgeley Park,Andrew Small,47,A,N,Oct,2011,2011-12,25.53,20.8,46.33,24.99,23.01,22.71,24.15,20.42,18.59,18.7,21.65,45.42,41.59,41.41,20.38,21.62,21.0,24.7,24.92,28.25
167,01/Oct/2011,15:15,Bath,26,Leicester Tigers,25,Recreation Ground,Tim Wigglesworth,51,H,N,Oct,2011,2011-12,25.53,20.8,46.33,24.99,23.01,22.71,24.21,20.42,18.59,18.7,21.65,45.42,41.59,41.41,20.62,22.55,21.0,24.7,24.92,28.25
168,29/Oct/2011,14:30,London Irish,12,Bath,13,Madejski Stadium,N/A,25,A,N,Oct,2011,2011-12,25.53,20.8,46.33,24.99,23.01,22.71,24.29,20.42,18.59,18.7,20.11,45.42,41.59,41.41,25.24,26.67,29.18,17.22,17.62,12.18
169,09/Oct/2011,15:00,Wasps,27,Bath,24,Adams Park,Andrew Small,51,H,N,Oct,2011,2011-12,25.53,20.8,46.33,24.99,23.01,22.71,27.76,20.42,18.59,18.7,20.11,45.42,41.59,41.41,26.76,23.64,17.45,17.22,17.62,12.18
