,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgHomeLast5Scores,avgHomeLast5ScoresAgainst,homeTeamCode,awayTeamCode,monthCode,venueCode,dayCode,targetCode
629,2015-02-15,14:00,Wasps,37,Harlequins,6,Ricoh Arena,Greg Garner,43,H,14,Sun,Feb,2015,2014-15,44.8,15.8,13,4,3,17,3,1
630,2015-02-20,19:45,Newcastle,23,Wasps,23,Kingston Park,JP Doyle,46,D,19,Fri,Feb,2015,2014-15,24.6,16.8,9,13,3,11,0,0
631,2015-02-21,14:00,Sale,14,Saracens,10,AJ Bell Stadium,Dean Richards,24,H,14,Sat,Feb,2015,2014-15,25.8,14.4,11,12,3,0,2,1
633,2015-02-21,15:00,Harlequins,21,Exeter,32,Twickenham Stoop,Matthew Carley,53,A,15,Sat,Feb,2015,2014-15,27.2,13.0,4,2,3,29,2,0
632,2015-02-21,15:00,Gloucester,48,London Welsh,10,Kingsholm,Ian Tempest,58,H,15,Sat,Feb,2015,2014-15,22.2,26.0,3,8,3,10,2,1
634,2015-02-21,15:15,Bath,13,Northampton,21,The Recreation Ground,Greg Garner,34,A,15,Sat,Feb,2015,2014-15,27.8,14.2,0,10,3,25,2,0
635,2015-02-22,14:00,London Irish,6,Leicester,12,Madejski Stadium,Wayne Barnes,18,A,14,Sun,Feb,2015,2014-15,19.2,21.6,7,6,3,13,3,0
636,2015-02-27,19:45,Northampton,17,Harlequins,13,Franklin's Gardens,Tim Wigglesworth,30,H,19,Fri,Feb,2015,2014-15,27.6,18.6,10,4,3,7,0,1
638,2015-02-28,15:00,Leicester,28,Sale,8,Welford Road,Greg Garner,36,H,15,Sat,Feb,2015,2014-15,19.2,15.2,6,11,3,31,2,1
637,2015-02-28,14:30,London Welsh,12,London Irish,50,Kassam Stadium,Matthew Carley,62,A,14,Sat,Feb,2015,2014-15,9.4,33.6,8,7,3,9,2,0
639,2015-02-28,15:00,Saracens,22,Newcastle,17,Allianz Park,Andrew Small,39,H,15,Sat,Feb,2015,2014-15,37.2,17.8,12,9,3,2,2,1
640,2015-02-28,15:15,Exeter,16,Bath,6,Sandy Park,Dean Richards,22,H,15,Sat,Feb,2015,2014-15,34.6,20.2,2,0,3,19,2,1
641,2015-03-01,14:00,Wasps,32,Gloucester,21,Ricoh Arena,Wayne Barnes,53,H,14,Sun,Mar,2015,2014-15,45.2,13.4,13,3,6,17,3,1
642,2015-03-06,19:45,Bath,12,Sale,3,The Recreation Ground,Wayne Barnes,15,H,19,Fri,Mar,2015,2014-15,26.2,16.2,0,11,6,25,0,1
644,2015-03-07,15:00,Harlequins,26,London Irish,20,Twickenham Stoop,JP Doyle,46,H,15,Sat,Mar,2015,2014-15,21.0,19.4,4,7,6,29,2,1
645,2015-03-07,15:15,Gloucester,33,Northampton,33,Kingsholm,Greg Garner,66,D,15,Sat,Mar,2015,2014-15,25.2,24.8,3,10,6,10,2,0
643,2015-03-07,15:00,Exeter,74,London Welsh,19,Sandy Park,Craig Maxwell-Keys,93,H,15,Sat,Mar,2015,2014-15,29.0,16.6,2,8,6,19,2,1
647,2015-03-08,15:00,Newcastle,12,Leicester,16,Kingston Park,Luke Pearce,28,A,15,Sun,Mar,2015,2014-15,23.4,16.6,9,6,6,11,3,0
646,2015-03-08,14:00,Wasps,17,Saracens,26,Ricoh Arena,Matthew Carley,43,A,14,Sun,Mar,2015,2014-15,45.8,13.2,13,12,6,17,3,0
648,2015-03-27,19:45,Northampton,52,Wasps,30,Franklin's Gardens,Craig Maxwell-Keys,82,H,19,Fri,Mar,2015,2014-15,22.4,19.2,10,13,6,7,0,1
650,2015-03-28,15:00,London Irish,22,Newcastle,21,Madejski Stadium,Greg Garner,43,H,15,Sat,Mar,2015,2014-15,18.0,20.2,7,9,6,13,2,1
651,2015-03-28,15:15,Saracens,42,Harlequins,14,Wembley Stadium,Wayne Barnes,56,H,15,Sat,Mar,2015,2014-15,36.0,17.0,12,4,6,32,2,1
649,2015-03-28,15:00,Leicester,25,Exeter,18,Welford Road,JP Doyle,43,H,15,Sat,Mar,2015,2014-15,20.4,13.6,6,2,6,31,2,1
653,2015-03-29,14:30,London Welsh,14,Bath,29,Kassam Stadium,Thomas Foley,43,A,14,Sun,Mar,2015,2014-15,11.2,39.0,8,0,6,9,3,0
652,2015-03-29,14:00,Sale,23,Gloucester,6,AJ Bell Stadium,Matthew Carley,29,H,14,Sun,Mar,2015,2014-15,23.6,13.6,11,3,6,0,3,1
654,2015-04-10,19:45,Newcastle,19,Bath,29,Kingston Park,JP Doyle,48,A,19,Fri,Apr,2015,2014-15,21.8,17.8,9,0,0,11,0,0
655,2015-04-11,15:00,Harlequins,29,Gloucester,26,Twickenham Stoop,Luke Pearce,55,H,15,Sat,Apr,2015,2014-15,23.8,20.2,4,3,0,29,2,1
656,2015-04-11,15:15,Saracens,22,Leicester,6,Allianz Park,Matthew Carley,28,H,15,Sat,Apr,2015,2014-15,39.6,13.6,12,6,0,2,2,1
659,2015-04-12,15:00,London Irish,25,Sale,23,Madejski Stadium,Greg Macdonald,48,H,15,Sun,Apr,2015,2014-15,17.8,17.8,7,11,0,13,3,1
658,2015-04-12,14:30,London Welsh,13,Wasps,40,Kassam Stadium,Greg Garner,53,A,14,Sun,Apr,2015,2014-15,13.0,39.6,8,13,0,9,3,0
657,2015-04-12,14:00,Exeter,21,Northampton,10,Sandy Park,Wayne Barnes,31,H,14,Sun,Apr,2015,2014-15,37.6,17.4,2,10,0,19,3,1
660,2015-04-24,19:45,Bath,43,London Irish,18,The Recreation Ground,Luke Pearce,61,H,19,Fri,Apr,2015,2014-15,24.0,14.0,0,7,0,25,0,1
663,2015-04-25,15:00,Leicester,38,London Welsh,17,Welford Road,Tim Wigglesworth,55,H,15,Sat,Apr,2015,2014-15,21.2,13.0,6,8,0,31,2,1
662,2015-04-25,15:00,Gloucester,42,Newcastle,40,Kingsholm,Ian Tempest,82,H,15,Sat,Apr,2015,2014-15,28.8,27.0,3,9,0,10,2,1
664,2015-04-25,15:15,Northampton,25,Saracens,20,Stadium mk,Greg Garner,45,H,15,Sat,Apr,2015,2014-15,29.2,20.4,10,12,0,22,2,1
661,2015-04-25,14:00,Sale,23,Harlequins,25,AJ Bell Stadium,Wayne Barnes,48,A,14,Sat,Apr,2015,2014-15,21.0,13.2,11,4,0,0,2,0
665,2015-04-26,14:00,Wasps,36,Exeter,29,Ricoh Arena,Matthew Carley,65,H,14,Sun,Apr,2015,2014-15,35.0,17.0,13,2,0,17,3,1
666,2015-05-08,19:45,Harlequins,26,Bath,27,Twickenham Stoop,Greg Garner,53,A,19,Fri,May,2015,2014-15,26.6,24.0,4,0,7,29,0,0
670,2015-05-09,15:15,Wasps,21,Leicester,26,Ricoh Arena,Wayne Barnes,47,A,15,Sat,May,2015,2014-15,32.6,19.6,13,6,7,17,2,0
668,2015-05-09,15:00,Gloucester,35,London Irish,13,Kingsholm,Craig Maxwell-Keys,48,H,15,Sat,May,2015,2014-15,34.0,27.2,3,7,7,10,2,1
667,2015-05-09,14:00,Sale,34,Newcastle,28,AJ Bell Stadium,Matthew Carley,62,H,14,Sat,May,2015,2014-15,22.0,16.0,11,9,7,0,2,1
669,2015-05-09,15:15,Northampton,46,London Welsh,0,Franklin's Gardens,Andrew Small,46,H,15,Sat,May,2015,2014-15,29.6,20.6,10,8,7,7,2,1
671,2015-05-10,14:00,Saracens,20,Exeter,24,Allianz Park,JP Doyle,44,A,14,Sun,May,2015,2014-15,28.4,13.4,12,2,7,2,3,0
675,2015-05-16,15:30,London Irish,40,Wasps,40,Madejski Stadium,JP Doyle,80,D,15,Sat,May,2015,2014-15,21.0,18.2,7,13,7,13,2,0
672,2015-05-16,15:30,Bath,50,Gloucester,30,The Recreation Ground,Dean Richards,80,H,15,Sat,May,2015,2014-15,27.6,16.4,0,3,7,25,2,1
677,2015-05-16,15:30,Newcastle,37,Harlequins,21,Kingston Park,Thomas Foley,58,H,15,Sat,May,2015,2014-15,23.0,20.0,9,4,7,11,2,1
676,2015-05-16,15:30,London Welsh,17,Saracens,68,Kassam Stadium,Luke Pearce,85,A,15,Sat,May,2015,2014-15,12.8,39.0,8,12,7,9,2,0
673,2015-05-16,15:30,Exeter,44,Sale,16,Sandy Park,Wayne Barnes,60,H,15,Sat,May,2015,2014-15,36.4,15.6,2,11,7,19,2,1
674,2015-05-16,15:30,Leicester,22,Northampton,14,Welford Road,Matthew Carley,36,H,15,Sat,May,2015,2014-15,25.2,13.2,6,10,7,31,2,1
678,2015-05-23,14:00,Northampton,24,Saracens,29,Franklin's Gardens,Greg Garner,53,A,14,Sat,May,2015,2014-15,31.0,14.4,10,12,7,7,2,0
679,2015-05-23,17:00,Bath,47,Leicester,10,The Recreation Ground,JP Doyle,57,H,17,Sat,May,2015,2014-15,31.4,19.6,0,6,7,25,2,1
680,2015-05-30,14:30,Bath,16,Saracens,28,Twickenham Stadium,Wayne Barnes,44,A,14,Sat,May,2015,2014-15,33.0,16.4,0,12,7,27,2,0
683,2015-10-16,20:00,Newcastle,27,Gloucester,39,Kingston Park,Thomas Foley,66,A,20,Fri,Oct,2015,2015-16,25.8,19.2,9,3,9,11,0,0
681,2015-10-16,19:45,Harlequins,26,Wasps,21,Twickenham Stoop,Luke Pearce,47,H,19,Fri,Oct,2015,2015-16,26.8,23.4,4,13,9,29,0,1
682,2015-10-16,19:45,Worcester,13,Northampton,12,Sixways,Greg Garner,25,H,19,Fri,Oct,2015,2015-16,21.2,25.0,14,10,9,20,0,1
684,2015-10-17,14:00,Bath,19,Exeter,17,The Recreation Ground,Tim Wigglesworth,36,H,14,Sat,Oct,2015,2015-16,33.6,17.8,0,2,9,25,2,1
685,2015-10-17,14:00,Saracens,41,Sale,3,Allianz Park,Dean Richards,44,H,14,Sat,Oct,2015,2015-16,28.0,17.0,12,11,9,2,2,1
686,2015-10-18,15:15,London Irish,16,Leicester,28,Madejski Stadium,Matthew Carley,44,A,15,Sun,Oct,2015,2015-16,24.2,24.4,7,6,9,13,3,0
687,2015-10-23,19:45,Gloucester,15,Saracens,17,Kingsholm,Matthew Carley,32,A,19,Fri,Oct,2015,2015-16,36.4,23.8,3,12,9,10,0,0
688,2015-10-23,20:00,Sale,27,Worcester,13,AJ Bell Stadium,Luke Pearce,40,H,20,Fri,Oct,2015,2015-16,22.8,15.2,11,14,9,0,0,1
689,2015-10-24,13:45,Northampton,42,Newcastle,16,Stadium mk,Dean Richards,58,H,13,Sat,Oct,2015,2015-16,32.8,18.4,10,9,9,22,2,1
690,2015-10-24,14:00,Wasps,16,Bath,9,Ricoh Arena,Craig Maxwell-Keys,25,H,14,Sat,Oct,2015,2015-16,28.6,21.6,13,0,9,17,2,1
691,2015-10-24,18:00,Exeter,38,London Irish,11,Sandy Park,Andrew Small,49,H,18,Sat,Oct,2015,2015-16,40.2,13.6,2,7,9,19,2,1
692,2015-10-25,14:00,Leicester,22,Harlequins,19,Welford Road,Thomas Foley,41,H,14,Sun,Oct,2015,2015-16,26.2,14.4,6,4,9,31,3,1
694,2015-10-31,13:30,Bath,28,Harlequins,38,The Recreation Ground,Matthew Carley,66,A,13,Sat,Oct,2015,2015-16,35.0,20.6,0,4,9,25,2,0
693,2015-10-31,13:00,Saracens,24,London Irish,14,Allianz Park,Greg Garner,38,H,13,Sat,Oct,2015,2015-16,29.4,12.8,12,7,9,2,2,1
695,2015-10-31,14:00,Gloucester,24,Worcester,22,Kingsholm,Craig Maxwell-Keys,46,H,14,Sat,Oct,2015,2015-16,34.6,22.6,3,14,9,10,2,1
696,2015-11-01,13:00,Newcastle,3,Exeter,41,Kingston Park,Ian Tempest,44,A,13,Sun,Nov,2015,2015-16,23.6,25.6,9,2,8,11,3,0
697,2015-11-01,14:30,Sale,20,Northampton,13,AJ Bell Stadium,Andrew Small,33,H,14,Sun,Nov,2015,2015-16,24.2,16.4,11,10,8,0,3,1
698,2015-11-01,15:15,Leicester,24,Wasps,16,Welford Road,Tim Wigglesworth,40,H,15,Sun,Nov,2015,2015-16,27.0,15.2,6,13,8,31,3,1
699,2015-11-06,19:45,Harlequins,16,Sale,14,Twickenham Stoop,Tim Wigglesworth,30,H,19,Fri,Nov,2015,2015-16,25.6,25.2,4,11,8,29,0,1
703,2015-11-07,17:30,Exeter,19,Leicester,6,Sandy Park,Greg Garner,25,H,17,Sat,Nov,2015,2015-16,38.6,12.4,2,6,8,19,2,1
701,2015-11-07,15:00,Worcester,28,Newcastle,20,Sixways,JP Doyle,48,H,15,Sat,Nov,2015,2015-16,19.4,22.8,14,9,8,20,2,1
702,2015-11-07,15:15,Northampton,6,Saracens,12,Franklin's Gardens,Luke Pearce,18,A,15,Sat,Nov,2015,2015-16,37.8,19.0,10,12,8,7,2,0
700,2015-11-07,15:00,London Irish,14,Bath,45,Madejski Stadium,Thomas Foley,59,A,15,Sat,Nov,2015,2015-16,21.8,24.8,7,0,8,13,2,0
704,2015-11-08,15:00,Wasps,23,Gloucester,3,Ricoh Arena,Ian Tempest,26,H,15,Sun,Nov,2015,2015-16,24.4,22.2,13,3,8,17,3,1
705,2015-11-27,19:45,Northampton,15,Gloucester,3,Franklin's Gardens,Greg Garner,18,H,19,Fri,Nov,2015,2015-16,28.6,15.4,10,3,8,7,0,1
709,2015-11-28,17:30,London Irish,15,Wasps,33,Twickenham Stadium,Wayne Barnes,48,A,17,Sat,Nov,2015,2015-16,23.4,31.4,7,13,8,27,2,0
706,2015-11-28,14:30,Sale,15,Newcastle,15,AJ Bell Stadium,Craig Maxwell-Keys,30,D,14,Sat,Nov,2015,2015-16,25.4,17.0,11,9,8,0,2,0
708,2015-11-28,15:15,Saracens,48,Worcester,18,Twickenham Stadium,Ian Tempest,66,H,15,Sat,Nov,2015,2015-16,29.8,12.2,12,14,8,27,2,1
707,2015-11-28,15:00,Exeter,26,Harlequins,25,Sandy Park,Matthew Carley,51,H,15,Sat,Nov,2015,2015-16,39.2,12.4,2,4,8,19,2,1
710,2015-11-29,15:00,Leicester,21,Bath,11,Welford Road,JP Doyle,32,H,15,Sun,Nov,2015,2015-16,26.2,16.8,6,0,8,31,3,1
711,2015-12-04,19:45,Gloucester,23,Sale,19,Kingsholm,JP Doyle,42,H,19,Fri,Dec,2015,2015-16,29.8,25.0,3,11,2,10,0,1
712,2015-12-05,15:00,Harlequins,38,London Irish,7,Twickenham Stoop,Luke Pearce,45,H,15,Sat,Dec,2015,2015-16,24.6,21.6,4,7,2,29,2,1
714,2015-12-05,15:15,Bath,11,Northampton,13,The Recreation Ground,Craig Maxwell-Keys,24,A,15,Sat,Dec,2015,2015-16,32.0,24.6,0,10,2,25,2,0
713,2015-12-05,15:00,Worcester,20,Leicester,29,Sixways,Wayne Barnes,49,A,15,Sat,Dec,2015,2015-16,22.6,22.0,14,6,2,20,2,0
715,2015-12-05,17:30,Wasps,27,Exeter,41,Ricoh Arena,Greg Garner,68,A,17,Sat,Dec,2015,2015-16,22.6,18.6,13,2,2,17,2,0
716,2015-12-06,15:00,Newcastle,3,Saracens,38,Kingston Park,Andrew Small,41,A,15,Sun,Dec,2015,2015-16,19.6,29.2,9,12,2,11,3,0
718,2015-12-26,15:00,Exeter,33,Sale,17,Sandy Park,Dean Richards,50,H,15,Sat,Dec,2015,2015-16,29.6,13.6,2,11,2,19,2,1
719,2015-12-26,15:00,Leicester,22,Newcastle,10,Welford Road,Tim Wigglesworth,32,H,15,Sat,Dec,2015,2015-16,25.4,15.4,6,9,2,31,2,1
717,2015-12-26,14:30,London Irish,25,Northampton,23,Madejski Stadium,Ian Tempest,48,H,14,Sat,Dec,2015,2015-16,22.0,33.8,7,10,2,13,2,1
722,2015-12-27,16:30,Harlequins,39,Gloucester,39,Twickenham Stadium,Wayne Barnes,78,D,16,Sun,Dec,2015,2015-16,27.0,19.0,4,3,2,27,3,0
721,2015-12-27,14:30,Bath,21,Worcester,14,The Recreation Ground,Thomas Foley,35,H,14,Sun,Dec,2015,2015-16,24.2,21.2,0,14,2,25,3,1
720,2015-12-27,14:00,Wasps,16,Saracens,26,Ricoh Arena,JP Doyle,42,A,14,Sun,Dec,2015,2015-16,24.6,21.6,13,12,2,17,3,0
723,2016-01-01,15:00,Northampton,8,Exeter,3,Franklin's Gardens,JP Doyle,11,H,15,Fri,Jan,2016,2015-16,26.6,12.0,10,2,4,7,0,1
724,2016-01-02,15:00,Gloucester,27,London Irish,14,Kingsholm,Thomas Foley,41,H,15,Sat,Jan,2016,2015-16,27.8,22.2,3,7,4,10,2,1
725,2016-01-02,15:00,Newcastle,19,Bath,14,Kingston Park,Matthew Carley,33,H,15,Sat,Jan,2016,2015-16,17.8,33.6,9,0,4,11,2,1
726,2016-01-02,15:15,Saracens,26,Leicester,6,Allianz Park,Greg Garner,32,H,15,Sat,Jan,2016,2015-16,31.0,13.0,12,6,4,2,2,1
727,2016-01-02,17:30,Sale,15,Wasps,9,AJ Bell Stadium,Luke Pearce,24,H,17,Sat,Jan,2016,2015-16,23.8,18.8,11,13,4,0,2,1
728,2016-01-03,15:00,Worcester,20,Harlequins,24,Sixways,Andrew Small,44,A,15,Sun,Jan,2016,2015-16,24.4,25.2,14,4,4,20,3,0
731,2016-01-09,15:00,Harlequins,29,Saracens,23,Twickenham Stoop,Craig Maxwell-Keys,52,H,15,Sat,Jan,2016,2015-16,29.0,21.6,4,12,4,29,2,1
730,2016-01-09,15:00,Exeter,19,Gloucester,10,Sandy Park,Ian Tempest,29,H,15,Sat,Jan,2016,2015-16,32.0,15.0,2,3,4,19,2,1
732,2016-01-09,15:15,Leicester,30,Northampton,27,Welford Road,Wayne Barnes,57,H,15,Sat,Jan,2016,2015-16,22.2,14.0,6,10,4,31,2,1
734,2016-01-10,14:00,Wasps,32,Worcester,22,Ricoh Arena,Matthew Carley,54,H,14,Sun,Jan,2016,2015-16,20.6,21.0,13,14,4,17,3,1
733,2016-01-10,13:00,London Irish,20,Newcastle,15,Madejski Stadium,JP Doyle,35,H,13,Sun,Jan,2016,2015-16,22.0,33.8,7,9,4,13,3,1
735,2016-01-29,19:45,Northampton,11,Wasps,24,Franklin's Gardens,Thomas Foley,35,A,19,Fri,Jan,2016,2015-16,19.0,12.6,10,13,4,7,0,0
737,2016-01-30,15:00,Gloucester,18,Leicester,19,Kingsholm,JP Doyle,37,A,15,Sat,Jan,2016,2015-16,24.8,17.0,3,6,4,10,2,0
738,2016-01-30,15:15,Saracens,19,Bath,13,Allianz Park,Dean Richards,32,H,15,Sat,Jan,2016,2015-16,31.8,13.0,12,0,4,2,2,1
736,2016-01-30,14:30,Sale,38,London Irish,10,AJ Bell Stadium,Greg Garner,48,H,14,Sat,Jan,2016,2015-16,22.2,15.6,11,7,4,0,2,1
739,2016-01-31,15:00,Newcastle,26,Harlequins,19,Kingston Park,Luke Pearce,45,H,15,Sun,Jan,2016,2015-16,17.8,30.6,9,4,4,11,3,1
740,2016-01-31,15:00,Worcester,15,Exeter,30,Sixways,Craig Maxwell-Keys,45,A,15,Sun,Jan,2016,2015-16,21.8,22.4,14,2,4,20,3,0
741,2016-02-05,19:45,Bath,11,Gloucester,15,The Recreation Ground,Matthew Carley,26,A,19,Fri,Feb,2016,2015-16,19.0,22.0,0,3,3,25,0,0
744,2016-02-06,15:00,Leicester,3,Sale,10,Welford Road,Tim Wigglesworth,13,A,15,Sat,Feb,2016,2015-16,23.8,16.6,6,11,3,31,2,0
742,2016-02-06,14:00,Harlequins,23,Northampton,27,Twickenham Stoop,Greg Garner,50,A,14,Sat,Feb,2016,2015-16,29.6,20.8,4,10,3,29,2,0
743,2016-02-06,14:00,Wasps,9,Newcastle,8,Ricoh Arena,Craig Maxwell-Keys,17,H,14,Sat,Feb,2016,2015-16,22.8,20.2,13,9,3,17,2,1
745,2016-02-07,13:00,Exeter,11,Saracens,14,Sandy Park,Thomas Foley,25,A,13,Sun,Feb,2016,2015-16,27.0,13.8,2,12,3,19,3,0
746,2016-02-07,13:00,London Irish,20,Worcester,13,Madejski Stadium,Wayne Barnes,33,H,13,Sun,Feb,2016,2015-16,18.0,28.8,7,14,3,13,3,1
747,2016-02-12,19:45,Newcastle,26,Leicester,14,Kingston Park,Greg Garner,40,H,19,Fri,Feb,2016,2015-16,15.6,30.2,9,6,3,11,0,1
748,2016-02-13,14:30,Sale,23,Exeter,17,AJ Bell Stadium,Andrew Small,40,H,14,Sat,Feb,2016,2015-16,23.0,12.0,11,2,3,0,2,1
750,2016-02-13,15:00,Northampton,35,London Irish,7,Franklin's Gardens,Tim Wigglesworth,42,H,15,Sat,Feb,2016,2015-16,16.4,11.6,10,7,3,7,2,1
749,2016-02-13,15:00,Gloucester,28,Harlequins,6,Kingsholm,Wayne Barnes,34,H,15,Sat,Feb,2016,2015-16,21.4,18.2,3,4,3,10,2,1
751,2016-02-13,15:00,Worcester,14,Bath,16,Sixways,JP Doyle,30,A,15,Sat,Feb,2016,2015-16,19.2,23.0,14,0,3,20,2,0
752,2016-02-14,16:00,Saracens,23,Wasps,64,Allianz Park,Ian Tempest,87,A,16,Sun,Feb,2016,2015-16,31.6,10.8,12,13,3,2,3,0
753,2016-02-19,19:45,Harlequins,25,Leicester,19,Twickenham Stoop,JP Doyle,44,H,19,Fri,Feb,2016,2015-16,29.0,22.0,4,6,3,29,0,1
754,2016-02-20,15:00,Saracens,25,Gloucester,12,Allianz Park,Craig Maxwell-Keys,37,H,15,Sat,Feb,2016,2015-16,28.0,23.0,12,3,3,2,2,1
755,2016-02-20,15:00,Worcester,31,Sale,23,Sixways,Greg Garner,54,H,15,Sat,Feb,2016,2015-16,19.4,23.8,14,11,3,20,2,1
756,2016-02-20,15:15,Bath,18,Wasps,24,The Recreation Ground,Thomas Foley,42,A,15,Sat,Feb,2016,2015-16,18.0,19.4,0,13,3,25,2,0
757,2016-02-21,15:00,London Irish,15,Exeter,22,Madejski Stadium,Dean Richards,37,A,15,Sun,Feb,2016,2015-16,18.8,25.8,7,2,3,13,3,0
758,2016-02-21,15:00,Newcastle,26,Northampton,25,Kingston Park,Wayne Barnes,51,H,15,Sun,Feb,2016,2015-16,15.4,25.2,9,10,3,11,3,1
760,2016-02-27,14:45,Northampton,38,Worcester,18,Franklin's Gardens,Matthew Carley,56,H,14,Sat,Feb,2016,2015-16,15.0,9.8,10,14,3,7,2,1
761,2016-02-27,15:00,Gloucester,32,Newcastle,6,Kingsholm,Dean Richards,38,H,15,Sat,Feb,2016,2015-16,24.0,16.0,3,9,3,10,2,1
759,2016-02-27,13:00,Sale,36,Saracens,36,AJ Bell Stadium,Tim Wigglesworth,72,D,13,Sat,Feb,2016,2015-16,22.2,12.8,11,12,3,0,2,0
762,2016-02-28,13:00,Exeter,26,Bath,17,Sandy Park,Greg Garner,43,H,13,Sun,Feb,2016,2015-16,21.6,14.4,2,0,3,19,3,1
763,2016-02-28,15:00,Leicester,47,London Irish,20,Welford Road,Ian Tempest,67,H,15,Sun,Feb,2016,2015-16,20.0,14.8,6,7,3,31,3,1
764,2016-02-28,15:15,Wasps,42,Harlequins,10,Ricoh Arena,Craig Maxwell-Keys,52,H,15,Sun,Feb,2016,2015-16,21.4,20.0,13,4,3,17,3,1
765,2016-03-04,19:45,Newcastle,14,Worcester,15,Kingston Park,Wayne Barnes,29,A,19,Fri,Mar,2016,2015-16,20.0,22.0,9,14,6,11,0,0
766,2016-03-05,14:30,Sale,29,Harlequins,23,AJ Bell Stadium,Ian Tempest,52,H,14,Sat,Mar,2016,2015-16,25.4,17.4,11,4,6,0,2,1
767,2016-03-05,15:00,Gloucester,13,Wasps,10,Kingsholm,Luke Pearce,23,H,15,Sat,Mar,2016,2015-16,25.6,12.8,3,13,6,10,2,1
768,2016-03-05,15:15,Bath,25,London Irish,17,The Recreation Ground,JP Doyle,42,H,15,Sat,Mar,2016,2015-16,17.8,20.8,0,7,6,25,2,1
769,2016-03-05,15:15,Saracens,15,Northampton,20,Allianz Park,Thomas Foley,35,A,15,Sat,Mar,2016,2015-16,28.2,22.6,12,10,6,2,2,0
770,2016-03-06,15:00,Leicester,31,Exeter,27,Welford Road,Matthew Carley,58,H,15,Sun,Mar,2016,2015-16,24.6,15.6,6,2,6,31,3,1
771,2016-03-11,19:45,Harlequins,35,Bath,28,Twickenham Stoop,Dean Richards,63,H,19,Fri,Mar,2016,2015-16,30.8,23.0,4,0,6,29,0,1
775,2016-03-12,15:00,Exeter,32,Newcastle,17,Sandy Park,Craig Maxwell-Keys,49,H,15,Sat,Mar,2016,2015-16,23.0,16.6,2,9,6,19,2,1
774,2016-03-12,14:00,Worcester,28,Gloucester,20,Sixways,Ian Tempest,48,H,14,Sat,Mar,2016,2015-16,20.0,24.4,14,3,6,20,2,1
772,2016-03-12,13:45,Wasps,36,Leicester,24,Ricoh Arena,Greg Garner,60,H,13,Sat,Mar,2016,2015-16,25.2,21.4,13,6,6,17,2,1
776,2016-03-12,15:00,London Irish,16,Saracens,26,Red Bull Arena,Luke Pearce,42,A,15,Sat,Mar,2016,2015-16,19.0,21.2,7,12,6,15,2,0
773,2016-03-12,14:00,Northampton,26,Sale,11,Franklin's Gardens,JP Doyle,37,H,14,Sat,Mar,2016,2015-16,21.4,11.0,10,11,6,7,2,1
777,2016-03-18,19:45,Bath,21,Newcastle,19,The Recreation Ground,Tim Wigglesworth,40,H,19,Fri,Mar,2016,2015-16,17.2,16.6,0,9,6,25,0,1
778,2016-03-19,15:00,Harlequins,15,Worcester,21,Twickenham Stoop,Craig Maxwell-Keys,36,A,15,Sat,Mar,2016,2015-16,30.2,27.2,4,14,6,29,2,0
781,2016-03-20,15:00,London Irish,23,Gloucester,18,Madejski Stadium,Matthew Carley,41,H,15,Sun,Mar,2016,2015-16,19.2,19.8,7,3,6,13,3,1
780,2016-03-20,14:00,Wasps,39,Sale,12,Ricoh Arena,Dean Richards,51,H,14,Sun,Mar,2016,2015-16,27.0,18.0,13,11,6,17,3,1
782,2016-03-20,15:15,Leicester,21,Saracens,13,Welford Road,JP Doyle,34,H,15,Sun,Mar,2016,2015-16,26.6,18.8,6,12,6,31,3,1
779,2016-03-20,13:00,Exeter,20,Northampton,12,Sandy Park,Greg Garner,32,H,13,Sun,Mar,2016,2015-16,24.2,15.0,2,10,6,19,3,1
783,2016-03-26,15:15,Saracens,36,Exeter,18,Allianz Park,Matthew Carley,54,H,15,Sat,Mar,2016,2015-16,21.6,23.0,12,2,6,2,2,1
785,2016-03-26,17:30,Worcester,12,London Irish,6,Sixways,Greg Garner,18,H,17,Sat,Mar,2016,2015-16,21.6,22.6,14,7,6,20,2,1
784,2016-03-26,17:30,Gloucester,12,Bath,17,Kingsholm,Wayne Barnes,29,A,17,Sat,Mar,2016,2015-16,23.6,11.0,3,0,6,10,2,0
788,2016-03-27,15:15,Northampton,29,Harlequins,23,Franklin's Gardens,Tim Wigglesworth,52,H,15,Sun,Mar,2016,2015-16,23.6,12.6,10,4,6,7,3,1
786,2016-03-27,13:00,Sale,27,Leicester,20,AJ Bell Stadium,Thomas Foley,47,H,13,Sun,Mar,2016,2015-16,28.2,19.0,11,6,6,0,3,1
787,2016-03-27,15:00,Newcastle,20,Wasps,34,Kingston Park,JP Doyle,54,A,15,Sun,Mar,2016,2015-16,22.2,17.4,9,13,6,11,3,0
789,2016-04-01,19:45,Bath,10,Saracens,30,The Recreation Ground,Greg Garner,40,A,19,Fri,Apr,2016,2015-16,19.2,17.8,0,12,0,25,0,0
792,2016-04-02,15:00,London Irish,15,Sale,30,Madejski Stadium,Craig Maxwell-Keys,45,A,15,Sat,Apr,2016,2015-16,18.8,18.8,7,11,0,13,2,0
790,2016-04-02,15:00,Exeter,50,Worcester,12,Sandy Park,Thomas Foley,62,H,15,Sat,Apr,2016,2015-16,21.6,14.0,2,14,0,19,2,1
