,date,team1Name,team2Name,venue,referee,result,day,month,season,avgLast5Scores,avgLast5ScoresAgainst,avgLast5Bps,avgLast5BpsAgainst,avgLast5Tries,avgLast5Conversions,avgLast5Penalties,avgLast5DropGoals,avgLast5TriesAgainst,avgLast5ConversionsAgainst,avgLast5PenaltiesAgainst,avgLast5DropGoalsAgainst,targetCode,wonLastTeam1,wonLastTeam2
1056,2018-04-28,Gloucester,Bath,Kingsholm,Wayne Barnes,L,Sat,Apr,2017-18,25.0,26.0,0.8,0.6,3.4,2.2,1.2,0.0,3.0,2.2,2.2,0.0,0,1.0,0
1054,2018-04-28,Exeter,Sale,Sandy Park,Karl Dickson,W,Sat,Apr,2017-18,33.2,15.0,0.6,0.4,4.0,3.2,2.0,0.0,1.8,1.2,1.2,0.0,1,1.0,0
1058,2018-04-28,Worcester,Harlequins,Sixways,Craig Maxwell-Keys,W,Sat,Apr,2017-18,16.2,31.4,0.0,0.6,1.8,1.2,1.6,0.0,3.8,2.6,2.4,0.0,1,0.0,0
1059,2018-04-28,Harlequins,Worcester,Sixways,Craig Maxwell-Keys,L,Sat,Apr,2017-18,11.0,25.8,0.0,0.6,1.0,0.6,1.6,0.0,3.0,2.4,2.0,0.0,0,0.0,0
1063,2018-04-29,Northampton,Wasps,Ricoh Arena,Matthew Carley,L,Sun,Apr,2017-18,23.4,34.8,0.4,0.8,2.6,2.2,2.0,0.0,4.0,3.0,2.8,0.0,0,1.0,1
1062,2018-04-29,Wasps,Northampton,Ricoh Arena,Matthew Carley,W,Sun,Apr,2017-18,24.2,20.0,0.6,0.2,3.0,2.2,1.6,0.0,2.4,1.0,2.0,0.0,1,1.0,1
1060,2018-04-29,London Irish,Saracens,Madejski Stadium,Ian Tempest,L,Sun,Apr,2017-18,21.4,23.2,0.6,0.4,2.4,1.4,2.2,0.0,3.0,2.6,1.0,0.0,0,0.0,1
1061,2018-04-29,Saracens,London Irish,Madejski Stadium,Ian Tempest,W,Sun,Apr,2017-18,32.0,16.4,0.4,0.2,4.2,2.8,1.8,0.0,1.6,1.0,2.0,0.0,1,1.0,0
1065,2018-05-05,London Irish,Bath,Recreation Ground,Matthew Carley,L,Sat,May,2017-18,19.8,31.6,0.6,0.6,2.6,1.6,1.2,0.0,4.4,3.6,0.8,0.0,0,0.0,1
1066,2018-05-05,Harlequins,Exeter,Twickenham Stoop,Christophe Ridley,L,Sat,May,2017-18,11.6,29.0,0.0,0.6,1.0,0.6,1.8,0.0,3.6,2.2,2.2,0.0,0,0.0,1
1068,2018-05-05,Newcastle,Wasps,Kingston Park,Ian Tempest,L,Sat,May,2017-18,23.8,24.4,0.2,1.0,2.4,1.4,3.0,0.0,3.0,2.0,1.8,0.0,0,1.0,1
1075,2018-05-05,Gloucester,Saracens,Allianz Park,Craig Maxwell-Keys,L,Sat,May,2017-18,24.0,29.6,0.8,0.8,3.2,2.2,1.2,0.0,3.6,2.8,2.0,0.0,0,0.0,1
1073,2018-05-05,Leicester,Sale,AJ Bell Stadium,Wayne Barnes,W,Sat,May,2017-18,25.6,18.2,0.8,0.2,3.0,2.0,2.2,0.0,2.0,1.4,1.8,0.0,1,0.0,0
1074,2018-05-05,Saracens,Gloucester,Allianz Park,Craig Maxwell-Keys,W,Sat,May,2017-18,38.2,13.6,0.6,0.0,5.2,3.4,1.8,0.0,1.2,0.6,2.0,0.0,1,1.0,0
1071,2018-05-05,Worcester,Northampton,Franklin's Gardens,Luke Pearce,L,Sat,May,2017-18,23.2,29.6,0.2,0.6,3.2,1.8,1.2,0.0,3.8,2.6,1.8,0.0,0,1.0,0
1072,2018-05-05,Sale,Leicester,AJ Bell Stadium,Wayne Barnes,L,Sat,May,2017-18,33.8,29.2,0.8,0.6,4.4,3.2,1.8,0.0,3.6,2.6,2.0,0.0,0,0.0,0
1067,2018-05-05,Exeter,Harlequins,Twickenham Stoop,Christophe Ridley,W,Sat,May,2017-18,33.8,12.8,0.6,0.2,4.0,3.4,2.2,0.0,1.8,1.0,0.6,0.0,1,1.0,0
1070,2018-05-05,Northampton,Worcester,Franklin's Gardens,Luke Pearce,W,Sat,May,2017-18,23.2,35.8,0.6,0.8,2.8,2.2,1.6,0.0,4.0,2.8,3.4,0.0,1,0.0,1
1064,2018-05-05,Bath,London Irish,Recreation Ground,Matthew Carley,W,Sat,May,2017-18,18.2,27.0,0.4,0.4,2.0,1.4,1.8,0.0,3.4,2.6,1.6,0.0,1,1.0,0
1069,2018-05-05,Wasps,Newcastle,Kingston Park,Ian Tempest,W,Sat,May,2017-18,26.4,20.8,0.8,0.6,3.2,2.2,2.0,0.0,2.6,1.2,1.8,0.0,1,1.0,1
1076,2018-05-19,Saracens,Wasps,Allianz Park,JP Doyle,W,Sat,May,2017-18,48.2,11.2,0.8,0.0,6.6,4.4,2.0,0.0,1.2,0.8,1.2,0.0,1,1.0,1
1078,2018-05-19,Exeter,Newcastle,Sandy Park,Matthew Carley,W,Sat,May,2017-18,37.2,13.8,0.8,0.2,4.8,4.2,1.6,0.0,1.8,1.2,0.8,0.0,1,1.0,0
1077,2018-05-19,Wasps,Saracens,Allianz Park,JP Doyle,L,Sat,May,2017-18,29.4,22.0,1.0,0.6,3.8,2.2,2.0,0.0,2.8,1.6,1.6,0.0,0,1.0,1
1079,2018-05-19,Newcastle,Exeter,Sandy Park,Matthew Carley,L,Sat,May,2017-18,24.0,28.2,0.2,0.8,2.6,1.6,2.6,0.0,3.4,2.6,2.0,0.0,0,0.0,1
1080,2018-05-26,Exeter,Saracens,"Twickenham Stadium, London",Wayne Barnes,L,Sat,May,2017-18,40.4,11.2,0.8,0.0,5.0,4.4,2.2,0.0,1.6,1.0,0.4,0.0,0,1.0,1
1081,2018-05-26,Saracens,Exeter,"Twickenham Stadium, London",Wayne Barnes,W,Sat,May,2017-18,54.8,15.6,0.8,0.0,7.4,5.4,2.2,0.0,2.0,1.6,0.8,0.0,1,1.0,1
1083,2018-08-31,Bath,Bristol,Ashton Gate,JP Doyle,L,Fri,Aug,2018-19,29.8,26.8,0.6,0.4,3.6,3.2,1.8,0.0,3.6,2.6,1.2,0.0,0,1.0,0
1082,2018-08-31,Bristol,Bath,Ashton Gate,JP Doyle,W,Fri,Aug,2018-19,21.0,34.4,0.6,0.8,2.4,1.8,1.8,0.0,4.8,3.4,1.2,0.0,1,0.0,1
1090,2018-09-01,Exeter,Leicester,Sandy Park,Wayne Barnes,W,Sat,Sep,2018-19,33.2,14.6,0.6,0.0,4.0,3.6,2.0,0.0,2.2,1.2,0.4,0.0,1,0.0,1
1089,2018-09-01,Wasps,Worcester,Sixways,Karl Dickson,W,Sat,Sep,2018-19,33.0,30.2,0.8,0.6,4.4,2.8,1.8,0.0,3.8,2.6,2.0,0.0,1,0.0,0
1091,2018-09-01,Leicester,Exeter,Sandy Park,Wayne Barnes,L,Sat,Sep,2018-19,25.8,19.8,0.8,0.2,2.8,2.0,2.4,0.2,2.0,1.6,2.2,0.0,0,1.0,0
1084,2018-09-01,Gloucester,Northampton,Kingsholm,Matthew Carley,W,Sat,Sep,2018-19,22.4,37.8,0.4,1.0,2.8,2.4,1.2,0.0,5.0,3.8,1.6,0.0,1,0.0,1
1086,2018-09-01,Harlequins,Sale,Twickenham Stoop,Craig Maxwell-Keys,W,Sat,Sep,2018-19,11.0,36.2,0.0,0.8,1.0,0.6,1.6,0.0,4.6,3.0,2.4,0.0,1,0.0,0
1088,2018-09-01,Worcester,Wasps,Sixways,Karl Dickson,L,Sat,Sep,2018-19,27.0,29.2,0.2,0.6,3.6,2.4,1.4,0.0,3.6,2.6,2.0,0.0,0,0.0,0
1085,2018-09-01,Northampton,Gloucester,Kingsholm,Matthew Carley,L,Sat,Sep,2018-19,24.6,33.8,0.8,0.6,3.0,2.4,1.6,0.0,3.8,2.6,3.2,0.0,0,1.0,0
1087,2018-09-01,Sale,Harlequins,Twickenham Stoop,Craig Maxwell-Keys,L,Sat,Sep,2018-19,29.6,31.2,0.6,0.8,3.8,2.6,1.8,0.0,3.8,2.8,2.0,0.2,0,0.0,0
1093,2018-09-02,Saracens,Newcastle,Kingston Park,Ian Tempest,W,Sun,Sep,2018-19,47.6,15.0,0.6,0.0,6.4,4.6,2.0,0.0,2.0,1.6,0.6,0.0,1,1.0,0
1092,2018-09-02,Newcastle,Saracens,Kingston Park,Ian Tempest,L,Sun,Sep,2018-19,20.0,31.0,0.2,0.6,2.6,1.4,1.4,0.0,3.4,2.8,2.8,0.0,0,0.0,1
1094,2018-09-07,Northampton,Harlequins,Franklin's Gardens,Tom Foley,W,Fri,Sep,2018-19,23.4,34.2,0.6,0.6,2.8,2.0,1.8,0.0,4.0,2.6,3.0,0.0,1,0.0,1
1095,2018-09-07,Harlequins,Northampton,Franklin's Gardens,Tom Foley,L,Fri,Sep,2018-19,19.0,36.0,0.2,0.8,2.0,1.8,1.8,0.0,4.6,3.2,2.2,0.0,0,1.0,0
1100,2018-09-08,Saracens,Bristol,Allianz Park,Andrew Jackson,W,Sat,Sep,2018-19,45.8,18.0,0.6,0.0,6.0,4.4,2.2,0.0,2.4,1.8,0.8,0.0,1,1.0,1
1097,2018-09-08,Exeter,Wasps,Ricoh Arena,Christophe Ridley,W,Sat,Sep,2018-19,32.2,14.8,0.6,0.0,4.0,3.4,1.8,0.0,2.0,1.2,0.8,0.0,1,1.0,1
1099,2018-09-08,Newcastle,Leicester,Welford Road,Matthew Carley,L,Sat,Sep,2018-19,21.6,32.0,0.2,0.8,2.8,1.4,1.6,0.0,3.6,2.8,2.8,0.0,0,0.0,0
1096,2018-09-08,Wasps,Exeter,Ricoh Arena,Christophe Ridley,L,Sat,Sep,2018-19,31.8,28.6,0.6,0.6,4.2,2.4,2.0,0.0,3.4,2.8,2.0,0.0,0,1.0,1
1098,2018-09-08,Leicester,Newcastle,Welford Road,Matthew Carley,W,Sat,Sep,2018-19,23.8,24.8,0.8,0.2,2.6,1.8,2.2,0.2,2.8,2.4,2.0,0.0,1,0.0,0
1101,2018-09-08,Bristol,Saracens,Allianz Park,Andrew Jackson,L,Sat,Sep,2018-19,21.6,30.0,0.6,0.8,2.4,1.8,2.0,0.0,4.2,3.0,1.0,0.0,0,1.0,1
1103,2018-09-08,Gloucester,Bath,Recreation Ground,Luke Pearce,D,Sat,Sep,2018-19,21.2,35.2,0.2,0.6,2.2,1.8,2.2,0.0,4.6,3.2,1.8,0.0,0,1.0,0
1102,2018-09-08,Bath,Gloucester,Recreation Ground,Luke Pearce,D,Sat,Sep,2018-19,28.2,26.2,0.6,0.4,3.4,3.2,1.6,0.0,3.4,2.2,1.6,0.0,0,0.0,1
1104,2018-09-09,Sale,Worcester,AJ Bell Stadium,JP Doyle,W,Sun,Sep,2018-19,22.6,36.4,0.4,1.0,2.6,1.8,2.0,0.0,4.4,3.6,2.2,0.2,1,0.0,0
1105,2018-09-09,Worcester,Sale,AJ Bell Stadium,JP Doyle,L,Sun,Sep,2018-19,26.0,21.8,0.4,0.4,3.4,2.4,1.4,0.0,2.4,1.6,2.2,0.0,0,0.0,0
1106,2018-09-14,Gloucester,Bristol,Kingsholm,Tom Foley,W,Fri,Sep,2018-19,25.4,32.2,0.4,0.6,2.8,2.4,2.2,0.0,4.2,3.0,1.6,0.0,1,0.0,0
1107,2018-09-14,Bristol,Gloucester,Kingsholm,Tom Foley,L,Fri,Sep,2018-19,19.4,31.2,0.2,0.8,2.2,1.2,2.0,0.0,4.4,2.8,1.2,0.0,0,0.0,1
1111,2018-09-15,Bath,Harlequins,Twickenham Stoop,Matthew Carley,W,Sat,Sep,2018-19,30.6,25.6,0.8,0.4,4.0,3.8,1.0,0.0,3.2,2.4,1.6,0.0,1,0.0,0
1113,2018-09-15,Saracens,Northampton,Franklin's Gardens,JP Doyle,W,Sat,Sep,2018-19,44.4,19.8,0.6,0.0,5.8,4.2,2.2,0.0,2.6,1.6,1.2,0.0,1,1.0,1
1115,2018-09-15,Newcastle,Worcester,Sixways,Wayne Barnes,W,Sat,Sep,2018-19,21.2,35.8,0.2,0.8,2.8,1.8,1.2,0.0,4.0,2.8,3.4,0.0,1,0.0,0
1108,2018-09-15,Exeter,Sale,Sandy Park,Karl Dickson,W,Sat,Sep,2018-19,33.8,17.2,0.6,0.2,4.4,3.8,1.4,0.0,2.2,1.6,1.0,0.0,1,1.0,1
1114,2018-09-15,Worcester,Newcastle,Sixways,Wayne Barnes,L,Sat,Sep,2018-19,23.6,23.4,0.6,0.4,3.2,2.0,1.2,0.0,2.6,1.6,2.4,0.0,0,0.0,0
1112,2018-09-15,Northampton,Saracens,Franklin's Gardens,JP Doyle,L,Sat,Sep,2018-19,25.8,25.2,0.6,0.6,2.8,2.0,2.6,0.0,2.6,1.6,3.0,0.0,0,1.0,1
1109,2018-09-15,Sale,Exeter,Sandy Park,Karl Dickson,L,Sat,Sep,2018-19,21.2,34.0,0.2,1.0,2.2,1.8,2.2,0.0,4.2,3.2,2.0,0.2,0,1.0,1
1110,2018-09-15,Harlequins,Bath,Twickenham Stoop,Matthew Carley,L,Sat,Sep,2018-19,21.6,34.0,0.4,0.6,2.2,2.0,2.2,0.0,4.0,2.8,2.8,0.0,0,0.0,1
1116,2018-09-16,Wasps,Leicester,Ricoh Arena,Ian Tempest,W,Sun,Sep,2018-19,32.0,34.0,0.6,0.8,4.2,2.8,1.8,0.0,4.2,3.8,1.8,0.0,1,0.0,1
1117,2018-09-16,Leicester,Wasps,Ricoh Arena,Ian Tempest,L,Sun,Sep,2018-19,26.8,27.6,0.8,0.4,2.6,1.8,3.2,0.2,3.6,3.0,1.2,0.0,0,1.0,0
1118,2018-09-21,Newcastle,Exeter,Kingston Park,Andrew Jackson,L,Fri,Sep,2018-19,20.8,35.2,0.2,0.8,2.6,1.8,1.4,0.0,4.0,2.6,3.2,0.0,0,1.0,1
1119,2018-09-21,Exeter,Newcastle,Kingston Park,Andrew Jackson,W,Fri,Sep,2018-19,32.6,17.4,0.6,0.2,4.2,4.0,1.2,0.0,2.2,1.4,1.2,0.0,1,1.0,1
1125,2018-09-22,Northampton,Bath,Recreation Ground,Karl Dickson,L,Sat,Sep,2018-19,25.8,28.6,0.6,0.6,2.8,2.0,2.6,0.0,3.2,1.8,3.0,0.0,0,0.0,1
1124,2018-09-22,Bath,Northampton,Recreation Ground,Karl Dickson,W,Sat,Sep,2018-19,36.8,23.8,1.0,0.6,5.0,4.4,0.8,0.2,2.8,2.2,1.8,0.0,1,1.0,0
1123,2018-09-22,Harlequins,Bristol,Ashton Gate,Ian Tempest,L,Sat,Sep,2018-19,26.2,34.0,0.8,0.6,3.0,2.6,2.0,0.0,4.2,2.6,2.4,0.2,0,0.0,0
1120,2018-09-22,Sale,Wasps,AJ Bell Stadium,Wayne Barnes,L,Sat,Sep,2018-19,18.8,34.0,0.0,1.0,2.0,1.4,2.0,0.0,4.2,3.8,1.6,0.2,0,0.0,1
1121,2018-09-22,Wasps,Sale,AJ Bell Stadium,Wayne Barnes,W,Sat,Sep,2018-19,33.0,35.2,0.6,0.8,4.2,3.0,2.0,0.0,4.2,3.8,2.2,0.0,1,1.0,0
1122,2018-09-22,Bristol,Harlequins,Ashton Gate,Ian Tempest,W,Sat,Sep,2018-19,17.8,31.0,0.2,0.8,1.8,0.8,2.4,0.0,4.2,2.6,1.6,0.0,1,0.0,0
1128,2018-09-23,Saracens,Gloucester,Allianz Park,Christophe Ridley,W,Sun,Sep,2018-19,39.6,22.8,0.6,0.0,5.0,3.4,2.6,0.0,2.8,2.0,1.6,0.0,1,1.0,1
1126,2018-09-23,Leicester,Worcester,Welford Road,Luke Pearce,L,Sun,Sep,2018-19,29.6,30.4,1.0,0.6,3.0,2.2,3.2,0.2,3.8,3.0,1.8,0.0,0,0.0,0
1129,2018-09-23,Gloucester,Saracens,Allianz Park,Christophe Ridley,L,Sun,Sep,2018-19,25.0,33.0,0.4,0.6,3.0,2.0,2.0,0.0,4.4,3.2,1.4,0.0,0,1.0,1
1127,2018-09-23,Worcester,Leicester,Welford Road,Luke Pearce,W,Sun,Sep,2018-19,24.6,22.0,0.8,0.2,3.2,2.0,1.4,0.0,2.2,1.6,2.6,0.0,1,0.0,0
1130,2018-09-28,Newcastle,Wasps,Kingston Park,Karl Dickson,L,Fri,Sep,2018-19,19.8,32.2,0.4,0.6,2.4,1.8,1.4,0.0,3.4,2.6,3.2,0.0,0,0.0,1
1131,2018-09-28,Wasps,Newcastle,Kingston Park,Karl Dickson,W,Fri,Sep,2018-19,31.4,33.4,0.6,0.8,3.8,3.2,2.0,0.0,3.8,3.6,2.4,0.0,1,1.0,0
1133,2018-09-29,Northampton,Bristol,Ashton Gate,Luke Pearce,W,Sat,Sep,2018-19,23.0,24.8,0.4,0.4,2.4,1.6,2.6,0.0,2.8,1.8,2.4,0.0,1,0.0,1
1132,2018-09-29,Bristol,Northampton,Ashton Gate,Luke Pearce,L,Sat,Sep,2018-19,20.0,28.2,0.2,1.0,2.0,0.8,2.8,0.0,3.6,2.4,1.8,0.0,0,1.0,0
1137,2018-09-29,Harlequins,Gloucester,Kingsholm,JP Doyle,W,Sat,Sep,2018-19,26.2,29.2,1.0,0.4,3.0,2.6,2.0,0.0,3.0,2.0,3.2,0.2,1,0.0,0
1136,2018-09-29,Gloucester,Harlequins,Kingsholm,JP Doyle,L,Sat,Sep,2018-19,24.0,32.0,0.4,0.6,3.0,1.8,1.8,0.0,4.2,3.2,1.4,0.0,0,0.0,0
1135,2018-09-29,Worcester,Exeter,Sandy Park,Ian Tempest,L,Sat,Sep,2018-19,24.6,26.8,0.8,0.6,3.0,2.2,1.6,0.0,3.0,2.0,2.6,0.0,0,1.0,1
1138,2018-09-29,Saracens,Bath,Allianz Park,Tom Foley,W,Sat,Sep,2018-19,35.8,19.2,0.8,0.0,4.8,3.2,1.8,0.0,2.2,1.4,1.8,0.0,1,1.0,1
1134,2018-09-29,Exeter,Worcester,Sandy Park,Ian Tempest,W,Sat,Sep,2018-19,30.2,19.8,0.6,0.4,4.2,4.0,0.4,0.0,2.4,1.8,1.4,0.0,1,1.0,1
1139,2018-09-29,Bath,Saracens,Allianz Park,Tom Foley,L,Sat,Sep,2018-19,31.6,22.8,0.8,0.8,4.2,3.8,0.8,0.2,2.8,2.0,1.6,0.0,0,1.0,1
1140,2018-09-30,Leicester,Sale,Welford Road,Craig Maxwell-Keys,W,Sun,Sep,2018-19,32.4,34.2,1.2,0.8,3.6,2.4,3.0,0.2,4.4,3.4,1.8,0.0,1,0.0,0
1141,2018-09-30,Sale,Leicester,Welford Road,Craig Maxwell-Keys,L,Sun,Sep,2018-19,17.6,33.4,0.0,1.0,1.6,1.2,2.4,0.0,4.2,3.8,1.4,0.2,0,0.0,0
1143,2018-10-05,Exeter,Bath,Recreation Ground,Christophe Ridley,W,Fri,Oct,2018-19,33.8,16.6,0.8,0.4,4.8,4.6,0.2,0.0,1.8,1.4,1.6,0.0,1,1.0,0
1142,2018-10-05,Bath,Exeter,Recreation Ground,Christophe Ridley,L,Fri,Oct,2018-19,24.4,29.0,0.6,1.0,3.0,2.6,1.2,0.2,3.8,2.6,1.6,0.0,0,0.0,1
1151,2018-10-06,Saracens,Harlequins,Twickenham Stoop,Luke Pearce,W,Sat,Oct,2018-19,40.4,22.6,1.0,0.0,5.6,3.8,1.6,0.0,2.6,1.8,2.0,0.0,1,1.0,1
1145,2018-10-06,Leicester,Northampton,Twickenham Stadium,JP Doyle,W,Sat,Oct,2018-19,29.2,34.6,1.0,1.0,3.0,2.0,3.4,0.0,4.8,3.2,1.4,0.0,1,1.0,1
1150,2018-10-06,Harlequins,Saracens,Twickenham Stoop,Luke Pearce,L,Sat,Oct,2018-19,28.2,26.0,1.0,0.4,3.0,2.4,2.8,0.0,2.4,1.6,3.4,0.2,0,1.0,1
1146,2018-10-06,Sale,Newcastle,AJ Bell Stadium,Tom Foley,W,Sat,Oct,2018-19,18.0,30.2,0.2,0.8,2.0,1.0,2.0,0.0,3.6,3.4,1.8,0.0,1,0.0,0
1144,2018-10-06,Northampton,Leicester,Twickenham Stadium,JP Doyle,L,Sat,Oct,2018-19,25.6,28.0,0.4,0.8,2.8,2.2,2.4,0.0,3.2,1.8,2.8,0.0,0,1.0,1
1147,2018-10-06,Newcastle,Sale,AJ Bell Stadium,Tom Foley,L,Sat,Oct,2018-19,23.2,29.6,0.6,0.6,2.8,2.2,1.6,0.0,3.4,2.2,2.6,0.0,0,0.0,0
1148,2018-10-06,Wasps,Gloucester,Ricoh Arena,Craig Maxwell-Keys,L,Sat,Oct,2018-19,29.4,26.4,0.6,1.0,3.4,2.6,2.4,0.0,3.2,2.8,1.6,0.0,0,1.0,0
1149,2018-10-06,Gloucester,Wasps,Ricoh Arena,Craig Maxwell-Keys,W,Sat,Oct,2018-19,26.6,25.0,0.6,0.4,3.2,2.0,2.2,0.0,2.8,2.2,2.2,0.0,1,0.0,1
1152,2018-10-07,Worcester,Bristol,Sixways,Wayne Barnes,W,Sun,Oct,2018-19,22.0,26.0,0.8,0.6,2.6,1.6,1.8,0.0,3.0,2.2,2.2,0.0,1,0.0,0
1153,2018-10-07,Bristol,Worcester,Sixways,Wayne Barnes,L,Sun,Oct,2018-19,22.6,29.4,0.4,1.0,2.2,1.0,3.2,0.0,3.8,2.8,1.6,0.0,0,0.0,0
1156,2018-11-16,Harlequins,Newcastle,Twickenham Stoop,JP Doyle,W,Fri,Nov,2018-19,22.0,26.4,1.0,0.4,2.2,1.6,2.6,0.0,2.2,1.4,4.0,0.2,1,0.0,0
1154,2018-11-16,Gloucester,Leicester,Kingsholm,Ian Tempest,W,Fri,Nov,2018-19,28.2,26.0,0.8,0.4,3.6,2.4,1.8,0.0,3.0,2.8,1.8,0.0,1,1.0,1
1157,2018-11-16,Newcastle,Harlequins,Twickenham Stoop,JP Doyle,L,Fri,Nov,2018-19,20.4,27.2,0.6,0.4,2.6,2.2,1.0,0.0,3.2,1.8,2.4,0.0,0,0.0,0
1155,2018-11-16,Leicester,Gloucester,Kingsholm,Ian Tempest,L,Fri,Nov,2018-19,32.6,29.6,1.0,0.8,3.4,2.4,3.6,0.0,4.2,2.2,1.4,0.0,0,1.0,1
1158,2018-11-17,Bath,Worcester,Recreation Ground,Christophe Ridley,W,Sat,Nov,2018-19,27.2,33.4,0.4,1.2,3.2,2.6,1.8,0.2,4.6,3.4,1.2,0.0,1,0.0,1
1161,2018-11-17,Wasps,Northampton,Franklin's Gardens,Matthew O’Grady,L,Sat,Nov,2018-19,29.4,29.4,0.6,1.0,3.6,3.0,1.8,0.0,3.6,3.0,1.8,0.0,0,0.0,0
1162,2018-11-17,Saracens,Sale,Allianz Park,Andrew Jackson,W,Sat,Nov,2018-19,39.0,22.4,0.8,0.2,5.0,3.4,2.4,0.0,2.6,2.0,1.8,0.0,1,1.0,1
1159,2018-11-17,Worcester,Bath,Recreation Ground,Christophe Ridley,L,Sat,Nov,2018-19,28.4,23.2,0.8,0.6,3.6,2.4,1.6,0.0,2.8,2.2,1.6,0.0,0,1.0,0
1163,2018-11-17,Sale,Saracens,Allianz Park,Andrew Jackson,L,Sat,Nov,2018-19,17.4,21.4,0.2,0.6,2.2,0.8,1.6,0.0,2.6,2.4,1.2,0.0,0,1.0,1
1160,2018-11-17,Northampton,Wasps,Franklin's Gardens,Matthew O’Grady,W,Sat,Nov,2018-19,25.4,27.2,0.4,0.8,3.0,2.2,2.0,0.0,3.2,2.0,2.4,0.0,1,0.0,0
1164,2018-11-18,Bristol,Exeter,Ashton Gate,Greg Macdonald,L,Sun,Nov,2018-19,20.6,37.8,0.4,1.0,2.2,1.2,2.4,0.0,5.0,3.8,1.6,0.0,0,0.0,1
1165,2018-11-18,Exeter,Bristol,Ashton Gate,Greg Macdonald,W,Sun,Nov,2018-19,33.6,20.2,0.8,0.4,4.6,4.4,0.6,0.0,2.2,1.6,2.0,0.0,1,1.0,0
1167,2018-11-23,Bath,Newcastle,Kingston Park,Christophe Ridley,L,Fri,Nov,2018-19,26.6,29.8,0.2,1.0,3.0,2.2,2.2,0.2,4.0,2.8,1.4,0.0,0,1.0,0
1169,2018-11-23,Harlequins,Worcester,Sixways,Andrew Jackson,L,Fri,Nov,2018-19,22.4,22.8,0.8,0.4,2.2,1.8,2.6,0.0,2.2,1.4,2.8,0.2,0,1.0,0
1166,2018-11-23,Newcastle,Bath,Kingston Park,Christophe Ridley,W,Fri,Nov,2018-19,15.2,21.4,0.4,0.2,1.8,1.6,1.0,0.0,2.6,1.6,1.6,0.0,1,0.0,1
1168,2018-11-23,Worcester,Harlequins,Sixways,Andrew Jackson,W,Fri,Nov,2018-19,28.0,24.6,0.6,0.6,3.4,2.4,1.8,0.0,3.0,2.4,1.6,0.0,1,0.0,1
1170,2018-11-24,Exeter,Gloucester,Sandy Park,Matthew O'Grady,W,Sat,Nov,2018-19,31.4,19.8,0.8,0.4,4.4,3.6,0.6,0.0,1.8,1.2,2.8,0.0,1,1.0,1
1174,2018-11-24,Wasps,Bristol,Ricoh Arena,Craig Maxwell-Keys,W,Sat,Nov,2018-19,26.6,28.2,0.4,1.0,3.2,2.6,1.8,0.0,3.4,2.0,2.4,0.0,1,0.0,0
1172,2018-11-24,Sale,Northampton,AJ Bell Stadium,JP Doyle,W,Sat,Nov,2018-19,18.2,24.6,0.4,0.6,2.0,0.8,2.2,0.0,3.0,3.0,1.2,0.0,1,0.0,1
1175,2018-11-24,Bristol,Wasps,Ricoh Arena,Craig Maxwell-Keys,L,Sat,Nov,2018-19,21.8,35.2,0.6,1.0,2.0,1.4,3.0,0.0,4.8,3.4,1.2,0.0,0,0.0,0
1171,2018-11-24,Gloucester,Exeter,Sandy Park,Matthew O'Grady,L,Sat,Nov,2018-19,29.2,22.4,0.8,0.2,3.8,2.4,1.8,0.0,2.4,2.2,2.0,0.0,0,1.0,1
1173,2018-11-24,Northampton,Sale,AJ Bell Stadium,JP Doyle,L,Sat,Nov,2018-19,27.6,27.0,0.6,0.6,3.8,2.2,1.4,0.0,3.2,2.2,2.2,0.0,0,1.0,0
1176,2018-11-25,Leicester,Saracens,Welford Road,Karl Dickson,L,Sun,Nov,2018-19,25.4,30.2,0.8,0.8,2.6,2.0,2.8,0.0,4.2,2.2,1.6,0.0,0,0.0,1
1177,2018-11-25,Saracens,Leicester,Welford Road,Karl Dickson,W,Sun,Nov,2018-19,36.4,22.8,0.8,0.4,4.6,3.4,2.2,0.0,2.2,2.0,2.6,0.0,1,1.0,0
1179,2018-11-30,Exeter,Harlequins,Twickenham Stoop,Ian Tempest,L,Fri,Nov,2018-19,29.0,17.4,0.6,0.4,3.8,3.0,1.2,0.0,1.4,1.0,2.8,0.0,0,1.0,0
1178,2018-11-30,Harlequins,Exeter,Twickenham Stoop,Ian Tempest,W,Fri,Nov,2018-19,18.6,19.4,0.6,0.2,1.6,1.4,2.6,0.0,1.6,1.2,3.0,0.0,1,0.0,1
1185,2018-12-01,Newcastle,Northampton,Franklin's Gardens,Matthew Carley,W,Sat,Dec,2018-19,13.8,19.0,0.4,0.0,1.6,1.4,1.0,0.0,2.4,1.4,1.4,0.0,1,1.0,0
1186,2018-12-01,Saracens,Wasps,Allianz Park,JP Doyle,W,Sat,Dec,2018-19,34.2,21.8,0.6,0.6,4.2,3.6,2.0,0.0,2.2,1.8,2.4,0.0,1,1.0,1
1181,2018-12-01,Leicester,Bristol,Ashton Gate,Wayne Barnes,L,Sat,Dec,2018-19,22.8,27.4,0.6,0.6,2.4,1.8,2.4,0.0,4.0,2.2,1.0,0.0,0,0.0,0
1182,2018-12-01,Gloucester,Worcester,Kingsholm,Thomas Foley,W,Sat,Dec,2018-19,23.4,24.4,0.6,0.2,2.8,2.0,1.8,0.0,2.6,2.4,2.2,0.0,1,0.0,1
