,date,team1Name,team2Name,venue,referee,result,day,month,season,avgLast5ScoresTeam1,avgLast5ScoresAgainstTeam1,avgLast5ScoresTeam2,avgLast5ScoresAgainstTeam2,avgLast5BpsTeam1,avgLast5BpsAgainstTeam1,avgLast5BpsTeam2,avgLast5BpsAgainstTeam2,avgLast5TriesTeam1,avgLast5ConversionsTeam1,avgLast5PenaltiesTeam1,avgLast5DropGoalsTeam1,avgLast5TriesAgainstTeam1,avgLast5ConversionsAgainstTeam1,avgLast5PenaltiesAgainstTeam1,avgLast5DropGoalsAgainstTeam1,avgLast5TriesTeam2,avgLast5ConversionsTeam2,avgLast5PenaltiesTeam2,avgLast5DropGoalsTeam2,avgLast5TriesAgainstTeam2,avgLast5ConversionsAgainstTeam2,avgLast5PenaltiesAgainstTeam2,avgLast5DropGoalsAgainstTeam2,targetCode,wonLastGameTeam1,wonLastGameTeam2,team1LastSeasonStanding,team2LastSeasonStanding
1571,2021-01-29,Leicester,Sale,Welford Road,Ian Tempest,L,Fri,Jan,2020-21,24.4,27.0,19.8,17.2,0.4,0.6,0.4,0.4,2.2,1.6,3.4,0.0,3.0,2.4,2.4,0.0,1.6,1.4,3.0,0.0,1.6,0.8,2.4,0.0,0,1.0,1,11,5
421,2021-01-30,Worcester,Exeter,Sixways,Tom Foley,L,Sat,Jan,2020-21,12.8,24.4,23.0,18.0,0.2,0.8,0.6,0.2,1.4,0.6,1.4,0.0,3.2,2.0,1.2,0.0,3.4,2.8,0.0,0.0,2.0,1.6,1.6,0.0,0,0.0,0,9,1
1400,2021-01-30,Gloucester,Northampton,Kingsholm,Karl Dickson,L,Sat,Jan,2020-21,22.6,26.0,22.4,28.6,0.4,0.6,0.6,0.6,2.6,1.8,2.0,0.0,3.2,2.6,1.4,0.2,2.8,2.2,1.2,0.0,3.8,2.2,1.6,0.0,0,0.0,1,7,8
2057,2021-01-30,Exeter,Worcester,Sixways,Tom Foley,W,Sat,Jan,2020-21,23.0,18.0,12.8,24.4,0.6,0.2,0.2,0.8,3.4,2.8,0.0,0.0,2.0,1.6,1.6,0.0,1.4,0.6,1.4,0.0,3.2,2.0,1.2,0.0,1,0.0,0,1,9
595,2021-01-30,Northampton,Gloucester,Kingsholm,Karl Dickson,W,Sat,Jan,2020-21,22.4,28.6,22.6,26.0,0.6,0.6,0.4,0.6,2.8,2.2,1.2,0.0,3.8,2.2,1.6,0.0,2.6,1.8,2.0,0.0,3.2,2.6,1.4,0.2,1,1.0,0,8,7
763,2021-01-31,Wasps,Harlequins,Ricoh Arena,Luke Pearce,L,Sun,Jan,2020-21,30.6,27.8,26.4,28.0,0.6,0.6,0.4,0.8,4.2,2.8,1.2,0.0,3.0,2.2,2.8,0.0,2.8,2.6,2.2,0.2,4.0,2.8,0.8,0.0,0,1.0,1,2,6
1908,2021-01-31,Harlequins,Wasps,Ricoh Arena,Luke Pearce,W,Sun,Jan,2020-21,26.4,28.0,30.6,27.8,0.4,0.8,0.6,0.6,2.8,2.6,2.2,0.2,4.0,2.8,0.8,0.0,4.2,2.8,1.2,0.0,3.0,2.2,2.8,0.0,1,0.0,1,6,2
1068,2021-01-31,Newcastle,London Irish,Brentford Community Stadium,Matthew Carley,L,Sun,Jan,2020-21,20.0,16.2,15.8,20.8,0.0,0.6,0.4,0.2,2.8,1.8,0.8,0.0,2.2,1.4,0.8,0.0,1.6,1.2,1.8,0.0,2.2,1.4,2.2,0.0,0,1.0,1,13,10
1233,2021-01-31,London Irish,Newcastle,Brentford Community Stadium,Matthew Carley,W,Sun,Jan,2020-21,15.8,20.8,20.0,16.2,0.4,0.2,0.0,0.6,1.6,1.2,1.8,0.0,2.2,1.4,2.2,0.0,2.8,1.8,0.8,0.0,2.2,1.4,0.8,0.0,1,0.0,1,10,13
242,2021-02-05,Sale,Bristol,Ashton Gate,Luke Pearce,W,Fri,Feb,2020-21,22.2,17.2,28.4,12.6,0.2,0.4,0.6,0.2,2.0,1.6,3.0,0.0,1.6,0.8,2.4,0.0,3.8,2.4,1.4,0.0,1.4,1.0,1.2,0.0,1,1.0,1,5,3
1572,2021-02-05,Bristol,Sale,Ashton Gate,Luke Pearce,L,Fri,Feb,2020-21,28.4,12.6,22.2,17.2,0.6,0.2,0.2,0.4,3.8,2.4,1.4,0.0,1.4,1.0,1.2,0.0,2.0,1.6,3.0,0.0,1.6,0.8,2.4,0.0,0,1.0,1,3,5
596,2021-02-06,London Irish,Gloucester,Brentford Community Stadium,Ian Tempest,W,Sat,Feb,2020-21,20.6,18.0,19.8,27.4,0.6,0.0,0.4,0.6,2.2,1.8,2.0,0.0,1.8,1.2,2.2,0.0,2.0,1.6,2.2,0.0,3.2,2.4,2.0,0.2,1,1.0,0,10,7
764,2021-02-06,Bath,Harlequins,Recreation Ground,Craig Maxwell-Keys,L,Sat,Feb,2020-21,22.8,38.6,35.6,24.8,0.6,0.6,0.6,0.6,2.4,1.8,2.4,0.0,5.0,3.8,1.6,0.0,4.0,3.4,2.6,0.2,3.4,2.4,1.0,0.0,0,0.0,1,4,6
940,2021-02-06,Worcester,Leicester,Welford Road,Andrew Jackson,L,Sat,Feb,2020-21,14.0,26.6,22.2,25.6,0.4,0.6,0.2,0.4,1.6,1.0,1.2,0.0,3.6,2.4,1.0,0.0,2.0,1.6,3.0,0.0,2.8,2.2,2.4,0.0,0,0.0,0,9,11
1069,2021-02-06,Gloucester,London Irish,Brentford Community Stadium,Ian Tempest,L,Sat,Feb,2020-21,19.8,27.4,20.6,18.0,0.4,0.6,0.6,0.0,2.0,1.6,2.2,0.0,3.2,2.4,2.0,0.2,2.2,1.8,2.0,0.0,1.8,1.2,2.2,0.0,0,0.0,1,7,10
2058,2021-02-06,Leicester,Worcester,Welford Road,Andrew Jackson,W,Sat,Feb,2020-21,22.2,25.6,14.0,26.6,0.2,0.4,0.4,0.6,2.0,1.6,3.0,0.0,2.8,2.2,2.4,0.0,1.6,1.0,1.2,0.0,3.6,2.4,1.0,0.0,1,0.0,0,11,9
1909,2021-02-06,Northampton,Wasps,Ricoh Arena,Adam Leal,W,Sat,Feb,2020-21,25.8,27.0,29.2,29.6,0.8,0.6,0.4,0.6,3.2,2.0,1.8,0.0,3.0,2.4,2.4,0.0,3.8,2.8,1.4,0.0,3.2,2.4,2.8,0.0,1,1.0,0,8,2
1401,2021-02-06,Wasps,Northampton,Ricoh Arena,Adam Leal,L,Sat,Feb,2020-21,29.2,29.6,25.8,27.0,0.4,0.6,0.8,0.6,3.8,2.8,1.4,0.0,3.2,2.4,2.8,0.0,3.2,2.0,1.8,0.0,3.0,2.4,2.4,0.0,0,0.0,1,2,8
136,2021-02-06,Harlequins,Bath,Recreation Ground,Craig Maxwell-Keys,W,Sat,Feb,2020-21,35.6,24.8,22.8,38.6,0.6,0.6,0.6,0.6,4.0,3.4,2.6,0.2,3.4,2.4,1.0,0.0,2.4,1.8,2.4,0.0,5.0,3.8,1.6,0.0,1,1.0,0,6,4
422,2021-02-07,Newcastle,Exeter,Kingston Park,Anthony Woodthorpe,L,Sun,Feb,2020-21,20.6,20.0,19.2,20.8,0.0,0.6,0.4,0.4,2.8,1.8,1.0,0.0,2.6,2.0,1.0,0.0,2.8,2.6,0.0,0.0,2.4,2.0,1.6,0.0,0,0.0,1,13,1
1234,2021-02-07,Exeter,Newcastle,Kingston Park,Anthony Woodthorpe,W,Sun,Feb,2020-21,19.2,20.8,20.6,20.0,0.4,0.4,0.0,0.6,2.8,2.6,0.0,0.0,2.4,2.0,1.6,0.0,2.8,1.8,1.0,0.0,2.6,2.0,1.0,0.0,1,1.0,0,1,13
243,2021-02-12,Gloucester,Bristol,Kingsholm,Tom Foley,L,Fri,Feb,2020-21,20.2,27.0,27.4,13.2,0.8,0.6,0.8,0.0,2.2,1.6,2.0,0.0,3.4,2.0,2.0,0.0,3.6,2.4,1.4,0.0,1.2,0.6,2.0,0.0,0,0.0,0,7,3
597,2021-02-12,Bristol,Gloucester,Kingsholm,Tom Foley,W,Fri,Feb,2020-21,27.4,13.2,20.2,27.0,0.8,0.0,0.8,0.6,3.6,2.4,1.4,0.0,1.2,0.6,2.0,0.0,2.2,1.6,2.0,0.0,3.4,2.0,2.0,0.0,1,0.0,0,3,7
137,2021-02-12,Sale,Bath,AJ Bell Stadium,Christophe Ridley,L,Fri,Feb,2020-21,22.0,17.2,25.2,36.2,0.2,0.6,0.6,0.4,1.8,1.4,3.4,0.0,1.6,0.8,2.4,0.0,2.8,2.0,2.4,0.0,4.4,3.2,2.2,0.0,0,1.0,0,5,4
1573,2021-02-12,Bath,Sale,AJ Bell Stadium,Christophe Ridley,W,Fri,Feb,2020-21,25.2,36.2,22.0,17.2,0.6,0.4,0.2,0.6,2.8,2.0,2.4,0.0,4.4,3.2,2.2,0.0,1.8,1.4,3.4,0.0,1.6,0.8,2.4,0.0,1,0.0,1,4,5
941,2021-02-13,Harlequins,Leicester,Twickenham Stoop,Anthony Woodthorpe,W,Sat,Feb,2020-21,31.4,22.0,22.8,27.4,0.4,0.4,0.2,0.4,3.4,2.6,2.6,0.2,3.0,2.0,1.0,0.0,2.2,2.0,2.6,0.0,3.0,2.6,2.4,0.0,1,1.0,1,6,11
1070,2021-02-13,Exeter,London Irish,Sandy Park,Jack Makepeace,W,Sat,Feb,2020-21,15.2,20.0,25.0,21.0,0.2,0.6,0.6,0.4,2.2,1.8,0.2,0.0,2.2,1.8,1.8,0.0,3.0,2.0,2.0,0.0,2.4,1.8,1.8,0.0,1,1.0,1,1,10
765,2021-02-13,Leicester,Harlequins,Twickenham Stoop,Anthony Woodthorpe,L,Sat,Feb,2020-21,22.8,27.4,31.4,22.0,0.2,0.4,0.4,0.4,2.2,2.0,2.6,0.0,3.0,2.6,2.4,0.0,3.4,2.6,2.6,0.2,3.0,2.0,1.0,0.0,0,1.0,1,11,6
423,2021-02-13,London Irish,Exeter,Sandy Park,Jack Makepeace,L,Sat,Feb,2020-21,25.0,21.0,15.2,20.0,0.6,0.4,0.2,0.6,3.0,2.0,2.0,0.0,2.4,1.8,1.8,0.0,2.2,1.8,0.2,0.0,2.2,1.8,1.8,0.0,0,1.0,1,10,1
1910,2021-02-14,Worcester,Wasps,Sixways,Ian Tempest,L,Sun,Feb,2020-21,16.2,28.8,29.2,28.6,0.4,0.6,0.6,0.6,1.8,1.6,1.2,0.0,3.8,3.2,1.0,0.0,3.6,3.0,1.6,0.0,3.2,2.2,2.6,0.0,0,0.0,0,9,2
2059,2021-02-14,Wasps,Worcester,Sixways,Ian Tempest,W,Sun,Feb,2020-21,29.2,28.6,16.2,28.8,0.6,0.6,0.4,0.6,3.6,3.0,1.6,0.0,3.2,2.2,2.6,0.0,1.8,1.6,1.2,0.0,3.8,3.2,1.0,0.0,1,0.0,0,2,9
138,2021-02-19,Gloucester,Bath,Recreation Ground,Wayne Barnes,L,Fri,Feb,2020-21,19.6,25.0,24.0,37.2,1.0,0.4,0.4,0.6,2.4,1.4,1.6,0.0,3.0,1.4,2.4,0.0,2.4,1.8,2.8,0.0,4.6,3.2,2.2,0.0,0,0.0,1,7,4
598,2021-02-19,Bath,Gloucester,Recreation Ground,Wayne Barnes,W,Fri,Feb,2020-21,24.0,37.2,19.6,25.0,0.4,0.6,1.0,0.4,2.4,1.8,2.8,0.0,4.6,3.2,2.2,0.0,2.4,1.4,1.6,0.0,3.0,1.4,2.4,0.0,1,1.0,0,4,7
1574,2021-02-20,Harlequins,Sale,Twickenham Stoop,Ian Tempest,W,Sat,Feb,2020-21,32.0,22.0,21.8,17.4,0.4,0.4,0.2,0.6,3.4,2.6,3.0,0.0,3.0,2.0,1.0,0.0,2.0,1.4,3.0,0.0,1.8,1.0,2.0,0.0,1,1.0,0,6,5
942,2021-02-20,Wasps,Leicester,Welford Road,Craig Maxwell-Keys,L,Sat,Feb,2020-21,27.4,26.6,25.8,30.4,0.6,0.6,0.2,0.6,3.6,3.0,1.0,0.0,3.0,2.0,2.4,0.0,2.8,2.6,2.2,0.0,3.6,3.2,2.0,0.0,0,1.0,0,2,11
766,2021-02-20,Sale,Harlequins,Twickenham Stoop,Ian Tempest,L,Sat,Feb,2020-21,21.8,17.4,32.0,22.0,0.2,0.6,0.4,0.4,2.0,1.4,3.0,0.0,1.8,1.0,2.0,0.0,3.4,2.6,3.0,0.0,3.0,2.0,1.0,0.0,0,0.0,1,5,6
1402,2021-02-20,Exeter,Northampton,Sandy Park,Christophe Ridley,L,Sat,Feb,2020-21,14.8,16.6,25.6,24.0,0.2,0.6,0.8,0.6,2.2,1.6,0.2,0.0,1.8,1.4,1.6,0.0,3.4,2.0,1.4,0.0,2.6,2.2,2.2,0.0,0,1.0,1,1,8
1911,2021-02-20,Leicester,Wasps,Welford Road,Craig Maxwell-Keys,W,Sat,Feb,2020-21,25.8,30.4,27.4,26.6,0.2,0.6,0.6,0.6,2.8,2.6,2.2,0.0,3.6,3.2,2.0,0.0,3.6,3.0,1.0,0.0,3.0,2.0,2.4,0.0,1,0.0,1,11,2
424,2021-02-20,Northampton,Exeter,Sandy Park,Christophe Ridley,W,Sat,Feb,2020-21,25.6,24.0,14.8,16.6,0.8,0.6,0.2,0.6,3.4,2.0,1.4,0.0,2.6,2.2,2.2,0.0,2.2,1.6,0.2,0.0,1.8,1.4,1.6,0.0,1,1.0,1,8,1
244,2021-02-21,London Irish,Bristol,Brentford Community Stadium,Karl Dickson,D,Sun,Feb,2020-21,21.2,24.4,25.6,12.8,0.6,0.6,0.6,0.2,2.8,1.8,1.2,0.0,3.2,2.4,1.2,0.0,3.2,2.2,1.6,0.0,1.6,0.6,1.2,0.0,0,0.0,1,10,3
1071,2021-02-21,Bristol,London Irish,Brentford Community Stadium,Karl Dickson,D,Sun,Feb,2020-21,25.6,12.8,21.2,24.4,0.6,0.2,0.6,0.6,3.2,2.2,1.6,0.0,1.6,0.6,1.2,0.0,2.8,1.8,1.2,0.0,3.2,2.4,1.2,0.0,0,1.0,0,3,10
1575,2021-02-26,Exeter,Sale,AJ Bell Stadium,Karl Dickson,L,Fri,Feb,2020-21,16.2,12.4,19.8,18.4,0.4,0.4,0.2,0.4,2.4,1.8,0.2,0.0,1.0,1.0,1.8,0.0,2.2,1.4,2.0,0.0,2.0,1.6,1.6,0.0,0,0.0,0,1,5
425,2021-02-26,Sale,Exeter,AJ Bell Stadium,Karl Dickson,W,Fri,Feb,2020-21,19.8,18.4,16.2,12.4,0.2,0.4,0.4,0.4,2.2,1.4,2.0,0.0,2.0,1.6,1.6,0.0,2.4,1.8,0.2,0.0,1.0,1.0,1.8,0.0,1,0.0,0,5,1
245,2021-02-27,Leicester,Bristol,Ashton Gate,Christophe Ridley,L,Sat,Feb,2020-21,28.6,25.0,26.6,16.2,0.2,0.4,0.6,0.4,3.2,2.4,2.6,0.0,2.8,2.2,2.2,0.0,3.2,2.4,1.8,0.0,1.8,1.2,1.6,0.0,0,1.0,1,11,3
2060,2021-02-27,Gloucester,Worcester,Kingsholm,Luke Pearce,W,Sat,Feb,2020-21,18.6,23.8,15.4,25.6,1.0,0.4,0.6,0.4,2.2,1.4,1.6,0.0,3.0,1.4,2.0,0.0,1.6,1.4,1.4,0.0,3.2,2.8,1.2,0.0,1,0.0,0,7,9
1235,2021-02-27,Harlequins,Newcastle,Kingston Park,Jack Makepeace,L,Sat,Feb,2020-21,33.0,19.0,19.4,20.4,0.4,0.2,0.2,0.4,3.8,3.0,2.4,0.0,2.6,1.8,0.8,0.0,2.4,1.6,1.4,0.0,2.8,2.0,0.8,0.0,0,1.0,0,6,13
599,2021-02-27,Worcester,Gloucester,Kingsholm,Luke Pearce,L,Sat,Feb,2020-21,15.4,25.6,18.6,23.8,0.6,0.4,1.0,0.4,1.6,1.4,1.4,0.0,3.2,2.8,1.2,0.0,2.2,1.4,1.6,0.0,3.0,1.4,2.0,0.0,0,0.0,0,9,7
943,2021-02-27,Bristol,Leicester,Ashton Gate,Christophe Ridley,W,Sat,Feb,2020-21,26.6,16.2,28.6,25.0,0.6,0.4,0.2,0.4,3.2,2.4,1.8,0.0,1.8,1.2,1.6,0.0,3.2,2.4,2.6,0.0,2.8,2.2,2.2,0.0,1,0.0,1,3,11
1912,2021-02-27,London Irish,Wasps,Ricoh Arena,Hamish Smales,W,Sat,Feb,2020-21,25.4,27.0,22.2,31.0,0.8,0.8,0.4,0.6,3.4,2.4,1.2,0.0,3.6,3.0,1.0,0.0,2.8,2.4,1.0,0.0,3.4,2.0,3.2,0.0,1,0.0,0,10,2
1072,2021-02-27,Wasps,London Irish,Ricoh Arena,Hamish Smales,L,Sat,Feb,2020-21,22.2,31.0,25.4,27.0,0.4,0.6,0.8,0.8,2.8,2.4,1.0,0.0,3.4,2.0,3.2,0.0,3.4,2.4,1.2,0.0,3.6,3.0,1.0,0.0,0,0.0,1,2,10
767,2021-02-27,Newcastle,Harlequins,Kingston Park,Jack Makepeace,W,Sat,Feb,2020-21,19.4,20.4,33.0,19.0,0.2,0.4,0.4,0.2,2.4,1.6,1.4,0.0,2.8,2.0,0.8,0.0,3.8,3.0,2.4,0.0,2.6,1.8,0.8,0.0,1,0.0,1,13,6
1403,2021-02-28,Bath,Northampton,Franklin's Gardens,Ian Tempest,W,Sun,Feb,2020-21,21.0,32.8,22.4,16.6,0.2,0.8,0.6,0.6,2.0,1.6,2.6,0.0,4.2,2.6,1.8,0.0,2.8,1.6,1.6,0.0,1.8,1.4,1.6,0.0,1,1.0,1,4,8
139,2021-02-28,Northampton,Bath,Franklin's Gardens,Ian Tempest,L,Sun,Feb,2020-21,22.4,16.6,21.0,32.8,0.6,0.6,0.2,0.8,2.8,1.6,1.6,0.0,1.8,1.4,1.6,0.0,2.0,1.6,2.6,0.0,4.2,2.6,1.8,0.0,0,1.0,1,8,4
1576,2021-03-05,Newcastle,Sale,AJ Bell Stadium,Andrew Jackson,L,Fri,Mar,2020-21,19.0,21.4,20.8,19.8,0.2,0.6,0.2,0.4,2.4,1.4,1.4,0.0,2.8,2.2,1.0,0.0,2.4,1.4,2.0,0.0,2.4,1.8,1.4,0.0,0,1.0,1,13,5
944,2021-03-05,London Irish,Leicester,Welford Road,Wayne Barnes,L,Fri,Mar,2020-21,23.2,23.6,22.0,22.2,0.6,1.0,0.2,0.2,2.8,2.2,1.6,0.0,3.2,2.6,0.8,0.0,2.6,1.8,1.8,0.0,2.6,2.2,1.6,0.0,0,1.0,0,10,11
1236,2021-03-05,Sale,Newcastle,AJ Bell Stadium,Andrew Jackson,W,Fri,Mar,2020-21,20.8,19.8,19.0,21.4,0.2,0.4,0.2,0.6,2.4,1.4,2.0,0.0,2.4,1.8,1.4,0.0,2.4,1.4,1.4,0.0,2.8,2.2,1.0,0.0,1,1.0,1,5,13
1073,2021-03-05,Leicester,London Irish,Welford Road,Wayne Barnes,W,Fri,Mar,2020-21,22.0,22.2,23.2,23.6,0.2,0.2,0.6,1.0,2.6,1.8,1.8,0.0,2.6,2.2,1.6,0.0,2.8,2.2,1.6,0.0,3.2,2.6,0.8,0.0,1,0.0,1,11,10
246,2021-03-06,Worcester,Bristol,Sixways,Craig Maxwell-Keys,L,Sat,Mar,2020-21,16.2,24.2,26.0,15.4,0.6,0.2,0.6,0.4,1.8,1.4,1.2,0.0,3.0,2.8,1.2,0.0,3.2,2.4,1.6,0.0,1.6,1.0,1.8,0.0,0,0.0,1,9,3
600,2021-03-06,Wasps,Gloucester,Ricoh Arena,Matthew Carley,L,Sat,Mar,2020-21,13.8,25.4,21.0,22.2,0.4,0.4,1.0,0.4,1.6,1.4,1.0,0.0,2.8,1.6,2.6,0.0,2.6,1.6,1.6,0.0,2.8,1.2,1.8,0.0,0,0.0,1,2,7
140,2021-03-06,Exeter,Bath,Recreation Ground,Tom Foley,W,Sat,Mar,2020-21,18.8,13.4,16.8,26.8,0.6,0.4,0.0,0.8,2.8,1.8,0.4,0.0,1.2,1.0,1.8,0.0,1.6,1.4,2.0,0.0,3.4,1.8,1.8,0.0,1,0.0,1,1,4
2061,2021-03-06,Bristol,Worcester,Sixways,Craig Maxwell-Keys,W,Sat,Mar,2020-21,26.0,15.4,16.2,24.2,0.6,0.4,0.6,0.2,3.2,2.4,1.6,0.0,1.6,1.0,1.8,0.0,1.8,1.4,1.2,0.0,3.0,2.8,1.2,0.0,1,1.0,0,3,9
1913,2021-03-06,Gloucester,Wasps,Ricoh Arena,Matthew Carley,W,Sat,Mar,2020-21,21.0,22.2,13.8,25.4,1.0,0.4,0.4,0.4,2.6,1.6,1.6,0.0,2.8,1.2,1.8,0.0,1.6,1.4,1.0,0.0,2.8,1.6,2.6,0.0,1,1.0,0,7,2
426,2021-03-06,Bath,Exeter,Recreation Ground,Tom Foley,L,Sat,Mar,2020-21,16.8,26.8,18.8,13.4,0.0,0.8,0.6,0.4,1.6,1.4,2.0,0.0,3.4,1.8,1.8,0.0,2.8,1.8,0.4,0.0,1.2,1.0,1.8,0.0,0,1.0,0,4,1
1404,2021-03-07,Harlequins,Northampton,Twickenham Stoop,Luke Pearce,W,Sun,Mar,2020-21,32.0,18.6,23.4,17.6,0.6,0.0,0.6,0.6,3.8,2.8,2.2,0.0,2.4,1.8,1.0,0.0,3.0,1.6,1.6,0.0,1.8,1.6,1.8,0.0,1,0.0,0,6,8
768,2021-03-07,Northampton,Harlequins,Twickenham Stoop,Luke Pearce,L,Sun,Mar,2020-21,23.4,17.6,32.0,18.6,0.6,0.6,0.6,0.0,3.0,1.6,1.6,0.0,1.8,1.6,1.8,0.0,3.8,2.8,2.2,0.0,2.4,1.8,1.0,0.0,0,0.0,0,8,6
1914,2021-03-12,Bristol,Wasps,Ashton Gate,Karl Dickson,W,Fri,Mar,2020-21,21.2,19.4,14.2,19.6,0.6,0.6,0.6,0.2,2.6,2.0,1.4,0.0,2.0,1.4,2.2,0.0,1.8,1.4,0.8,0.0,2.0,1.2,2.4,0.0,1,1.0,0,3,2
247,2021-03-12,Wasps,Bristol,Ashton Gate,Karl Dickson,L,Fri,Mar,2020-21,14.2,19.6,21.2,19.4,0.6,0.2,0.6,0.6,1.8,1.4,0.8,0.0,2.0,1.2,2.4,0.0,2.6,2.0,1.4,0.0,2.0,1.4,2.2,0.0,0,0.0,1,2,3
601,2021-03-13,Leicester,Gloucester,Kingsholm,Adam Leal,W,Sat,Mar,2020-21,25.6,23.6,19.8,19.8,0.2,0.6,0.8,0.4,2.8,2.2,2.4,0.0,2.8,2.2,1.6,0.0,2.6,1.6,1.2,0.0,2.6,1.4,1.2,0.0,1,1.0,1,11,7
141,2021-03-13,Newcastle,Bath,Kingston Park,Ian Tempest,L,Sat,Mar,2020-21,18.8,21.8,19.4,24.8,0.2,0.4,0.0,0.8,2.0,1.4,2.0,0.0,2.6,1.8,1.6,0.0,1.8,1.6,2.4,0.0,3.2,1.8,1.6,0.0,0,0.0,0,13,4
769,2021-03-13,Exeter,Harlequins,Sandy Park,Craig Maxwell-Keys,W,Sat,Mar,2020-21,22.2,13.2,29.6,19.0,0.8,0.2,0.6,0.0,3.4,2.0,0.4,0.0,1.0,0.8,2.2,0.0,3.4,2.8,2.2,0.0,2.6,1.8,0.8,0.0,1,1.0,1,1,6
945,2021-03-13,Gloucester,Leicester,Kingsholm,Adam Leal,L,Sat,Mar,2020-21,19.8,19.8,25.6,23.6,0.8,0.4,0.2,0.6,2.6,1.6,1.2,0.0,2.6,1.4,1.2,0.0,2.8,2.2,2.4,0.0,2.8,2.2,1.6,0.0,0,1.0,1,7,11
427,2021-03-13,Harlequins,Exeter,Sandy Park,Craig Maxwell-Keys,L,Sat,Mar,2020-21,29.6,19.0,22.2,13.2,0.6,0.0,0.8,0.2,3.4,2.8,2.2,0.0,2.6,1.8,0.8,0.0,3.4,2.0,0.4,0.0,1.0,0.8,2.2,0.0,0,1.0,1,6,1
1405,2021-03-13,Sale,Northampton,Franklin's Gardens,Matthew Carley,L,Sat,Mar,2020-21,22.0,20.0,21.4,23.0,0.2,0.4,0.4,0.8,2.4,1.2,2.4,0.0,2.2,1.8,1.8,0.0,2.8,1.6,1.4,0.0,2.4,2.2,2.2,0.0,0,1.0,0,5,8
1577,2021-03-13,Northampton,Sale,Franklin's Gardens,Matthew Carley,W,Sat,Mar,2020-21,21.4,23.0,22.0,20.0,0.4,0.8,0.2,0.4,2.8,1.6,1.4,0.0,2.4,2.2,2.2,0.0,2.4,1.2,2.4,0.0,2.2,1.8,1.8,0.0,1,0.0,1,8,5
1237,2021-03-13,Bath,Newcastle,Kingston Park,Ian Tempest,W,Sat,Mar,2020-21,19.4,24.8,18.8,21.8,0.0,0.8,0.2,0.4,1.8,1.6,2.4,0.0,3.2,1.8,1.6,0.0,2.0,1.4,2.0,0.0,2.6,1.8,1.6,0.0,1,0.0,0,4,13
1074,2021-03-14,Worcester,London Irish,Brentford Community Stadium,Luke Pearce,L,Sun,Mar,2020-21,18.2,25.0,23.4,25.8,0.6,0.4,0.8,1.0,2.0,1.8,1.4,0.0,3.4,2.8,0.8,0.0,2.8,1.8,1.8,0.0,3.2,2.8,1.4,0.0,0,0.0,0,9,10
2062,2021-03-14,London Irish,Worcester,Brentford Community Stadium,Luke Pearce,W,Sun,Mar,2020-21,23.4,25.8,18.2,25.0,0.8,1.0,0.6,0.4,2.8,1.8,1.8,0.0,3.2,2.8,1.4,0.0,2.0,1.8,1.4,0.0,3.4,2.8,0.8,0.0,1,0.0,0,10,9
1238,2021-03-19,Wasps,Newcastle,Kingston Park,Anthony Woodthorpe,W,Fri,Mar,2020-21,14.8,22.6,18.2,27.4,0.4,0.4,0.2,0.6,1.8,1.4,1.0,0.0,2.2,1.6,2.8,0.0,2.0,1.2,1.8,0.0,3.6,2.4,1.4,0.0,1,0.0,0,2,13
1915,2021-03-19,Newcastle,Wasps,Kingston Park,Anthony Woodthorpe,L,Fri,Mar,2020-21,18.2,27.4,14.8,22.6,0.2,0.6,0.4,0.4,2.0,1.2,1.8,0.0,3.6,2.4,1.4,0.0,1.8,1.4,1.0,0.0,2.2,1.6,2.8,0.0,0,0.0,0,13,2
428,2021-03-20,Leicester,Exeter,Sandy Park,Jack Makepeace,L,Sat,Mar,2020-21,21.4,21.6,23.4,15.4,0.0,0.8,0.8,0.2,2.4,1.4,2.2,0.0,2.6,2.0,1.4,0.0,3.6,2.4,0.2,0.0,1.4,1.2,2.0,0.0,0,1.0,1,11,1
602,2021-03-20,Harlequins,Gloucester,Twickenham Stoop,Ian Tempest,W,Sat,Mar,2020-21,28.0,20.2,17.4,17.4,0.8,0.0,0.6,0.2,3.2,3.0,2.0,0.0,2.8,2.2,0.6,0.0,2.2,1.4,1.2,0.0,2.2,1.2,1.2,0.0,1,0.0,0,6,7
2063,2021-03-20,Bath,Worcester,Recreation Ground,Adam Leal,W,Sat,Mar,2020-21,24.0,23.0,18.2,24.8,0.2,0.8,0.6,0.4,2.6,2.2,2.2,0.0,3.2,1.8,1.0,0.0,2.0,1.8,1.4,0.0,3.2,2.6,1.2,0.0,1,1.0,0,4,9
142,2021-03-20,Worcester,Bath,Recreation Ground,Adam Leal,L,Sat,Mar,2020-21,18.2,24.8,24.0,23.0,0.6,0.4,0.2,0.8,2.0,1.8,1.4,0.0,3.2,2.6,1.2,0.0,2.6,2.2,2.2,0.0,3.2,1.8,1.0,0.0,0,0.0,1,9,4
770,2021-03-20,Gloucester,Harlequins,Twickenham Stoop,Ian Tempest,L,Sat,Mar,2020-21,17.4,17.4,28.0,20.2,0.6,0.2,0.8,0.0,2.2,1.4,1.2,0.0,2.2,1.2,1.2,0.0,3.2,3.0,2.0,0.0,2.8,2.2,0.6,0.0,0,0.0,0,7,6
