,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
1049,2014-04-13,15:00,Newcastle,12,London Irish,40,Madejski Stadium,Luke Pearce,52,H,15,Sun,Apr,2014,2013-14,18.6,27.6,9,7,0,14,3,30,3,1
1050,2014-04-18,19:45,Harlequins,24,Leicester,20,Twickenham Stoop,Tim Wigglesworth,44,H,19,Fri,Apr,2014,2013-14,21.6,21.0,4,6,0,30,0,43,3,1
1051,2014-04-18,19:45,Leicester,20,Harlequins,24,Twickenham Stoop,Tim Wigglesworth,44,H,19,Fri,Apr,2014,2013-14,31.0,15.8,6,4,0,30,0,43,3,1
1053,2014-04-19,15:00,Worcester,20,Bath,32,The Recreation Ground,Matthew Carley,52,H,15,Sat,Apr,2014,2013-14,18.6,21.6,14,0,0,26,2,34,3,1
1052,2014-04-19,15:00,Bath,32,Worcester,20,The Recreation Ground,Matthew Carley,52,H,15,Sat,Apr,2014,2013-14,23.0,20.0,0,14,0,26,2,34,3,1
1055,2014-04-19,15:00,Sale,55,Exeter,12,Sandy Park,Dean Richards,67,A,15,Sat,Apr,2014,2013-14,17.6,14.6,11,2,0,20,2,15,3,0
1057,2014-04-19,15:15,Gloucester,30,Wasps,38,Twickenham Stadium,Wayne Barnes,68,H,15,Sat,Apr,2014,2013-14,21.8,24.6,3,13,0,28,2,46,3,1
1056,2014-04-19,15:15,Wasps,38,Gloucester,30,Twickenham Stadium,Wayne Barnes,68,H,15,Sat,Apr,2014,2013-14,18.0,24.6,13,3,0,28,2,46,3,1
1054,2014-04-19,15:00,Exeter,12,Sale,55,Sandy Park,Dean Richards,67,A,15,Sat,Apr,2014,2013-14,18.8,23.0,2,11,0,20,2,15,3,0
1059,2014-04-20,14:00,London Irish,21,Northampton,36,Franklin's Gardens,JP Doyle,57,H,14,Sun,Apr,2014,2013-14,17.4,23.4,7,10,0,7,3,25,3,1
1061,2014-04-20,15:00,Saracens,23,Newcastle,18,Kingston Park,Andrew Small,41,A,15,Sun,Apr,2014,2013-14,29.0,16.2,12,9,0,12,3,4,3,0
1058,2014-04-20,14:00,Northampton,36,London Irish,21,Franklin's Gardens,JP Doyle,57,H,14,Sun,Apr,2014,2013-14,21.4,19.6,10,7,0,7,3,25,3,1
1060,2014-04-20,15:00,Newcastle,18,Saracens,23,Kingston Park,Andrew Small,41,A,15,Sun,Apr,2014,2013-14,18.2,32.0,9,12,0,12,3,4,3,0
1063,2014-05-02,19:45,Northampton,19,Bath,19,The Recreation Ground,Matthew Carley,38,D,19,Fri,May,2014,2013-14,24.2,20.6,10,0,7,26,0,34,3,0
1062,2014-05-02,19:45,Bath,19,Northampton,19,The Recreation Ground,Matthew Carley,38,D,19,Fri,May,2014,2013-14,23.0,19.0,0,10,7,26,0,34,3,0
1068,2014-05-03,15:00,Saracens,44,Worcester,20,Allianz Park,Tim Wigglesworth,64,H,15,Sat,May,2014,2013-14,29.0,17.8,12,14,7,2,2,43,3,1
1070,2014-05-03,15:15,Sale,22,Leicester,42,Salford City Stadium,JP Doyle,64,A,15,Sat,May,2014,2013-14,23.8,14.6,11,6,7,19,2,25,3,0
1065,2014-05-03,15:00,London Irish,30,Gloucester,38,Kingsholm,Steve Lee,68,H,15,Sat,May,2014,2013-14,18.6,26.6,7,3,7,11,2,41,3,1
1067,2014-05-03,15:00,Newcastle,38,Wasps,44,Adams Park,Dean Richards,82,H,15,Sat,May,2014,2013-14,18.6,32.2,9,13,7,1,2,15,3,1
1071,2014-05-03,15:15,Leicester,42,Sale,22,Salford City Stadium,JP Doyle,64,A,15,Sat,May,2014,2013-14,31.0,17.6,6,11,7,19,2,25,3,0
1066,2014-05-03,15:00,Wasps,44,Newcastle,38,Adams Park,Dean Richards,82,H,15,Sat,May,2014,2013-14,20.6,24.2,13,9,7,1,2,15,3,1
1064,2014-05-03,15:00,Gloucester,38,London Irish,30,Kingsholm,Steve Lee,68,H,15,Sat,May,2014,2013-14,22.8,28.2,3,7,7,11,2,41,3,1
1069,2014-05-03,15:00,Worcester,20,Saracens,44,Allianz Park,Tim Wigglesworth,64,H,15,Sat,May,2014,2013-14,20.2,23.2,14,12,7,2,2,43,3,1
1073,2014-05-04,14:00,Harlequins,30,Exeter,29,Sandy Park,Andrew Small,59,A,14,Sun,May,2014,2013-14,22.4,20.0,4,2,7,20,3,4,3,0
1072,2014-05-04,14:00,Exeter,29,Harlequins,30,Sandy Park,Andrew Small,59,A,14,Sun,May,2014,2013-14,19.2,29.4,2,4,7,20,3,4,3,0
1081,2014-05-10,15:15,Exeter,23,Newcastle,13,Kingston Park,Craig Maxwell-Keys,36,A,15,Sat,May,2014,2013-14,21.4,35.4,2,9,7,12,2,9,3,0
1080,2014-05-10,15:15,Newcastle,13,Exeter,23,Kingston Park,Craig Maxwell-Keys,36,A,15,Sat,May,2014,2013-14,22.6,32.8,9,2,7,12,2,9,3,0
1079,2014-05-10,15:15,Sale,20,London Irish,22,Madejski Stadium,Greg Macdonald,42,H,15,Sat,May,2014,2013-14,24.0,19.6,11,7,7,14,2,20,3,1
1085,2014-05-10,15:15,Gloucester,27,Worcester,28,Sixways,JP Doyle,55,H,15,Sat,May,2014,2013-14,27.8,26.4,3,14,7,21,2,25,3,1
1082,2014-05-10,15:15,Northampton,74,Wasps,13,Franklin's Gardens,Luke Pearce,87,H,15,Sat,May,2014,2013-14,20.2,21.8,10,13,7,7,2,30,3,1
1076,2014-05-10,15:15,Leicester,31,Saracens,27,Welford Road,Greg Garner,58,H,15,Sat,May,2014,2013-14,31.2,18.4,6,12,7,32,2,18,3,1
1084,2014-05-10,15:15,Worcester,28,Gloucester,27,Sixways,JP Doyle,55,H,15,Sat,May,2014,2013-14,20.2,27.8,14,3,7,21,2,25,3,1
1075,2014-05-10,15:15,Bath,16,Harlequins,19,Twickenham Stoop,Wayne Barnes,35,H,15,Sat,May,2014,2013-14,24.8,18.2,0,4,7,30,2,46,3,1
1077,2014-05-10,15:15,Saracens,27,Leicester,31,Welford Road,Greg Garner,58,H,15,Sat,May,2014,2013-14,33.2,19.8,12,6,7,32,2,18,3,1
1074,2014-05-10,15:15,Harlequins,19,Bath,16,Twickenham Stoop,Wayne Barnes,35,H,15,Sat,May,2014,2013-14,24.2,21.8,4,0,7,30,2,46,3,1
1083,2014-05-10,15:15,Wasps,13,Northampton,74,Franklin's Gardens,Luke Pearce,87,H,15,Sat,May,2014,2013-14,26.0,27.6,13,10,7,7,2,30,3,1
1078,2014-05-10,15:15,London Irish,22,Sale,20,Madejski Stadium,Greg Macdonald,42,H,15,Sat,May,2014,2013-14,24.6,30.6,7,11,7,14,2,20,3,1
1086,2014-05-16,19:45,Northampton,21,Leicester,20,Franklin's Gardens,JP Doyle,41,H,19,Fri,May,2014,2013-14,33.8,20.6,10,6,7,7,0,25,3,1
1087,2014-05-16,19:45,Leicester,20,Northampton,21,Franklin's Gardens,JP Doyle,41,H,19,Fri,May,2014,2013-14,28.4,20.8,6,10,7,7,0,25,3,1
1089,2014-05-17,14:00,Harlequins,17,Saracens,31,Allianz Park,Wayne Barnes,48,H,14,Sat,May,2014,2013-14,24.6,17.2,4,12,7,2,2,46,3,1
1088,2014-05-17,14:00,Saracens,31,Harlequins,17,Allianz Park,Wayne Barnes,48,H,14,Sat,May,2014,2013-14,30.8,22.6,12,4,7,2,2,46,3,1
1092,2014-09-05,19:45,Northampton,53,Gloucester,6,Franklin's Gardens,Wayne Barnes,59,H,19,Fri,Sep,2014,2014-15,34.8,20.2,10,3,10,7,0,46,4,1
1093,2014-09-05,19:45,Gloucester,6,Northampton,53,Franklin's Gardens,Wayne Barnes,59,H,19,Fri,Sep,2014,2014-15,25.2,25.4,3,10,10,7,0,46,4,1
1100,2014-09-06,16:30,London Irish,15,Harlequins,20,Twickenham Stadium,Greg Garner,35,A,16,Sat,Sep,2014,2014-15,24.4,25.8,7,4,10,28,2,18,4,0
1096,2014-09-06,14:00,Saracens,34,Wasps,28,Twickenham Stadium,Andrew Small,62,H,14,Sat,Sep,2014,2014-15,30.6,22.0,12,13,10,28,2,4,4,1
1098,2014-09-06,15:00,Leicester,36,Newcastle,17,Welford Road,Luke Pearce,53,H,15,Sat,Sep,2014,2014-15,28.0,21.8,6,9,10,32,2,30,4,1
1094,2014-09-06,14:00,Sale,20,Bath,29,AJ Bell Stadium,JP Doyle,49,A,14,Sat,Sep,2014,2014-15,24.2,22.8,11,0,10,0,2,25,4,0
1101,2014-09-06,16:30,Harlequins,20,London Irish,15,Twickenham Stadium,Greg Garner,35,A,16,Sat,Sep,2014,2014-15,23.4,21.6,4,7,10,28,2,18,4,0
1099,2014-09-06,15:00,Newcastle,17,Leicester,36,Welford Road,Luke Pearce,53,H,15,Sat,Sep,2014,2014-15,18.6,29.4,9,6,10,32,2,30,4,1
1097,2014-09-06,14:00,Wasps,28,Saracens,34,Twickenham Stadium,Andrew Small,62,H,14,Sat,Sep,2014,2014-15,26.0,40.2,13,12,10,28,2,4,4,1
1095,2014-09-06,14:00,Bath,29,Sale,20,AJ Bell Stadium,JP Doyle,49,A,14,Sat,Sep,2014,2014-15,19.2,17.4,0,11,10,0,2,25,4,0
1102,2014-09-07,14:00,London Welsh,0,Exeter,52,Kassam Stadium,Dean Richards,52,A,14,Sun,Sep,2014,2014-15,22.8,31.0,8,2,10,10,3,15,4,0
1103,2014-09-07,14:00,Exeter,52,London Welsh,0,Kassam Stadium,Dean Richards,52,A,14,Sun,Sep,2014,2014-15,23.0,29.0,2,8,10,10,3,15,4,0
1105,2014-09-12,19:45,Saracens,39,Harlequins,0,Twickenham Stoop,Wayne Barnes,39,A,19,Fri,Sep,2014,2014-15,31.8,22.8,12,4,10,30,0,46,4,0
1104,2014-09-12,19:45,Harlequins,0,Saracens,39,Twickenham Stoop,Wayne Barnes,39,A,19,Fri,Sep,2014,2014-15,22.0,22.2,4,12,10,30,0,46,4,0
1107,2014-09-13,15:00,London Welsh,26,Bath,53,The Recreation Ground,Matthew Carley,79,H,15,Sat,Sep,2014,2014-15,20.0,38.4,8,0,10,26,2,34,4,1
1111,2014-09-13,15:15,Leicester,24,Exeter,20,Sandy Park,JP Doyle,44,A,15,Sat,Sep,2014,2014-15,29.8,22.2,6,2,10,20,2,25,4,0
1109,2014-09-13,15:00,Sale,27,Gloucester,34,Kingsholm,Greg Garner,61,H,15,Sat,Sep,2014,2014-15,25.8,26.4,11,3,10,11,2,18,4,1
1110,2014-09-13,15:15,Exeter,20,Leicester,24,Sandy Park,JP Doyle,44,A,15,Sat,Sep,2014,2014-15,30.8,26.2,2,6,10,20,2,25,4,0
1108,2014-09-13,15:00,Gloucester,34,Sale,27,Kingsholm,Greg Garner,61,H,15,Sat,Sep,2014,2014-15,23.6,33.4,3,11,10,11,2,18,4,1
1106,2014-09-13,15:00,Bath,53,London Welsh,26,The Recreation Ground,Matthew Carley,79,H,15,Sat,Sep,2014,2014-15,22.8,19.0,0,8,10,26,2,34,4,1
1115,2014-09-14,15:00,London Irish,20,Newcastle,18,Kingston Park,Andrew Small,38,A,15,Sun,Sep,2014,2014-15,25.6,25.2,7,9,10,12,3,4,4,0
1112,2014-09-14,14:00,Wasps,20,Northampton,16,Adams Park,Luke Pearce,36,H,14,Sun,Sep,2014,2014-15,27.6,40.6,13,10,10,1,3,30,4,1
1113,2014-09-14,14:00,Northampton,16,Wasps,20,Adams Park,Luke Pearce,36,H,14,Sun,Sep,2014,2014-15,40.6,15.8,10,13,10,1,3,30,4,1
1114,2014-09-14,15:00,Newcastle,18,London Irish,20,Kingston Park,Andrew Small,38,A,15,Sun,Sep,2014,2014-15,19.6,33.2,9,7,10,12,3,4,4,0
1117,2014-09-19,19:45,Exeter,25,Gloucester,22,Kingsholm,Matthew Carley,47,A,19,Fri,Sep,2014,2014-15,27.2,24.4,2,3,10,11,0,34,4,0
1116,2014-09-19,19:45,Gloucester,22,Exeter,25,Kingsholm,Matthew Carley,47,A,19,Fri,Sep,2014,2014-15,27.0,35.2,3,2,10,11,0,34,4,0
1121,2014-09-20,15:00,Wasps,23,Harlequins,26,Twickenham Stoop,JP Doyle,49,H,15,Sat,Sep,2014,2014-15,28.6,38.4,13,4,10,30,2,25,4,1
1123,2014-09-20,15:00,Saracens,36,London Irish,32,Madejski Stadium,Luke Pearce,68,A,15,Sat,Sep,2014,2014-15,35.0,19.2,12,7,10,14,2,30,4,0
1122,2014-09-20,15:00,London Irish,32,Saracens,36,Madejski Stadium,Luke Pearce,68,A,15,Sat,Sep,2014,2014-15,21.6,26.4,7,12,10,14,2,30,4,0
1124,2014-09-20,15:15,Bath,45,Leicester,0,The Recreation Ground,Wayne Barnes,45,H,15,Sat,Sep,2014,2014-15,29.8,20.8,0,6,10,26,2,46,4,1
1119,2014-09-20,14:00,London Welsh,8,Sale,46,AJ Bell Stadium,Andrew Small,54,H,14,Sat,Sep,2014,2014-15,20.2,41.0,8,11,10,0,2,4,4,1
1125,2014-09-20,15:15,Leicester,0,Bath,45,The Recreation Ground,Wayne Barnes,45,H,15,Sat,Sep,2014,2014-15,30.6,21.4,6,0,10,26,2,46,4,1
1118,2014-09-20,14:00,Sale,46,London Welsh,8,AJ Bell Stadium,Andrew Small,54,H,14,Sat,Sep,2014,2014-15,28.8,27.8,11,8,10,0,2,4,4,1
1120,2014-09-20,15:00,Harlequins,26,Wasps,23,Twickenham Stoop,JP Doyle,49,H,15,Sat,Sep,2014,2014-15,17.2,26.0,4,13,10,30,2,25,4,1
1126,2014-09-21,14:00,Newcastle,10,Northampton,35,Kingston Park,Greg Garner,45,A,14,Sun,Sep,2014,2014-15,20.8,29.2,9,10,10,12,3,18,4,0
1127,2014-09-21,14:00,Northampton,35,Newcastle,10,Kingston Park,Greg Garner,45,A,14,Sun,Sep,2014,2014-15,36.6,15.6,10,9,10,12,3,18,4,0
1129,2014-09-26,19:45,Gloucester,46,London Welsh,10,Kassam Stadium,Luke Pearce,56,A,19,Fri,Sep,2014,2014-15,25.4,32.6,3,8,10,10,0,30,4,0
1128,2014-09-26,19:45,London Welsh,10,Gloucester,46,Kassam Stadium,Luke Pearce,56,A,19,Fri,Sep,2014,2014-15,19.0,44.0,8,3,10,10,0,30,4,0
1133,2014-09-27,15:00,Sale,19,Saracens,40,Allianz Park,JP Doyle,59,H,15,Sat,Sep,2014,2014-15,27.0,27.0,11,12,10,2,2,25,4,1
1131,2014-09-27,15:00,London Irish,22,Leicester,19,Welford Road,Greg Garner,41,A,15,Sat,Sep,2014,2014-15,23.8,26.4,7,6,10,32,2,18,4,0
1130,2014-09-27,15:00,Leicester,19,London Irish,22,Welford Road,Greg Garner,41,A,15,Sat,Sep,2014,2014-15,22.2,26.0,6,7,10,32,2,18,4,0
1134,2014-09-27,15:15,Northampton,31,Bath,24,Franklin's Gardens,Tim Wigglesworth,55,H,15,Sat,Sep,2014,2014-15,39.8,13.8,10,0,10,7,2,43,4,1
1135,2014-09-27,15:15,Bath,24,Northampton,31,Franklin's Gardens,Tim Wigglesworth,55,H,15,Sat,Sep,2014,2014-15,32.4,16.8,0,10,10,7,2,43,4,1
1132,2014-09-27,15:00,Saracens,40,Sale,19,Allianz Park,JP Doyle,59,H,15,Sat,Sep,2014,2014-15,33.4,21.6,12,11,10,2,2,25,4,1
1137,2014-09-28,14:00,Harlequins,13,Exeter,36,Sandy Park,Andrew Small,49,H,14,Sun,Sep,2014,2014-15,16.4,24.8,4,2,10,20,3,4,4,1
1139,2014-09-28,14:00,Newcastle,18,Wasps,35,Adams Park,Dean Richards,53,H,14,Sun,Sep,2014,2014-15,19.2,31.6,9,13,10,1,3,15,4,1
1136,2014-09-28,14:00,Exeter,36,Harlequins,13,Sandy Park,Andrew Small,49,H,14,Sun,Sep,2014,2014-15,29.8,17.8,2,4,10,20,3,4,4,1
1138,2014-09-28,14:00,Wasps,35,Newcastle,18,Adams Park,Dean Richards,53,H,14,Sun,Sep,2014,2014-15,25.6,37.6,13,9,10,1,3,15,4,1
1140,2014-10-03,19:45,Bath,21,Saracens,11,The Recreation Ground,Greg Garner,32,H,19,Fri,Oct,2014,2014-15,33.4,19.2,0,12,9,26,0,18,4,1
1141,2014-10-03,19:45,Saracens,11,Bath,21,The Recreation Ground,Greg Garner,32,H,19,Fri,Oct,2014,2014-15,36.0,19.2,12,0,9,26,0,18,4,1
1147,2014-10-04,15:15,Leicester,16,Gloucester,33,Kingsholm,Andrew Small,49,H,15,Sat,Oct,2014,2014-15,19.8,25.0,6,3,9,11,2,4,4,1
1145,2014-10-04,15:00,Northampton,19,London Irish,12,Madejski Stadium,Matthew Carley,31,A,15,Sat,Oct,2014,2014-15,31.2,16.0,10,7,9,14,2,34,4,0
1146,2014-10-04,15:15,Gloucester,33,Leicester,16,Kingsholm,Andrew Small,49,H,15,Sat,Oct,2014,2014-15,27.0,28.6,3,6,9,11,2,4,4,1
1142,2014-10-04,15:00,Harlequins,52,London Welsh,0,Twickenham Stoop,Dean Richards,52,H,15,Sat,Oct,2014,2014-15,15.2,28.8,4,8,9,30,2,15,4,1
1143,2014-10-04,15:00,London Welsh,0,Harlequins,52,Twickenham Stoop,Dean Richards,52,H,15,Sat,Oct,2014,2014-15,15.4,43.8,8,4,9,30,2,15,4,1
1144,2014-10-04,15:00,London Irish,12,Northampton,19,Madejski Stadium,Matthew Carley,31,A,15,Sat,Oct,2014,2014-15,22.2,22.6,7,10,9,14,2,34,4,0
1151,2014-10-05,15:00,Exeter,24,Newcastle,29,Kingston Park,Tim Wigglesworth,53,H,15,Sun,Oct,2014,2014-15,31.2,14.4,2,9,9,12,3,43,4,1
1149,2014-10-05,14:00,Wasps,14,Sale,25,AJ Bell Stadium,Luke Pearce,39,H,14,Sun,Oct,2014,2014-15,23.8,33.6,13,11,9,0,3,30,4,1
1150,2014-10-05,15:00,Newcastle,29,Exeter,24,Kingston Park,Tim Wigglesworth,53,H,15,Sun,Oct,2014,2014-15,15.2,29.8,9,2,9,12,3,43,4,1
1148,2014-10-05,14:00,Sale,25,Wasps,14,AJ Bell Stadium,Luke Pearce,39,H,14,Sun,Oct,2014,2014-15,26.4,26.6,11,13,9,0,3,30,4,1
1152,2014-10-10,19:45,Leicester,22,Harlequins,16,Welford Road,Tim Wigglesworth,38,H,19,Fri,Oct,2014,2014-15,19.0,27.4,6,4,9,32,0,43,4,1
1153,2014-10-10,19:45,Harlequins,16,Leicester,22,Welford Road,Tim Wigglesworth,38,H,19,Fri,Oct,2014,2014-15,22.2,22.6,4,6,9,32,0,43,4,1
1155,2014-10-11,14:30,Newcastle,23,London Welsh,3,Kassam Stadium,Wayne Barnes,26,A,14,Sat,Oct,2014,2014-15,18.4,30.0,9,8,9,10,2,46,4,0
1156,2014-10-11,15:00,Exeter,44,London Irish,24,Sandy Park,Ian Tempest,68,H,15,Sat,Oct,2014,2014-15,31.4,17.6,2,7,9,20,2,23,4,1
1159,2014-10-11,15:00,Gloucester,21,Saracens,28,Allianz Park,Dean Richards,49,H,15,Sat,Oct,2014,2014-15,28.2,26.2,3,12,9,2,2,15,4,1
1157,2014-10-11,15:00,London Irish,24,Exeter,44,Sandy Park,Ian Tempest,68,H,15,Sat,Oct,2014,2014-15,20.2,22.4,7,2,9,20,2,23,4,1
1154,2014-10-11,14:30,London Welsh,3,Newcastle,23,Kassam Stadium,Wayne Barnes,26,A,14,Sat,Oct,2014,2014-15,8.8,49.8,8,9,9,10,2,46,4,0
1160,2014-10-11,15:15,Northampton,43,Sale,10,Franklin's Gardens,Andrew Small,53,H,15,Sat,Oct,2014,2014-15,30.8,14.4,10,11,9,7,2,4,4,1
1161,2014-10-11,15:15,Sale,10,Northampton,43,Franklin's Gardens,Andrew Small,53,H,15,Sat,Oct,2014,2014-15,27.4,25.0,11,10,9,7,2,4,4,1
1158,2014-10-11,15:00,Saracens,28,Gloucester,21,Allianz Park,Dean Richards,49,H,15,Sat,Oct,2014,2014-15,32.0,20.0,12,3,9,2,2,15,4,1
1162,2014-10-12,14:00,Wasps,29,Bath,22,Adams Park,JP Doyle,51,H,14,Sun,Oct,2014,2014-15,24.0,23.8,13,0,9,1,3,25,4,1
1163,2014-10-12,14:00,Bath,22,Wasps,29,Adams Park,JP Doyle,51,H,14,Sun,Oct,2014,2014-15,34.4,17.6,0,13,9,1,3,25,4,1
1166,2014-11-14,19:45,Northampton,18,Exeter,24,Franklin's Gardens,Dean Richards,42,A,19,Fri,Nov,2014,2014-15,28.8,15.2,10,2,8,7,0,15,4,0
1164,2014-11-14,19:45,Gloucester,15,Harlequins,22,Kingsholm,Andrew Small,37,A,19,Fri,Nov,2014,2014-15,31.2,21.2,3,4,8,11,0,4,4,0
1167,2014-11-14,19:45,Exeter,24,Northampton,18,Franklin's Gardens,Dean Richards,42,A,19,Fri,Nov,2014,2014-15,29.8,22.4,2,10,8,7,0,15,4,0
1165,2014-11-14,19:45,Harlequins,22,Gloucester,15,Kingsholm,Andrew Small,37,A,19,Fri,Nov,2014,2014-15,21.4,24.0,4,3,8,11,0,4,4,0
1168,2014-11-15,12:00,Sale,36,London Irish,8,AJ Bell Stadium,Matthew Carley,44,H,12,Sat,Nov,2014,2014-15,25.4,27.8,11,7,8,0,2,34,4,1
1171,2014-11-15,17:00,Newcastle,14,Bath,23,The Recreation Ground,Ian Tempest,37,H,17,Sat,Nov,2014,2014-15,19.6,23.4,9,0,8,26,2,23,4,1
1170,2014-11-15,17:00,Bath,23,Newcastle,14,The Recreation Ground,Ian Tempest,37,H,17,Sat,Nov,2014,2014-15,33.0,19.4,0,9,8,26,2,23,4,1
1169,2014-11-15,12:00,London Irish,8,Sale,36,AJ Bell Stadium,Matthew Carley,44,H,12,Sat,Nov,2014,2014-15,22.0,27.2,7,11,8,0,2,34,4,1
1175,2014-11-16,15:15,London Welsh,7,Wasps,71,Adams Park,Thomas Foley,78,H,15,Sun,Nov,2014,2014-15,9.4,44.0,8,13,8,1,3,42,4,1
1172,2014-11-16,13:00,Leicester,21,Saracens,21,Welford Road,Tim Wigglesworth,42,D,13,Sun,Nov,2014,2014-15,16.2,27.2,6,12,8,32,3,43,4,0
1174,2014-11-16,15:15,Wasps,71,London Welsh,7,Adams Park,Thomas Foley,78,H,15,Sun,Nov,2014,2014-15,24.2,21.4,13,8,8,1,3,42,4,1
1173,2014-11-16,13:00,Saracens,21,Leicester,21,Welford Road,Tim Wigglesworth,42,D,13,Sun,Nov,2014,2014-15,30.8,18.6,12,6,8,32,3,43,4,0
1176,2014-11-21,19:45,Harlequins,12,Sale,16,Twickenham Stoop,Thomas Foley,28,A,19,Fri,Nov,2014,2014-15,25.8,19.2,4,11,8,30,0,42,4,0
1178,2014-11-21,20:00,Newcastle,20,Gloucester,10,Kingston Park,Tim Wigglesworth,30,H,20,Fri,Nov,2014,2014-15,18.8,24.0,9,3,8,12,0,43,4,1
1177,2014-11-21,19:45,Sale,16,Harlequins,12,Twickenham Stoop,Thomas Foley,28,A,19,Fri,Nov,2014,2014-15,27.2,22.6,11,4,8,30,0,42,4,0
1179,2014-11-21,20:00,Gloucester,10,Newcastle,20,Kingston Park,Tim Wigglesworth,30,H,20,Fri,Nov,2014,2014-15,27.4,20.2,3,9,8,12,0,43,4,1
1183,2014-11-22,15:00,Bath,33,London Irish,23,Madejski Stadium,Andrew Small,56,A,15,Sat,Nov,2014,2014-15,27.0,17.0,0,7,8,14,2,4,4,0
1181,2014-11-22,15:00,Wasps,15,Exeter,31,Sandy Park,Ian Tempest,46,H,15,Sat,Nov,2014,2014-15,34.4,19.6,13,2,8,20,2,23,4,1
1180,2014-11-22,15:00,Exeter,31,Wasps,15,Sandy Park,Ian Tempest,46,H,15,Sat,Nov,2014,2014-15,30.6,21.2,2,13,8,20,2,23,4,1
1182,2014-11-22,15:00,London Irish,23,Bath,33,Madejski Stadium,Andrew Small,56,A,15,Sat,Nov,2014,2014-15,19.6,30.8,7,0,8,14,2,4,4,0
1187,2014-11-23,15:15,Leicester,26,London Welsh,5,Kassam Stadium,Dean Richards,31,A,15,Sun,Nov,2014,2014-15,15.6,27.4,6,8,8,10,3,15,4,0
1184,2014-11-23,13:00,Saracens,24,Northampton,31,Allianz Park,Matthew Carley,55,A,13,Sun,Nov,2014,2014-15,27.2,22.8,12,10,8,2,3,34,4,0
1186,2014-11-23,15:15,London Welsh,5,Leicester,26,Kassam Stadium,Dean Richards,31,A,15,Sun,Nov,2014,2014-15,5.6,47.6,8,6,8,10,3,15,4,0
1185,2014-11-23,13:00,Northampton,31,Saracens,24,Allianz Park,Matthew Carley,55,A,13,Sun,Nov,2014,2014-15,29.2,16.0,10,12,8,2,3,34,4,0
1188,2014-11-28,19:45,Bath,25,Harlequins,6,The Recreation Ground,Wayne Barnes,31,H,19,Fri,Nov,2014,2014-15,24.6,21.6,0,4,8,26,0,46,4,1
1189,2014-11-28,19:45,Harlequins,6,Bath,25,The Recreation Ground,Wayne Barnes,31,H,19,Fri,Nov,2014,2014-15,23.0,17.8,4,0,8,26,0,46,4,1
1190,2014-11-29,15:00,Leicester,18,Wasps,16,Welford Road,Luke Pearce,34,H,15,Sat,Nov,2014,2014-15,20.8,19.4,6,13,8,32,2,30,4,1
1193,2014-11-29,16:30,Saracens,19,Exeter,27,Sandy Park,Greg Garner,46,H,16,Sat,Nov,2014,2014-15,24.8,22.6,12,2,8,20,2,18,4,1
1192,2014-11-29,16:30,Exeter,27,Saracens,19,Sandy Park,Greg Garner,46,H,16,Sat,Nov,2014,2014-15,31.8,19.8,2,12,8,20,2,18,4,1
1191,2014-11-29,15:00,Wasps,16,Leicester,18,Welford Road,Luke Pearce,34,H,15,Sat,Nov,2014,2014-15,32.8,20.6,13,6,8,32,2,30,4,1
1197,2014-11-30,14:30,Northampton,43,London Welsh,14,Kassam Stadium,Tim Wigglesworth,57,A,14,Sun,Nov,2014,2014-15,28.4,18.8,10,8,8,10,3,43,4,0
1198,2014-11-30,15:15,Newcastle,13,Sale,18,Kingston Park,Dean Richards,31,A,15,Sun,Nov,2014,2014-15,20.8,19.0,9,11,8,12,3,15,4,0
1196,2014-11-30,14:30,London Welsh,14,Northampton,43,Kassam Stadium,Tim Wigglesworth,57,A,14,Sun,Nov,2014,2014-15,5.0,43.6,8,10,8,10,3,43,4,0
1194,2014-11-30,13:00,London Irish,9,Gloucester,21,Madejski Stadium,Matthew Carley,30,A,13,Sun,Nov,2014,2014-15,17.8,30.2,7,3,8,14,3,34,4,0
1195,2014-11-30,13:00,Gloucester,21,London Irish,9,Madejski Stadium,Matthew Carley,30,A,13,Sun,Nov,2014,2014-15,25.0,19.2,3,7,8,14,3,34,4,0
1199,2014-11-30,15:15,Sale,18,Newcastle,13,Kingston Park,Dean Richards,31,A,15,Sun,Nov,2014,2014-15,21.2,23.4,11,9,8,12,3,15,4,0
1201,2014-12-19,19:45,Exeter,11,Sale,18,AJ Bell Stadium,Wayne Barnes,29,H,19,Fri,Dec,2014,2014-15,30.0,21.0,2,11,2,0,0,46,4,1
1200,2014-12-19,19:45,Sale,18,Exeter,11,AJ Bell Stadium,Wayne Barnes,29,H,19,Fri,Dec,2014,2014-15,21.0,18.0,11,2,2,0,0,46,4,1
1205,2014-12-20,15:00,London Welsh,7,Saracens,78,Allianz Park,Ian Tempest,85,H,15,Sat,Dec,2014,2014-15,5.8,43.0,8,12,2,2,2,23,4,1
1206,2014-12-20,15:15,Northampton,23,Leicester,19,Franklin's Gardens,JP Doyle,42,H,15,Sat,Dec,2014,2014-15,30.8,16.8,10,6,2,7,2,25,4,1
