,date,time,team1Name,team1Score,team2Name,team2Score,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
554,2014-09-13,15:00,Gloucester,34,Sale,27,Kingsholm,Greg Garner,61,H,15,Sat,Sep,2014,2014-15,25.6,26.0,3,11,8,8,2,11,4,1
555,2014-09-13,15:15,Exeter,20,Leicester,24,Sandy Park,JP Doyle,44,A,15,Sat,Sep,2014,2014-15,19.0,25.2,2,6,8,16,2,16,4,0
553,2014-09-13,15:00,Bath,53,London Welsh,26,The Recreation Ground,Matthew Carley,79,H,15,Sat,Sep,2014,2014-15,20.8,19.8,0,8,8,19,2,22,4,1
557,2014-09-14,15:00,Newcastle,18,London Irish,20,Kingston Park,Andrew Small,38,A,15,Sun,Sep,2014,2014-15,15.4,25.2,9,7,8,9,3,1,4,0
556,2014-09-14,14:00,Wasps,20,Northampton,16,Adams Park,Luke Pearce,36,H,14,Sun,Sep,2014,2014-15,27.8,28.8,13,10,8,1,3,19,4,1
558,2014-09-19,19:45,Gloucester,22,Exeter,25,Kingsholm,Matthew Carley,47,A,19,Fri,Sep,2014,2014-15,30.8,25.6,3,2,8,8,0,22,4,0
559,2014-09-20,14:00,Sale,46,London Welsh,8,AJ Bell Stadium,Andrew Small,54,H,14,Sat,Sep,2014,2014-15,16.6,23.8,11,8,8,0,2,1,4,1
562,2014-09-20,15:15,Bath,45,Leicester,0,The Recreation Ground,Wayne Barnes,45,H,15,Sat,Sep,2014,2014-15,25.0,20.0,0,6,8,19,2,31,4,1
560,2014-09-20,15:00,Harlequins,26,Wasps,23,Twickenham Stoop,JP Doyle,49,H,15,Sat,Sep,2014,2014-15,17.4,20.8,4,13,8,21,2,16,4,1
561,2014-09-20,15:00,London Irish,32,Saracens,36,Madejski Stadium,Luke Pearce,68,A,15,Sat,Sep,2014,2014-15,23.0,23.2,7,12,8,10,2,19,4,0
563,2014-09-21,14:00,Newcastle,10,Northampton,35,Kingston Park,Greg Garner,45,A,14,Sun,Sep,2014,2014-15,15.8,24.8,9,10,8,9,3,11,4,0
564,2014-09-26,19:45,London Welsh,10,Gloucester,46,Kassam Stadium,Luke Pearce,56,A,19,Fri,Sep,2014,2014-15,19.6,32.4,8,3,8,7,0,19,4,0
566,2014-09-27,15:00,Saracens,40,Sale,19,Allianz Park,JP Doyle,59,H,15,Sat,Sep,2014,2014-15,35.2,21.2,12,11,8,2,2,16,4,1
567,2014-09-27,15:15,Northampton,31,Bath,24,Franklin's Gardens,Tim Wigglesworth,55,H,15,Sat,Sep,2014,2014-15,40.0,16.4,10,0,8,5,2,29,4,1
565,2014-09-27,15:00,Leicester,19,London Irish,22,Welford Road,Greg Garner,41,A,15,Sat,Sep,2014,2014-15,30.0,16.4,6,7,8,23,2,11,4,0
568,2014-09-28,14:00,Exeter,36,Harlequins,13,Sandy Park,Andrew Small,49,H,14,Sun,Sep,2014,2014-15,18.4,24.6,2,4,8,16,3,1,4,1
569,2014-09-28,14:00,Wasps,35,Newcastle,18,Adams Park,Dean Richards,53,H,14,Sun,Sep,2014,2014-15,27.8,27.4,13,9,8,1,3,9,4,1
570,2014-10-03,19:45,Bath,21,Saracens,11,The Recreation Ground,Greg Garner,32,H,19,Fri,Oct,2014,2014-15,32.0,15.4,0,12,7,19,0,11,4,1
572,2014-10-04,15:00,London Irish,12,Northampton,19,Madejski Stadium,Matthew Carley,31,A,15,Sat,Oct,2014,2014-15,26.4,26.4,7,10,7,10,2,22,4,0
573,2014-10-04,15:15,Gloucester,33,Leicester,16,Kingsholm,Andrew Small,49,H,15,Sat,Oct,2014,2014-15,30.2,26.6,3,6,7,8,2,1,4,1
571,2014-10-04,15:00,Harlequins,52,London Welsh,0,Twickenham Stoop,Dean Richards,52,H,15,Sat,Oct,2014,2014-15,18.4,21.4,4,8,7,21,2,9,4,1
574,2014-10-05,14:00,Sale,25,Wasps,14,AJ Bell Stadium,Luke Pearce,39,H,14,Sun,Oct,2014,2014-15,23.8,22.4,11,13,7,0,3,19,4,1
575,2014-10-05,15:00,Newcastle,29,Exeter,24,Kingston Park,Tim Wigglesworth,53,H,15,Sun,Oct,2014,2014-15,14.2,23.6,9,2,7,9,3,29,4,1
576,2014-10-10,19:45,Leicester,22,Harlequins,16,Welford Road,Tim Wigglesworth,38,H,19,Fri,Oct,2014,2014-15,31.6,19.2,6,4,7,23,0,29,4,1
578,2014-10-11,15:00,Exeter,44,London Irish,24,Sandy Park,Ian Tempest,68,H,15,Sat,Oct,2014,2014-15,22.0,27.2,2,7,7,16,2,15,4,1
579,2014-10-11,15:00,Saracens,28,Gloucester,21,Allianz Park,Dean Richards,49,H,15,Sat,Oct,2014,2014-15,35.4,21.6,12,3,7,2,2,9,4,1
577,2014-10-11,14:30,London Welsh,3,Newcastle,23,Kassam Stadium,Wayne Barnes,26,A,14,Sat,Oct,2014,2014-15,16.4,35.4,8,9,7,7,2,31,4,0
580,2014-10-11,15:15,Northampton,43,Sale,10,Franklin's Gardens,Andrew Small,53,H,15,Sat,Oct,2014,2014-15,43.0,16.8,10,11,7,5,2,1,4,1
581,2014-10-12,14:00,Wasps,29,Bath,22,Adams Park,JP Doyle,51,H,14,Sun,Oct,2014,2014-15,31.4,26.8,13,0,7,1,3,16,4,1
582,2014-11-14,19:45,Gloucester,15,Harlequins,22,Kingsholm,Andrew Small,37,A,19,Fri,Nov,2014,2014-15,28.8,23.2,3,4,6,8,0,1,4,0
583,2014-11-14,19:45,Northampton,18,Exeter,24,Franklin's Gardens,Dean Richards,42,A,19,Fri,Nov,2014,2014-15,44.4,14.6,10,2,6,5,0,9,4,0
585,2014-11-15,17:00,Bath,23,Newcastle,14,The Recreation Ground,Ian Tempest,37,H,17,Sat,Nov,2014,2014-15,34.0,15.2,0,9,6,19,2,15,4,1
584,2014-11-15,12:00,Sale,36,London Irish,8,AJ Bell Stadium,Matthew Carley,44,H,12,Sat,Nov,2014,2014-15,25.0,24.0,11,7,6,0,2,22,4,1
586,2014-11-16,13:00,Leicester,21,Saracens,21,Welford Road,Tim Wigglesworth,42,D,13,Sun,Nov,2014,2014-15,27.0,19.4,6,12,6,23,3,29,4,0
587,2014-11-16,15:15,Wasps,71,London Welsh,7,Adams Park,Thomas Foley,78,H,15,Sun,Nov,2014,2014-15,33.2,24.8,13,8,6,1,3,28,4,1
589,2014-11-21,20:00,Newcastle,20,Gloucester,10,Kingston Park,Tim Wigglesworth,30,H,20,Fri,Nov,2014,2014-15,17.6,25.0,9,3,6,9,0,29,4,1
588,2014-11-21,19:45,Harlequins,12,Sale,16,Twickenham Stoop,Thomas Foley,28,A,19,Fri,Nov,2014,2014-15,24.2,19.6,4,11,6,21,0,28,4,0
590,2014-11-22,15:00,Exeter,31,Wasps,15,Sandy Park,Ian Tempest,46,H,15,Sat,Nov,2014,2014-15,28.2,29.2,2,13,6,16,2,15,4,1
591,2014-11-22,15:00,London Irish,23,Bath,33,Madejski Stadium,Andrew Small,56,A,15,Sat,Nov,2014,2014-15,24.2,21.4,7,0,6,10,2,1,4,0
593,2014-11-23,15:15,London Welsh,5,Leicester,26,Kassam Stadium,Dean Richards,31,A,15,Sun,Nov,2014,2014-15,12.0,34.8,8,6,6,7,3,9,4,0
592,2014-11-23,13:00,Saracens,24,Northampton,31,Allianz Park,Matthew Carley,55,A,13,Sun,Nov,2014,2014-15,35.4,21.0,12,10,6,2,3,22,4,0
594,2014-11-28,19:45,Bath,25,Harlequins,6,The Recreation Ground,Wayne Barnes,31,H,19,Fri,Nov,2014,2014-15,32.2,14.0,0,4,6,19,0,31,4,1
595,2014-11-29,15:00,Leicester,18,Wasps,16,Welford Road,Luke Pearce,34,H,15,Sat,Nov,2014,2014-15,25.8,20.6,6,13,6,23,2,19,4,1
596,2014-11-29,16:30,Exeter,27,Saracens,19,Sandy Park,Greg Garner,46,H,16,Sat,Nov,2014,2014-15,32.0,21.2,2,12,6,16,2,11,4,1
599,2014-11-30,15:15,Newcastle,13,Sale,18,Kingston Park,Dean Richards,31,A,15,Sun,Nov,2014,2014-15,18.0,22.4,9,11,6,9,3,9,4,0
598,2014-11-30,14:30,London Welsh,14,Northampton,43,Kassam Stadium,Tim Wigglesworth,57,A,14,Sun,Nov,2014,2014-15,10.2,33.8,8,10,6,7,3,29,4,0
597,2014-11-30,13:00,London Irish,9,Gloucester,21,Madejski Stadium,Matthew Carley,30,A,13,Sun,Nov,2014,2014-15,20.8,25.6,7,3,6,10,3,22,4,0
600,2014-12-19,19:45,Sale,18,Exeter,11,AJ Bell Stadium,Wayne Barnes,29,H,19,Fri,Dec,2014,2014-15,29.8,20.2,11,2,1,0,0,31,4,1
602,2014-12-20,15:00,Saracens,78,London Welsh,7,Allianz Park,Ian Tempest,85,H,15,Sat,Dec,2014,2014-15,31.4,23.2,12,8,1,2,2,15,4,1
601,2014-12-20,15:00,Harlequins,15,Newcastle,7,Twickenham Stoop,Matthew Carley,22,H,15,Sat,Dec,2014,2014-15,21.8,18.8,4,9,1,21,2,22,4,1
604,2014-12-20,17:30,Gloucester,16,Bath,39,Kingsholm,Greg Garner,55,A,17,Sat,Dec,2014,2014-15,28.4,24.0,3,0,1,8,2,11,4,0
603,2014-12-20,15:15,Northampton,23,Leicester,19,Franklin's Gardens,JP Doyle,42,H,15,Sat,Dec,2014,2014-15,33.2,16.8,10,6,1,5,2,16,4,1
605,2014-12-21,14:00,Wasps,48,London Irish,16,Ricoh Arena,Thomas Foley,64,H,14,Sun,Dec,2014,2014-15,39.8,20.2,13,7,1,14,3,28,4,1
606,2014-12-26,15:00,London Irish,24,London Welsh,9,Madejski Stadium,Greg Garner,33,H,15,Fri,Dec,2014,2014-15,18.2,25.8,7,8,1,10,0,11,4,1
610,2014-12-27,16:30,Harlequins,25,Northampton,30,Twickenham Stadium,Wayne Barnes,55,A,16,Sat,Dec,2014,2014-15,21.0,17.0,4,10,1,20,2,31,4,0
609,2014-12-27,15:00,Newcastle,23,Saracens,25,Kingston Park,Luke Pearce,48,A,15,Sat,Dec,2014,2014-15,18.0,21.4,9,12,1,9,2,19,4,0
608,2014-12-27,14:00,Sale,30,Leicester,32,AJ Bell Stadium,Tim Wigglesworth,62,A,14,Sat,Dec,2014,2014-15,29.0,14.0,11,6,1,0,2,29,4,0
607,2014-12-27,14:00,Bath,31,Exeter,14,The Recreation Ground,JP Doyle,45,H,14,Sat,Dec,2014,2014-15,33.4,11.4,0,2,1,19,2,16,4,1
611,2014-12-28,14:30,Gloucester,23,Wasps,30,Kingsholm,Dean Richards,53,A,14,Sun,Dec,2014,2014-15,24.0,25.8,3,13,1,8,3,9,4,0
612,2015-01-02,19:45,Northampton,39,Newcastle,31,Franklin's Gardens,Ian Tempest,70,H,19,Fri,Jan,2015,2014-15,33.6,16.6,10,9,3,5,0,15,4,1
613,2015-01-03,14:00,Saracens,22,London Irish,6,Allianz Park,Tim Wigglesworth,28,H,14,Sat,Jan,2015,2014-15,40.8,21.2,12,7,3,2,2,29,4,1
614,2015-01-03,16:30,Exeter,25,Gloucester,26,Sandy Park,Andrew Small,51,A,16,Sat,Jan,2015,2014-15,31.6,19.0,2,3,3,16,2,1,4,0
617,2015-01-04,14:30,London Welsh,13,Harlequins,24,Kassam Stadium,JP Doyle,37,A,14,Sun,Jan,2015,2014-15,6.4,38.0,8,4,3,7,3,16,4,0
616,2015-01-04,14:00,Wasps,41,Sale,16,Ricoh Arena,Greg Garner,57,H,14,Sun,Jan,2015,2014-15,40.6,15.8,13,11,3,14,3,11,4,1
615,2015-01-04,14:00,Leicester,17,Bath,8,Welford Road,Matthew Carley,25,H,14,Sun,Jan,2015,2014-15,23.2,18.4,6,0,3,23,3,22,4,1
618,2015-01-09,19:45,Gloucester,24,Saracens,23,Kingsholm,JP Doyle,47,H,19,Fri,Jan,2015,2014-15,21.8,26.4,3,12,3,8,0,16,4,1
619,2015-01-10,14:00,Sale,20,Northampton,7,AJ Bell Stadium,Matthew Carley,27,H,14,Sat,Jan,2015,2014-15,31.0,14.6,11,10,3,0,2,22,4,1
620,2015-01-10,15:00,Bath,39,Wasps,26,The Recreation Ground,Andrew Small,65,H,15,Sat,Jan,2015,2014-15,29.0,9.0,0,13,3,19,2,1,4,1
621,2015-01-10,15:15,Harlequins,32,Leicester,12,Twickenham Stoop,Luke Pearce,44,H,15,Sat,Jan,2015,2014-15,26.0,15.2,4,6,3,21,2,19,4,1
623,2015-01-11,15:00,London Irish,28,Exeter,26,Madejski Stadium,Dean Richards,54,H,15,Sun,Jan,2015,2014-15,20.0,23.6,7,2,3,10,3,9,4,1
622,2015-01-11,14:00,Newcastle,38,London Welsh,7,Kingston Park,Wayne Barnes,45,H,14,Sun,Jan,2015,2014-15,19.0,22.4,9,8,3,9,3,31,4,1
624,2015-02-13,19:45,Leicester,18,Gloucester,15,Welford Road,JP Doyle,33,H,19,Fri,Feb,2015,2014-15,19.4,16.6,6,3,2,23,0,16,4,1
625,2015-02-13,19:45,Northampton,15,London Irish,9,Franklin's Gardens,Andrew Small,24,H,19,Fri,Feb,2015,2014-15,30.8,21.6,10,7,2,5,0,1,4,1
626,2015-02-14,16:30,Exeter,46,Newcastle,17,Sandy Park,Thomas Foley,63,H,16,Sat,Feb,2015,2014-15,32.6,19.4,2,9,2,16,2,28,4,1
628,2015-02-15,13:00,Saracens,34,Bath,24,Allianz Park,Luke Pearce,58,H,13,Sun,Feb,2015,2014-15,38.4,16.8,12,0,2,2,3,19,4,1
629,2015-02-15,14:00,Wasps,37,Harlequins,6,Ricoh Arena,Greg Garner,43,H,14,Sun,Feb,2015,2014-15,44.8,15.8,13,4,2,14,3,11,4,1
627,2015-02-15,13:00,London Welsh,12,Sale,52,Kassam Stadium,Tim Wigglesworth,64,A,13,Sun,Feb,2015,2014-15,9.0,32.4,8,11,2,7,3,29,4,0
630,2015-02-20,19:45,Newcastle,23,Wasps,23,Kingston Park,JP Doyle,46,D,19,Fri,Feb,2015,2014-15,24.6,16.8,9,13,2,9,0,16,4,0
632,2015-02-21,15:00,Gloucester,48,London Welsh,10,Kingsholm,Ian Tempest,58,H,15,Sat,Feb,2015,2014-15,22.2,26.0,3,8,2,8,2,15,4,1
633,2015-02-21,15:00,Harlequins,21,Exeter,32,Twickenham Stoop,Matthew Carley,53,A,15,Sat,Feb,2015,2014-15,27.2,13.0,4,2,2,21,2,22,4,0
631,2015-02-21,14:00,Sale,14,Saracens,10,AJ Bell Stadium,Dean Richards,24,H,14,Sat,Feb,2015,2014-15,25.8,14.4,11,12,2,0,2,9,4,1
634,2015-02-21,15:15,Bath,13,Northampton,21,The Recreation Ground,Greg Garner,34,A,15,Sat,Feb,2015,2014-15,27.8,14.2,0,10,2,19,2,11,4,0
635,2015-02-22,14:00,London Irish,6,Leicester,12,Madejski Stadium,Wayne Barnes,18,A,14,Sun,Feb,2015,2014-15,19.2,21.6,7,6,2,10,3,31,4,0
636,2015-02-27,19:45,Northampton,17,Harlequins,13,Franklin's Gardens,Tim Wigglesworth,30,H,19,Fri,Feb,2015,2014-15,27.6,18.6,10,4,2,5,0,29,4,1
637,2015-02-28,14:30,London Welsh,12,London Irish,50,Kassam Stadium,Matthew Carley,62,A,14,Sat,Feb,2015,2014-15,9.4,33.6,8,7,2,7,2,22,4,0
640,2015-02-28,15:15,Exeter,16,Bath,6,Sandy Park,Dean Richards,22,H,15,Sat,Feb,2015,2014-15,34.6,20.2,2,0,2,16,2,9,4,1
638,2015-02-28,15:00,Leicester,28,Sale,8,Welford Road,Greg Garner,36,H,15,Sat,Feb,2015,2014-15,19.2,15.2,6,11,2,23,2,11,4,1
639,2015-02-28,15:00,Saracens,22,Newcastle,17,Allianz Park,Andrew Small,39,H,15,Sat,Feb,2015,2014-15,37.2,17.8,12,9,2,2,2,1,4,1
641,2015-03-01,14:00,Wasps,32,Gloucester,21,Ricoh Arena,Wayne Barnes,53,H,14,Sun,Mar,2015,2014-15,45.2,13.4,13,3,4,14,3,31,4,1
642,2015-03-06,19:45,Bath,12,Sale,3,The Recreation Ground,Wayne Barnes,15,H,19,Fri,Mar,2015,2014-15,26.2,16.2,0,11,4,19,0,31,4,1
645,2015-03-07,15:15,Gloucester,33,Northampton,33,Kingsholm,Greg Garner,66,D,15,Sat,Mar,2015,2014-15,25.2,24.8,3,10,4,8,2,11,4,0
643,2015-03-07,15:00,Exeter,74,London Welsh,19,Sandy Park,Craig Maxwell-Keys,93,H,15,Sat,Mar,2015,2014-15,29.0,16.6,2,8,4,16,2,4,4,1
644,2015-03-07,15:00,Harlequins,26,London Irish,20,Twickenham Stoop,JP Doyle,46,H,15,Sat,Mar,2015,2014-15,21.0,19.4,4,7,4,21,2,16,4,1
646,2015-03-08,14:00,Wasps,17,Saracens,26,Ricoh Arena,Matthew Carley,43,A,14,Sun,Mar,2015,2014-15,45.8,13.2,13,12,4,14,3,22,4,0
647,2015-03-08,15:00,Newcastle,12,Leicester,16,Kingston Park,Luke Pearce,28,A,15,Sun,Mar,2015,2014-15,23.4,16.6,9,6,4,9,3,19,4,0
648,2015-03-27,19:45,Northampton,52,Wasps,30,Franklin's Gardens,Craig Maxwell-Keys,82,H,19,Fri,Mar,2015,2014-15,22.4,19.2,10,13,4,5,0,4,4,1
651,2015-03-28,15:15,Saracens,42,Harlequins,14,Wembley Stadium,Wayne Barnes,56,H,15,Sat,Mar,2015,2014-15,36.0,17.0,12,4,4,24,2,31,4,1
649,2015-03-28,15:00,Leicester,25,Exeter,18,Welford Road,JP Doyle,43,H,15,Sat,Mar,2015,2014-15,20.4,13.6,6,2,4,23,2,16,4,1
650,2015-03-28,15:00,London Irish,22,Newcastle,21,Madejski Stadium,Greg Garner,43,H,15,Sat,Mar,2015,2014-15,18.0,20.2,7,9,4,10,2,11,4,1
652,2015-03-29,14:00,Sale,23,Gloucester,6,AJ Bell Stadium,Matthew Carley,29,H,14,Sun,Mar,2015,2014-15,23.6,13.6,11,3,4,0,3,22,4,1
653,2015-03-29,14:30,London Welsh,14,Bath,29,Kassam Stadium,Thomas Foley,43,A,14,Sun,Mar,2015,2014-15,11.2,39.0,8,0,4,7,3,28,4,0
654,2015-04-10,19:45,Newcastle,19,Bath,29,Kingston Park,JP Doyle,48,A,19,Fri,Apr,2015,2014-15,21.8,17.8,9,0,0,9,0,16,4,0
655,2015-04-11,15:00,Harlequins,29,Gloucester,26,Twickenham Stoop,Luke Pearce,55,H,15,Sat,Apr,2015,2014-15,23.8,20.2,4,3,0,21,2,19,4,1
656,2015-04-11,15:15,Saracens,22,Leicester,6,Allianz Park,Matthew Carley,28,H,15,Sat,Apr,2015,2014-15,39.6,13.6,12,6,0,2,2,22,4,1
658,2015-04-12,14:30,London Welsh,13,Wasps,40,Kassam Stadium,Greg Garner,53,A,14,Sun,Apr,2015,2014-15,13.0,39.6,8,13,0,7,3,11,4,0
659,2015-04-12,15:00,London Irish,25,Sale,23,Madejski Stadium,Greg Macdonald,48,H,15,Sun,Apr,2015,2014-15,17.8,17.8,7,11,0,10,3,13,4,1
657,2015-04-12,14:00,Exeter,21,Northampton,10,Sandy Park,Wayne Barnes,31,H,14,Sun,Apr,2015,2014-15,37.6,17.4,2,10,0,16,3,31,4,1
660,2015-04-24,19:45,Bath,43,London Irish,18,The Recreation Ground,Luke Pearce,61,H,19,Fri,Apr,2015,2014-15,24.0,14.0,0,7,0,19,0,19,4,1
663,2015-04-25,15:00,Leicester,38,London Welsh,17,Welford Road,Tim Wigglesworth,55,H,15,Sat,Apr,2015,2014-15,21.2,13.0,6,8,0,23,2,29,4,1
661,2015-04-25,14:00,Sale,23,Harlequins,25,AJ Bell Stadium,Wayne Barnes,48,A,14,Sat,Apr,2015,2014-15,21.0,13.2,11,4,0,0,2,31,4,0
662,2015-04-25,15:00,Gloucester,42,Newcastle,40,Kingsholm,Ian Tempest,82,H,15,Sat,Apr,2015,2014-15,28.8,27.0,3,9,0,8,2,15,4,1
664,2015-04-25,15:15,Northampton,25,Saracens,20,Stadium mk,Greg Garner,45,H,15,Sat,Apr,2015,2014-15,29.2,20.4,10,12,0,18,2,11,4,1
665,2015-04-26,14:00,Wasps,36,Exeter,29,Ricoh Arena,Matthew Carley,65,H,14,Sun,Apr,2015,2014-15,35.0,17.0,13,2,0,14,3,22,4,1
666,2015-05-08,19:45,Harlequins,26,Bath,27,Twickenham Stoop,Greg Garner,53,A,19,Fri,May,2015,2014-15,26.6,24.0,4,0,5,21,0,11,4,0
668,2015-05-09,15:00,Gloucester,35,London Irish,13,Kingsholm,Craig Maxwell-Keys,48,H,15,Sat,May,2015,2014-15,34.0,27.2,3,7,5,8,2,4,4,1
670,2015-05-09,15:15,Wasps,21,Leicester,26,Ricoh Arena,Wayne Barnes,47,A,15,Sat,May,2015,2014-15,32.6,19.6,13,6,5,14,2,31,4,0
669,2015-05-09,15:15,Northampton,46,London Welsh,0,Franklin's Gardens,Andrew Small,46,H,15,Sat,May,2015,2014-15,29.6,20.6,10,8,5,5,2,1,4,1
667,2015-05-09,14:00,Sale,34,Newcastle,28,AJ Bell Stadium,Matthew Carley,62,H,14,Sat,May,2015,2014-15,22.0,16.0,11,9,5,0,2,22,4,1
671,2015-05-10,14:00,Saracens,20,Exeter,24,Allianz Park,JP Doyle,44,A,14,Sun,May,2015,2014-15,28.4,13.4,12,2,5,2,3,16,4,0
673,2015-05-16,15:30,Exeter,44,Sale,16,Sandy Park,Wayne Barnes,60,H,15,Sat,May,2015,2014-15,36.4,15.6,2,11,5,16,2,31,4,1
677,2015-05-16,15:30,Newcastle,37,Harlequins,21,Kingston Park,Thomas Foley,58,H,15,Sat,May,2015,2014-15,23.0,20.0,9,4,5,9,2,28,4,1
674,2015-05-16,15:30,Leicester,22,Northampton,14,Welford Road,Matthew Carley,36,H,15,Sat,May,2015,2014-15,25.2,13.2,6,10,5,23,2,22,4,1
676,2015-05-16,15:30,London Welsh,17,Saracens,68,Kassam Stadium,Luke Pearce,85,A,15,Sat,May,2015,2014-15,12.8,39.0,8,12,5,7,2,19,4,0
675,2015-05-16,15:30,London Irish,40,Wasps,40,Madejski Stadium,JP Doyle,80,D,15,Sat,May,2015,2014-15,21.0,18.2,7,13,5,10,2,16,4,0
672,2015-05-16,15:30,Bath,50,Gloucester,30,The Recreation Ground,Dean Richards,80,H,15,Sat,May,2015,2014-15,27.6,16.4,0,3,5,19,2,9,4,1
679,2015-05-23,17:00,Bath,47,Leicester,10,The Recreation Ground,JP Doyle,57,H,17,Sat,May,2015,2014-15,31.4,19.6,0,6,5,19,2,16,4,1
678,2015-05-23,14:00,Northampton,24,Saracens,29,Franklin's Gardens,Greg Garner,53,A,14,Sat,May,2015,2014-15,31.0,14.4,10,12,5,5,2,11,4,0
680,2015-05-30,14:30,Bath,16,Saracens,28,Twickenham Stadium,Wayne Barnes,44,A,14,Sat,May,2015,2014-15,33.0,16.4,0,12,5,20,2,31,4,0
683,2015-10-16,20:00,Newcastle,27,Gloucester,39,Kingston Park,Thomas Foley,66,A,20,Fri,Oct,2015,2015-16,25.8,19.2,9,3,7,9,0,28,5,0
681,2015-10-16,19:45,Harlequins,26,Wasps,21,Twickenham Stoop,Luke Pearce,47,H,19,Fri,Oct,2015,2015-16,26.8,23.4,4,13,7,21,0,19,5,1
682,2015-10-16,19:45,Worcester,13,Northampton,12,Sixways,Greg Garner,25,H,19,Fri,Oct,2015,2015-16,21.2,25.0,14,10,7,17,0,11,5,1
685,2015-10-17,14:00,Saracens,41,Sale,3,Allianz Park,Dean Richards,44,H,14,Sat,Oct,2015,2015-16,28.0,17.0,12,11,7,2,2,9,5,1
684,2015-10-17,14:00,Bath,19,Exeter,17,The Recreation Ground,Tim Wigglesworth,36,H,14,Sat,Oct,2015,2015-16,33.6,17.8,0,2,7,19,2,29,5,1
686,2015-10-18,15:15,London Irish,16,Leicester,28,Madejski Stadium,Matthew Carley,44,A,15,Sun,Oct,2015,2015-16,24.2,24.4,7,6,7,10,3,22,5,0
688,2015-10-23,20:00,Sale,27,Worcester,13,AJ Bell Stadium,Luke Pearce,40,H,20,Fri,Oct,2015,2015-16,22.8,15.2,11,14,7,0,0,19,5,1
687,2015-10-23,19:45,Gloucester,15,Saracens,17,Kingsholm,Matthew Carley,32,A,19,Fri,Oct,2015,2015-16,36.4,23.8,3,12,7,8,0,22,5,0
691,2015-10-24,18:00,Exeter,38,London Irish,11,Sandy Park,Andrew Small,49,H,18,Sat,Oct,2015,2015-16,40.2,13.6,2,7,7,16,2,1,5,1
689,2015-10-24,13:45,Northampton,42,Newcastle,16,Stadium mk,Dean Richards,58,H,13,Sat,Oct,2015,2015-16,32.8,18.4,10,9,7,18,2,9,5,1
690,2015-10-24,14:00,Wasps,16,Bath,9,Ricoh Arena,Craig Maxwell-Keys,25,H,14,Sat,Oct,2015,2015-16,28.6,21.6,13,0,7,14,2,4,5,1
692,2015-10-25,14:00,Leicester,22,Harlequins,19,Welford Road,Thomas Foley,41,H,14,Sun,Oct,2015,2015-16,26.2,14.4,6,4,7,23,3,28,5,1
694,2015-10-31,13:30,Bath,28,Harlequins,38,The Recreation Ground,Matthew Carley,66,A,13,Sat,Oct,2015,2015-16,35.0,20.6,0,4,7,19,2,22,5,0
695,2015-10-31,14:00,Gloucester,24,Worcester,22,Kingsholm,Craig Maxwell-Keys,46,H,14,Sat,Oct,2015,2015-16,34.6,22.6,3,14,7,8,2,4,5,1
693,2015-10-31,13:00,Saracens,24,London Irish,14,Allianz Park,Greg Garner,38,H,13,Sat,Oct,2015,2015-16,29.4,12.8,12,7,7,2,2,11,5,1
696,2015-11-01,13:00,Newcastle,3,Exeter,41,Kingston Park,Ian Tempest,44,A,13,Sun,Nov,2015,2015-16,23.6,25.6,9,2,6,9,3,15,5,0
697,2015-11-01,14:30,Sale,20,Northampton,13,AJ Bell Stadium,Andrew Small,33,H,14,Sun,Nov,2015,2015-16,24.2,16.4,11,10,6,0,3,1,5,1
698,2015-11-01,15:15,Leicester,24,Wasps,16,Welford Road,Tim Wigglesworth,40,H,15,Sun,Nov,2015,2015-16,27.0,15.2,6,13,6,23,3,29,5,1
699,2015-11-06,19:45,Harlequins,16,Sale,14,Twickenham Stoop,Tim Wigglesworth,30,H,19,Fri,Nov,2015,2015-16,25.6,25.2,4,11,6,21,0,29,5,1
703,2015-11-07,17:30,Exeter,19,Leicester,6,Sandy Park,Greg Garner,25,H,17,Sat,Nov,2015,2015-16,38.6,12.4,2,6,6,16,2,11,5,1
702,2015-11-07,15:15,Northampton,6,Saracens,12,Franklin's Gardens,Luke Pearce,18,A,15,Sat,Nov,2015,2015-16,37.8,19.0,10,12,6,5,2,19,5,0
700,2015-11-07,15:00,London Irish,14,Bath,45,Madejski Stadium,Thomas Foley,59,A,15,Sat,Nov,2015,2015-16,21.8,24.8,7,0,6,10,2,28,5,0
701,2015-11-07,15:00,Worcester,28,Newcastle,20,Sixways,JP Doyle,48,H,15,Sat,Nov,2015,2015-16,19.4,22.8,14,9,6,17,2,16,5,1
704,2015-11-08,15:00,Wasps,23,Gloucester,3,Ricoh Arena,Ian Tempest,26,H,15,Sun,Nov,2015,2015-16,24.4,22.2,13,3,6,14,3,15,5,1
705,2015-11-27,19:45,Northampton,15,Gloucester,3,Franklin's Gardens,Greg Garner,18,H,19,Fri,Nov,2015,2015-16,28.6,15.4,10,3,6,5,0,11,5,1
709,2015-11-28,17:30,London Irish,15,Wasps,33,Twickenham Stadium,Wayne Barnes,48,A,17,Sat,Nov,2015,2015-16,23.4,31.4,7,13,6,20,2,31,5,0
707,2015-11-28,15:00,Exeter,26,Harlequins,25,Sandy Park,Matthew Carley,51,H,15,Sat,Nov,2015,2015-16,39.2,12.4,2,4,6,16,2,22,5,1
