date,time,team1Name,team1Score,team1Bps,team2Name,team2Score,team2Bps,venue,referee,totalScore,winner,extraTime,hour,day,month,year,season
30/Jan/2016,15:15,Bath,13,1,Saracens,19,0,Allianz Park,Dean Richards,32,H,N,15,Sat,Jan,2016,2015-16
31/Jan/2016,15:00,Newcastle,26,0,Harlequins,19,1,Kingston Park,Luke Pearce,45,H,N,15,Sun,Jan,2016,2015-16
31/Jan/2016,15:00,Harlequins,19,1,Newcastle,26,0,Kingston Park,Luke Pearce,45,H,N,15,Sun,Jan,2016,2015-16
31/Jan/2016,15:00,Worcester,15,0,Exeter,30,1,Sixways,Craig Maxwell-Keys,45,A,N,15,Sun,Jan,2016,2015-16
31/Jan/2016,15:00,Exeter,30,1,Worcester,15,0,Sixways,Craig Maxwell-Keys,45,A,N,15,Sun,Jan,2016,2015-16
05/Feb/2016,19:45,Bath,11,1,Gloucester,15,0,The Recreation Ground,Matthew Carley,26,A,N,19,Fri,Feb,2016,2015-16
05/Feb/2016,19:45,Gloucester,15,0,Bath,11,1,The Recreation Ground,Matthew Carley,26,A,N,19,Fri,Feb,2016,2015-16
06/Feb/2016,14:00,Harlequins,23,1,Northampton,27,0,Twickenham Stoop,Greg Garner,50,A,N,14,Sat,Feb,2016,2015-16
06/Feb/2016,14:00,Northampton,27,0,Harlequins,23,1,Twickenham Stoop,Greg Garner,50,A,N,14,Sat,Feb,2016,2015-16
06/Feb/2016,14:00,Wasps,9,0,Newcastle,8,1,Ricoh Arena,Craig Maxwell-Keys,17,H,N,14,Sat,Feb,2016,2015-16
06/Feb/2016,14:00,Newcastle,8,1,Wasps,9,0,Ricoh Arena,Craig Maxwell-Keys,17,H,N,14,Sat,Feb,2016,2015-16
06/Feb/2016,15:00,Leicester,3,1,Sale,10,0,Welford Road,Tim Wigglesworth,13,A,N,15,Sat,Feb,2016,2015-16
06/Feb/2016,15:00,Sale,10,0,Leicester,3,1,Welford Road,Tim Wigglesworth,13,A,N,15,Sat,Feb,2016,2015-16
07/Feb/2016,13:00,Exeter,11,1,Saracens,14,0,Sandy Park,Thomas Foley,25,A,N,13,Sun,Feb,2016,2015-16
07/Feb/2016,13:00,Saracens,14,0,Exeter,11,1,Sandy Park,Thomas Foley,25,A,N,13,Sun,Feb,2016,2015-16
07/Feb/2016,13:00,London Irish,20,0,Worcester,13,1,Madejski Stadium,Wayne Barnes,33,H,N,13,Sun,Feb,2016,2015-16
07/Feb/2016,13:00,Worcester,13,1,London Irish,20,0,Madejski Stadium,Wayne Barnes,33,H,N,13,Sun,Feb,2016,2015-16
12/Feb/2016,19:45,Newcastle,26,0,Leicester,14,0,Kingston Park,Greg Garner,40,H,N,19,Fri,Feb,2016,2015-16
12/Feb/2016,19:45,Leicester,14,0,Newcastle,26,0,Kingston Park,Greg Garner,40,H,N,19,Fri,Feb,2016,2015-16
13/Feb/2016,14:30,Sale,23,0,Exeter,17,1,AJ Bell Stadium,Andrew Small,40,H,N,14,Sat,Feb,2016,2015-16
13/Feb/2016,14:30,Exeter,17,1,Sale,23,0,AJ Bell Stadium,Andrew Small,40,H,N,14,Sat,Feb,2016,2015-16
13/Feb/2016,15:00,Gloucester,28,0,Harlequins,6,0,Kingsholm,Wayne Barnes,34,H,N,15,Sat,Feb,2016,2015-16
13/Feb/2016,15:00,Harlequins,6,0,Gloucester,28,0,Kingsholm,Wayne Barnes,34,H,N,15,Sat,Feb,2016,2015-16
13/Feb/2016,15:00,Northampton,35,1,London Irish,7,0,Franklin's Gardens,Tim Wigglesworth,42,H,N,15,Sat,Feb,2016,2015-16
13/Feb/2016,15:00,London Irish,7,0,Northampton,35,1,Franklin's Gardens,Tim Wigglesworth,42,H,N,15,Sat,Feb,2016,2015-16
13/Feb/2016,15:00,Worcester,14,1,Bath,16,0,Sixways,JP Doyle,30,A,N,15,Sat,Feb,2016,2015-16
13/Feb/2016,15:00,Bath,16,0,Worcester,14,1,Sixways,JP Doyle,30,A,N,15,Sat,Feb,2016,2015-16
14/Feb/2016,16:00,Saracens,23,0,Wasps,64,1,Allianz Park,Ian Tempest,87,A,N,16,Sun,Feb,2016,2015-16
14/Feb/2016,16:00,Wasps,64,1,Saracens,23,0,Allianz Park,Ian Tempest,87,A,N,16,Sun,Feb,2016,2015-16
19/Feb/2016,19:45,Harlequins,25,0,Leicester,19,1,Twickenham Stoop,JP Doyle,44,H,N,19,Fri,Feb,2016,2015-16
19/Feb/2016,19:45,Leicester,19,1,Harlequins,25,0,Twickenham Stoop,JP Doyle,44,H,N,19,Fri,Feb,2016,2015-16
20/Feb/2016,15:00,Saracens,25,0,Gloucester,12,0,Allianz Park,Craig Maxwell-Keys,37,H,N,15,Sat,Feb,2016,2015-16
20/Feb/2016,15:00,Gloucester,12,0,Saracens,25,0,Allianz Park,Craig Maxwell-Keys,37,H,N,15,Sat,Feb,2016,2015-16
20/Feb/2016,15:00,Worcester,31,0,Sale,23,1,Sixways,Greg Garner,54,H,N,15,Sat,Feb,2016,2015-16
20/Feb/2016,15:00,Sale,23,1,Worcester,31,0,Sixways,Greg Garner,54,H,N,15,Sat,Feb,2016,2015-16
20/Feb/2016,15:15,Bath,18,1,Wasps,24,0,The Recreation Ground,Thomas Foley,42,A,N,15,Sat,Feb,2016,2015-16
20/Feb/2016,15:15,Wasps,24,0,Bath,18,1,The Recreation Ground,Thomas Foley,42,A,N,15,Sat,Feb,2016,2015-16
21/Feb/2016,15:00,London Irish,15,1,Exeter,22,0,Madejski Stadium,Dean Richards,37,A,N,15,Sun,Feb,2016,2015-16
21/Feb/2016,15:00,Exeter,22,0,London Irish,15,1,Madejski Stadium,Dean Richards,37,A,N,15,Sun,Feb,2016,2015-16
21/Feb/2016,15:00,Newcastle,26,0,Northampton,25,1,Kingston Park,Wayne Barnes,51,H,N,15,Sun,Feb,2016,2015-16
21/Feb/2016,15:00,Northampton,25,1,Newcastle,26,0,Kingston Park,Wayne Barnes,51,H,N,15,Sun,Feb,2016,2015-16
27/Feb/2016,13:00,Sale,36,1,Saracens,36,1,AJ Bell Stadium,Tim Wigglesworth,72,D,N,13,Sat,Feb,2016,2015-16
27/Feb/2016,13:00,Saracens,36,1,Sale,36,1,AJ Bell Stadium,Tim Wigglesworth,72,D,N,13,Sat,Feb,2016,2015-16
27/Feb/2016,14:45,Northampton,38,1,Worcester,18,0,Franklin's Gardens,Matthew Carley,56,H,N,14,Sat,Feb,2016,2015-16
27/Feb/2016,14:45,Worcester,18,0,Northampton,38,1,Franklin's Gardens,Matthew Carley,56,H,N,14,Sat,Feb,2016,2015-16
27/Feb/2016,15:00,Gloucester,32,1,Newcastle,6,0,Kingsholm,Dean Richards,38,H,N,15,Sat,Feb,2016,2015-16
27/Feb/2016,15:00,Newcastle,6,0,Gloucester,32,1,Kingsholm,Dean Richards,38,H,N,15,Sat,Feb,2016,2015-16
28/Feb/2016,13:00,Exeter,26,0,Bath,17,0,Sandy Park,Greg Garner,43,H,N,13,Sun,Feb,2016,2015-16
28/Feb/2016,13:00,Bath,17,0,Exeter,26,0,Sandy Park,Greg Garner,43,H,N,13,Sun,Feb,2016,2015-16
28/Feb/2016,15:00,Leicester,47,1,London Irish,20,0,Welford Road,Ian Tempest,67,H,N,15,Sun,Feb,2016,2015-16
28/Feb/2016,15:00,London Irish,20,0,Leicester,47,1,Welford Road,Ian Tempest,67,H,N,15,Sun,Feb,2016,2015-16
28/Feb/2016,15:15,Wasps,42,1,Harlequins,10,0,Ricoh Arena,Craig Maxwell-Keys,52,H,N,15,Sun,Feb,2016,2015-16
28/Feb/2016,15:15,Harlequins,10,0,Wasps,42,1,Ricoh Arena,Craig Maxwell-Keys,52,H,N,15,Sun,Feb,2016,2015-16
04/Mar/2016,19:45,Newcastle,14,1,Worcester,15,0,Kingston Park,Wayne Barnes,29,A,N,19,Fri,Mar,2016,2015-16
04/Mar/2016,19:45,Worcester,15,0,Newcastle,14,1,Kingston Park,Wayne Barnes,29,A,N,19,Fri,Mar,2016,2015-16
05/Mar/2016,14:30,Sale,29,0,Harlequins,23,1,AJ Bell Stadium,Ian Tempest,52,H,N,14,Sat,Mar,2016,2015-16
05/Mar/2016,14:30,Harlequins,23,1,Sale,29,0,AJ Bell Stadium,Ian Tempest,52,H,N,14,Sat,Mar,2016,2015-16
05/Mar/2016,15:00,Gloucester,13,0,Wasps,10,1,Kingsholm,Luke Pearce,23,H,N,15,Sat,Mar,2016,2015-16
05/Mar/2016,15:00,Wasps,10,1,Gloucester,13,0,Kingsholm,Luke Pearce,23,H,N,15,Sat,Mar,2016,2015-16
05/Mar/2016,15:15,Bath,25,1,London Irish,17,0,The Recreation Ground,JP Doyle,42,H,N,15,Sat,Mar,2016,2015-16
05/Mar/2016,15:15,London Irish,17,0,Bath,25,1,The Recreation Ground,JP Doyle,42,H,N,15,Sat,Mar,2016,2015-16
05/Mar/2016,15:15,Saracens,15,1,Northampton,20,0,Allianz Park,Thomas Foley,35,A,N,15,Sat,Mar,2016,2015-16
05/Mar/2016,15:15,Northampton,20,0,Saracens,15,1,Allianz Park,Thomas Foley,35,A,N,15,Sat,Mar,2016,2015-16
06/Mar/2016,15:00,Leicester,31,1,Exeter,27,1,Welford Road,Matthew Carley,58,H,N,15,Sun,Mar,2016,2015-16
06/Mar/2016,15:00,Exeter,27,1,Leicester,31,1,Welford Road,Matthew Carley,58,H,N,15,Sun,Mar,2016,2015-16
11/Mar/2016,19:45,Harlequins,35,1,Bath,28,1,Twickenham Stoop,Dean Richards,63,H,N,19,Fri,Mar,2016,2015-16
11/Mar/2016,19:45,Bath,28,1,Harlequins,35,1,Twickenham Stoop,Dean Richards,63,H,N,19,Fri,Mar,2016,2015-16
12/Mar/2016,13:45,Wasps,36,1,Leicester,24,0,Ricoh Arena,Greg Garner,60,H,N,13,Sat,Mar,2016,2015-16
12/Mar/2016,13:45,Leicester,24,0,Wasps,36,1,Ricoh Arena,Greg Garner,60,H,N,13,Sat,Mar,2016,2015-16
12/Mar/2016,14:00,Northampton,26,1,Sale,11,0,Franklin's Gardens,JP Doyle,37,H,N,14,Sat,Mar,2016,2015-16
12/Mar/2016,14:00,Sale,11,0,Northampton,26,1,Franklin's Gardens,JP Doyle,37,H,N,14,Sat,Mar,2016,2015-16
12/Mar/2016,14:00,Worcester,28,0,Gloucester,20,0,Sixways,Ian Tempest,48,H,N,14,Sat,Mar,2016,2015-16
12/Mar/2016,14:00,Gloucester,20,0,Worcester,28,0,Sixways,Ian Tempest,48,H,N,14,Sat,Mar,2016,2015-16
12/Mar/2016,15:00,Exeter,32,1,Newcastle,17,0,Sandy Park,Craig Maxwell-Keys,49,H,N,15,Sat,Mar,2016,2015-16
12/Mar/2016,15:00,Newcastle,17,0,Exeter,32,1,Sandy Park,Craig Maxwell-Keys,49,H,N,15,Sat,Mar,2016,2015-16
12/Mar/2016,15:00,London Irish,16,0,Saracens,26,0,Red Bull Arena,Luke Pearce,42,A,N,15,Sat,Mar,2016,2015-16
12/Mar/2016,15:00,Saracens,26,0,London Irish,16,0,Red Bull Arena,Luke Pearce,42,A,N,15,Sat,Mar,2016,2015-16
18/Mar/2016,19:45,Bath,21,0,Newcastle,19,1,The Recreation Ground,Tim Wigglesworth,40,H,N,19,Fri,Mar,2016,2015-16
18/Mar/2016,19:45,Newcastle,19,1,Bath,21,0,The Recreation Ground,Tim Wigglesworth,40,H,N,19,Fri,Mar,2016,2015-16
19/Mar/2016,15:00,Harlequins,15,1,Worcester,21,0,Twickenham Stoop,Craig Maxwell-Keys,36,A,N,15,Sat,Mar,2016,2015-16
19/Mar/2016,15:00,Worcester,21,0,Harlequins,15,1,Twickenham Stoop,Craig Maxwell-Keys,36,A,N,15,Sat,Mar,2016,2015-16
20/Mar/2016,13:00,Exeter,20,0,Northampton,12,0,Sandy Park,Greg Garner,32,H,N,13,Sun,Mar,2016,2015-16
20/Mar/2016,13:00,Northampton,12,0,Exeter,20,0,Sandy Park,Greg Garner,32,H,N,13,Sun,Mar,2016,2015-16
20/Mar/2016,14:00,Wasps,39,1,Sale,12,0,Ricoh Arena,Dean Richards,51,H,N,14,Sun,Mar,2016,2015-16
20/Mar/2016,14:00,Sale,12,0,Wasps,39,1,Ricoh Arena,Dean Richards,51,H,N,14,Sun,Mar,2016,2015-16
20/Mar/2016,15:00,London Irish,23,0,Gloucester,18,1,Madejski Stadium,Matthew Carley,41,H,N,15,Sun,Mar,2016,2015-16
20/Mar/2016,15:00,Gloucester,18,1,London Irish,23,0,Madejski Stadium,Matthew Carley,41,H,N,15,Sun,Mar,2016,2015-16
20/Mar/2016,15:15,Leicester,21,0,Saracens,13,0,Welford Road,JP Doyle,34,H,N,15,Sun,Mar,2016,2015-16
20/Mar/2016,15:15,Saracens,13,0,Leicester,21,0,Welford Road,JP Doyle,34,H,N,15,Sun,Mar,2016,2015-16
26/Mar/2016,15:15,Saracens,36,1,Exeter,18,0,Allianz Park,Matthew Carley,54,H,N,15,Sat,Mar,2016,2015-16
26/Mar/2016,15:15,Exeter,18,0,Saracens,36,1,Allianz Park,Matthew Carley,54,H,N,15,Sat,Mar,2016,2015-16
26/Mar/2016,17:30,Gloucester,12,1,Bath,17,0,Kingsholm,Wayne Barnes,29,A,N,17,Sat,Mar,2016,2015-16
26/Mar/2016,17:30,Bath,17,0,Gloucester,12,1,Kingsholm,Wayne Barnes,29,A,N,17,Sat,Mar,2016,2015-16
26/Mar/2016,17:30,Worcester,12,0,London Irish,6,1,Sixways,Greg Garner,18,H,N,17,Sat,Mar,2016,2015-16
26/Mar/2016,17:30,London Irish,6,1,Worcester,12,0,Sixways,Greg Garner,18,H,N,17,Sat,Mar,2016,2015-16
27/Mar/2016,13:00,Sale,27,0,Leicester,20,1,AJ Bell Stadium,Thomas Foley,47,H,N,13,Sun,Mar,2016,2015-16
27/Mar/2016,13:00,Leicester,20,1,Sale,27,0,AJ Bell Stadium,Thomas Foley,47,H,N,13,Sun,Mar,2016,2015-16
27/Mar/2016,15:00,Newcastle,20,0,Wasps,34,1,Kingston Park,JP Doyle,54,A,N,15,Sun,Mar,2016,2015-16
27/Mar/2016,15:00,Wasps,34,1,Newcastle,20,0,Kingston Park,JP Doyle,54,A,N,15,Sun,Mar,2016,2015-16
27/Mar/2016,15:15,Northampton,29,1,Harlequins,23,1,Franklin's Gardens,Tim Wigglesworth,52,H,N,15,Sun,Mar,2016,2015-16
27/Mar/2016,15:15,Harlequins,23,1,Northampton,29,1,Franklin's Gardens,Tim Wigglesworth,52,H,N,15,Sun,Mar,2016,2015-16
01/Apr/2016,19:45,Bath,10,0,Saracens,30,1,The Recreation Ground,Greg Garner,40,A,N,19,Fri,Apr,2016,2015-16
01/Apr/2016,19:45,Saracens,30,1,Bath,10,0,The Recreation Ground,Greg Garner,40,A,N,19,Fri,Apr,2016,2015-16
02/Apr/2016,15:00,Exeter,50,1,Worcester,12,0,Sandy Park,Thomas Foley,62,H,N,15,Sat,Apr,2016,2015-16
02/Apr/2016,15:00,Worcester,12,0,Exeter,50,1,Sandy Park,Thomas Foley,62,H,N,15,Sat,Apr,2016,2015-16
02/Apr/2016,15:00,Harlequins,46,1,Newcastle,25,0,Twickenham Stoop,Matthew Carley,71,H,N,15,Sat,Apr,2016,2015-16
02/Apr/2016,15:00,Newcastle,25,0,Harlequins,46,1,Twickenham Stoop,Matthew Carley,71,H,N,15,Sat,Apr,2016,2015-16
02/Apr/2016,15:00,London Irish,15,0,Sale,30,0,Madejski Stadium,Craig Maxwell-Keys,45,A,N,15,Sat,Apr,2016,2015-16
02/Apr/2016,15:00,Sale,30,0,London Irish,15,0,Madejski Stadium,Craig Maxwell-Keys,45,A,N,15,Sat,Apr,2016,2015-16
02/Apr/2016,15:15,Leicester,35,1,Gloucester,30,1,Welford Road,JP Doyle,65,H,N,15,Sat,Apr,2016,2015-16
02/Apr/2016,15:15,Gloucester,30,1,Leicester,35,1,Welford Road,JP Doyle,65,H,N,15,Sat,Apr,2016,2015-16
03/Apr/2016,15:00,Wasps,28,0,Northampton,6,0,Ricoh Arena,Luke Pearce,34,H,N,15,Sun,Apr,2016,2015-16
03/Apr/2016,15:00,Northampton,6,0,Wasps,28,0,Ricoh Arena,Luke Pearce,34,H,N,15,Sun,Apr,2016,2015-16
15/Apr/2016,19:45,Gloucester,16,0,Exeter,9,1,Kingsholm,Craig Maxwell-Keys,25,H,N,19,Fri,Apr,2016,2015-16
15/Apr/2016,19:45,Exeter,9,1,Gloucester,16,0,Kingsholm,Craig Maxwell-Keys,25,H,N,19,Fri,Apr,2016,2015-16
16/Apr/2016,15:00,Worcester,35,1,Wasps,54,1,Sixways,JP Doyle,89,A,N,15,Sat,Apr,2016,2015-16
16/Apr/2016,15:00,Wasps,54,1,Worcester,35,1,Sixways,JP Doyle,89,A,N,15,Sat,Apr,2016,2015-16
16/Apr/2016,15:15,Saracens,22,0,Harlequins,12,0,Wembley Stadium,Greg Garner,34,H,N,15,Sat,Apr,2016,2015-16
16/Apr/2016,15:15,Harlequins,12,0,Saracens,22,0,Wembley Stadium,Greg Garner,34,H,N,15,Sat,Apr,2016,2015-16
16/Apr/2016,17:30,Northampton,24,1,Leicester,30,0,Franklin's Gardens,Tim Wigglesworth,54,A,N,17,Sat,Apr,2016,2015-16
16/Apr/2016,17:30,Leicester,30,0,Northampton,24,1,Franklin's Gardens,Tim Wigglesworth,54,A,N,17,Sat,Apr,2016,2015-16
17/Apr/2016,14:30,Sale,29,1,Bath,17,0,AJ Bell Stadium,Luke Pearce,46,H,N,14,Sun,Apr,2016,2015-16
17/Apr/2016,14:30,Bath,17,0,Sale,29,1,AJ Bell Stadium,Luke Pearce,46,H,N,14,Sun,Apr,2016,2015-16
17/Apr/2016,15:00,Newcastle,13,0,London Irish,6,1,Kingston Park,Wayne Barnes,19,H,N,15,Sun,Apr,2016,2015-16
17/Apr/2016,15:00,London Irish,6,1,Newcastle,13,0,Kingston Park,Wayne Barnes,19,H,N,15,Sun,Apr,2016,2015-16
23/Apr/2016,15:15,Bath,32,1,Sale,26,2,The Recreation Ground,Ian Tempest,58,H,N,15,Sat,Apr,2016,2015-16
23/Apr/2016,15:15,Sale,26,2,Bath,32,1,The Recreation Ground,Ian Tempest,58,H,N,15,Sat,Apr,2016,2015-16
29/Apr/2016,19:45,Sale,11,1,Gloucester,12,0,AJ Bell Stadium,Thomas Foley,23,A,N,19,Fri,Apr,2016,2015-16
29/Apr/2016,19:45,Gloucester,12,0,Sale,11,1,AJ Bell Stadium,Thomas Foley,23,A,N,19,Fri,Apr,2016,2015-16
30/Apr/2016,15:00,Leicester,31,1,Worcester,17,0,Welford Road,Greg Garner,48,H,N,15,Sat,Apr,2016,2015-16
30/Apr/2016,15:00,Worcester,17,0,Leicester,31,1,Welford Road,Greg Garner,48,H,N,15,Sat,Apr,2016,2015-16
30/Apr/2016,15:15,Northampton,15,0,Bath,14,1,Franklin's Gardens,Wayne Barnes,29,H,N,15,Sat,Apr,2016,2015-16
30/Apr/2016,15:15,Bath,14,1,Northampton,15,0,Franklin's Gardens,Wayne Barnes,29,H,N,15,Sat,Apr,2016,2015-16
01/May/2016,13:00,Exeter,24,0,Wasps,3,0,Sandy Park,Matthew Carley,27,H,N,13,Sun,May,2016,2015-16
01/May/2016,13:00,Wasps,3,0,Exeter,24,0,Sandy Park,Matthew Carley,27,H,N,13,Sun,May,2016,2015-16
01/May/2016,15:00,London Irish,25,1,Harlequins,32,1,Madejski Stadium,JP Doyle,57,A,N,15,Sun,May,2016,2015-16
01/May/2016,15:00,Harlequins,32,1,London Irish,25,1,Madejski Stadium,JP Doyle,57,A,N,15,Sun,May,2016,2015-16
01/May/2016,15:15,Saracens,23,0,Newcastle,14,0,Allianz Park,Ian Tempest,37,H,N,15,Sun,May,2016,2015-16
01/May/2016,15:15,Newcastle,14,0,Saracens,23,0,Allianz Park,Ian Tempest,37,H,N,15,Sun,May,2016,2015-16
07/May/2016,15:30,Bath,38,1,Leicester,27,1,The Recreation Ground,Craig Maxwell-Keys,65,H,N,15,Sat,May,2016,2015-16
07/May/2016,15:30,Leicester,27,1,Bath,38,1,The Recreation Ground,Craig Maxwell-Keys,65,H,N,15,Sat,May,2016,2015-16
07/May/2016,15:30,Gloucester,20,0,Northampton,28,0,Kingsholm,JP Doyle,48,A,N,15,Sat,May,2016,2015-16
07/May/2016,15:30,Northampton,28,0,Gloucester,20,0,Kingsholm,JP Doyle,48,A,N,15,Sat,May,2016,2015-16
07/May/2016,15:30,Harlequins,24,0,Exeter,62,1,Twickenham Stoop,Wayne Barnes,86,A,N,15,Sat,May,2016,2015-16
07/May/2016,15:30,Exeter,62,1,Harlequins,24,0,Twickenham Stoop,Wayne Barnes,86,A,N,15,Sat,May,2016,2015-16
07/May/2016,15:30,Newcastle,15,1,Sale,21,0,Kingston Park,Matthew Carley,36,A,N,15,Sat,May,2016,2015-16
07/May/2016,15:30,Sale,21,0,Newcastle,15,1,Kingston Park,Matthew Carley,36,A,N,15,Sat,May,2016,2015-16
07/May/2016,15:30,Wasps,38,1,London Irish,12,0,Ricoh Arena,Thomas Foley,50,H,N,15,Sat,May,2016,2015-16
07/May/2016,15:30,London Irish,12,0,Wasps,38,1,Ricoh Arena,Thomas Foley,50,H,N,15,Sat,May,2016,2015-16
07/May/2016,15:30,Worcester,19,0,Saracens,43,1,Sixways,Luke Pearce,62,A,N,15,Sat,May,2016,2015-16
07/May/2016,15:30,Saracens,43,1,Worcester,19,0,Sixways,Luke Pearce,62,A,N,15,Sat,May,2016,2015-16
21/May/2016,12:30,Saracens,44,0,Leicester,17,0,Allianz Park,JP Doyle,61,H,N,12,Sat,May,2016,2015-16
21/May/2016,12:30,Leicester,17,0,Saracens,44,0,Allianz Park,JP Doyle,61,H,N,12,Sat,May,2016,2015-16
21/May/2016,15:15,Exeter,34,0,Wasps,23,0,Sandy Park,Greg Garner,57,H,N,15,Sat,May,2016,2015-16
21/May/2016,15:15,Wasps,23,0,Exeter,34,0,Sandy Park,Greg Garner,57,H,N,15,Sat,May,2016,2015-16
28/May/2016,15:00,Saracens,28,0,Exeter,20,0,Twickenham Stadium,Wayne Barnes,48,H,N,15,Sat,May,2016,2015-16
28/May/2016,15:00,Exeter,20,0,Saracens,28,0,Twickenham Stadium,Wayne Barnes,48,H,N,15,Sat,May,2016,2015-16
02/Sep/2016,19:45,Gloucester,31,2,Leicester,38,1,Kingsholm,Wayne Barnes,69,A,N,19,Fri,Sep,2016,2016-17
02/Sep/2016,19:45,Leicester,38,1,Gloucester,31,2,Kingsholm,Wayne Barnes,69,A,N,19,Fri,Sep,2016,2016-17
02/Sep/2016,20:00,Newcastle,19,0,Sale,17,1,Kingston Park,Greg Garner,36,H,N,20,Fri,Sep,2016,2016-17
02/Sep/2016,20:00,Sale,17,1,Newcastle,19,0,Kingston Park,Greg Garner,36,H,N,20,Fri,Sep,2016,2016-17
03/Sep/2016,14:00,Saracens,35,1,Worcester,3,0,Twickenham Stadium,Matthew Carley,38,H,N,14,Sat,Sep,2016,2016-17
03/Sep/2016,14:00,Worcester,3,0,Saracens,35,1,Twickenham Stadium,Matthew Carley,38,H,N,14,Sat,Sep,2016,2016-17
03/Sep/2016,15:30,Northampton,14,1,Bath,18,0,Franklin's Gardens,JP Doyle,32,A,N,15,Sat,Sep,2016,2016-17
03/Sep/2016,15:30,Bath,18,0,Northampton,14,1,Franklin's Gardens,JP Doyle,32,A,N,15,Sat,Sep,2016,2016-17
03/Sep/2016,16:30,Harlequins,21,0,Bristol,19,1,Twickenham Stadium,Luke Pearce,40,H,N,16,Sat,Sep,2016,2016-17
03/Sep/2016,16:30,Bristol,19,1,Harlequins,21,0,Twickenham Stadium,Luke Pearce,40,H,N,16,Sat,Sep,2016,2016-17
04/Sep/2016,15:00,Wasps,25,0,Exeter,20,1,Ricoh Arena,Tom Foley,45,H,N,15,Sun,Sep,2016,2016-17
04/Sep/2016,15:00,Exeter,20,1,Wasps,25,0,Ricoh Arena,Tom Foley,45,H,N,15,Sun,Sep,2016,2016-17
09/Sep/2016,19:45,Worcester,23,0,Gloucester,23,0,Sixways,Luke Pearce,46,D,N,19,Fri,Sep,2016,2016-17
09/Sep/2016,19:45,Gloucester,23,0,Worcester,23,0,Sixways,Luke Pearce,46,D,N,19,Fri,Sep,2016,2016-17
09/Sep/2016,20:15,Sale,19,0,Harlequins,10,0,AJ Bell Stadium,Tom Foley,29,H,N,20,Fri,Sep,2016,2016-17
09/Sep/2016,20:15,Harlequins,10,0,Sale,19,0,AJ Bell Stadium,Tom Foley,29,H,N,20,Fri,Sep,2016,2016-17
10/Sep/2016,15:00,Bath,58,1,Newcastle,5,0,Recreation Ground,Ian Tempest,63,H,N,15,Sat,Sep,2016,2016-17
10/Sep/2016,15:00,Newcastle,5,0,Bath,58,1,Recreation Ground,Ian Tempest,63,H,N,15,Sat,Sep,2016,2016-17
10/Sep/2016,15:00,Leicester,22,0,Wasps,34,1,Welford Road,Greg Garner,56,A,N,15,Sat,Sep,2016,2016-17
10/Sep/2016,15:00,Wasps,34,1,Leicester,22,0,Welford Road,Greg Garner,56,A,N,15,Sat,Sep,2016,2016-17
11/Sep/2016,16:30,Bristol,10,0,Northampton,32,1,Ashton Gate,Craig Maxwell-Keys,42,A,N,16,Sun,Sep,2016,2016-17
11/Sep/2016,16:30,Northampton,32,1,Bristol,10,0,Ashton Gate,Craig Maxwell-Keys,42,A,N,16,Sun,Sep,2016,2016-17
11/Sep/2016,15:00,Exeter,13,0,Saracens,34,1,Sandy Park,JP Doyle,47,A,N,15,Sun,Sep,2016,2016-17
11/Sep/2016,15:00,Saracens,34,1,Exeter,13,0,Sandy Park,JP Doyle,47,A,N,15,Sun,Sep,2016,2016-17
16/Sep/2016,19:45,Sale,13,0,Gloucester,26,0,AJ Bell Stadium,Ian Tempest,39,A,N,19,Fri,Sep,2016,2016-17
16/Sep/2016,19:45,Gloucester,26,0,Sale,13,0,AJ Bell Stadium,Ian Tempest,39,A,N,19,Fri,Sep,2016,2016-17
17/Sep/2016,15:00,Bath,37,1,Worcester,22,0,Recreation Ground,Craig Maxwell-Keys,59,H,N,15,Sat,Sep,2016,2016-17
17/Sep/2016,15:00,Worcester,22,0,Bath,37,1,Recreation Ground,Craig Maxwell-Keys,59,H,N,15,Sat,Sep,2016,2016-17
17/Sep/2016,15:00,Exeter,36,1,Harlequins,25,0,Sandy Park,Matthew Carley,61,H,N,15,Sat,Sep,2016,2016-17
17/Sep/2016,15:00,Harlequins,25,0,Exeter,36,1,Sandy Park,Matthew Carley,61,H,N,15,Sat,Sep,2016,2016-17
17/Sep/2016,15:00,Saracens,27,0,Northampton,12,0,Allianz Park,Greg Garner,39,H,N,15,Sat,Sep,2016,2016-17
17/Sep/2016,15:00,Northampton,12,0,Saracens,27,0,Allianz Park,Greg Garner,39,H,N,15,Sat,Sep,2016,2016-17
18/Sep/2016,14:30,Wasps,70,1,Bristol,22,0,Ricoh Arena,Tim Wigglesworth,92,H,N,14,Sun,Sep,2016,2016-17
18/Sep/2016,14:30,Bristol,22,0,Wasps,70,1,Ricoh Arena,Tim Wigglesworth,92,H,N,14,Sun,Sep,2016,2016-17
18/Sep/2016,15:00,Newcastle,13,1,Leicester,14,0,Kingston Park,JP Doyle,27,A,N,15,Sun,Sep,2016,2016-17
18/Sep/2016,15:00,Leicester,14,0,Newcastle,13,1,Kingston Park,JP Doyle,27,A,N,15,Sun,Sep,2016,2016-17
23/Sep/2016,19:45,Bristol,17,0,Exeter,41,1,Ashton Gate,Tom Foley,58,A,N,19,Fri,Sep,2016,2016-17
23/Sep/2016,19:45,Exeter,41,1,Bristol,17,0,Ashton Gate,Tom Foley,58,A,N,19,Fri,Sep,2016,2016-17
