date,time,team1Name,team1Score,team1Bps,team2Name,team2Score,team2Bps,venue,referee,totalScore,winner,extraTime,hour,day,month,year,season,team1Tries,team1Conversions,team1Penalties,team1DropGoals,team2Tries,team2Conversions,team2Penalties,team2DropGoals
25-Feb-22,19:45,Harlequins,29,1,Worcester,21,0,Sixways,Christophe Ridley,50,A,N,19,Fri,Feb,2022,2021-22,4,3,1,0,3,3,0,0
26-Feb-22,15:00,Leicester,35,1,Gloucester,23,0,Welford Road,Jack Makepeace,58,H,N,15,Sat,Feb,2022,2021-22,4,3,3,0,2,2,3,0
26-Feb-22,15:00,Gloucester,23,0,Leicester,35,1,Welford Road,Jack Makepeace,58,H,N,15,Sat,Feb,2022,2021-22,2,2,3,0,4,3,3,0
26-Feb-22,15:00,Newcastle,25,1,Bath,30,1,Kingston Park,Adam Leal,55,A,N,15,Sat,Feb,2022,2021-22,3,2,2,0,4,2,2,0
26-Feb-22,15:00,Bath,30,1,Newcastle,25,1,Kingston Park,Adam Leal,55,A,N,15,Sat,Feb,2022,2021-22,4,2,2,0,3,2,2,0
27-Feb-22,13:00,Northampton,31,1,Exeter,34,1,Franklin's Gardens,George Selwood,65,A,N,13,Sun,Feb,2022,2021-22,3,2,4,0,4,4,2,0
27-Feb-22,13:00,Exeter,34,1,Northampton,31,1,Franklin's Gardens,George Selwood,65,A,N,13,Sun,Feb,2022,2021-22,4,4,2,0,3,2,4,0
04-Mar-22,19:45,Harlequins,24,1,Newcastle,10,0,Twickenham Stoop,Karl Dickson,34,H,N,19,Fri,Mar,2022,2021-22,4,2,0,0,1,1,1,0
04-Mar-22,19:45,Newcastle,10,0,Harlequins,24,1,Twickenham Stoop,Karl Dickson,34,H,N,19,Fri,Mar,2022,2021-22,1,1,1,0,4,2,0,0
05-Mar-22,15:00,Bath,29,1,Bristol,27,1,Recreation Ground,Luke Pearce,56,H,N,15,Sat,Mar,2022,2021-22,5,2,0,0,3,3,2,0
05-Mar-22,15:00,Bristol,27,1,Bath,29,1,Recreation Ground,Luke Pearce,56,H,N,15,Sat,Mar,2022,2021-22,3,3,2,0,5,2,0,0
05-Mar-22,15:00,Gloucester,35,1,Northampton,30,1,Kingsholm,Ian Tempest,65,H,N,15,Sat,Mar,2022,2021-22,5,4,0,0,3,3,3,0
05-Mar-22,15:00,Northampton,30,1,Gloucester,35,1,Kingsholm,Ian Tempest,65,H,N,15,Sat,Mar,2022,2021-22,3,3,3,0,5,4,0,0
05-Mar-22,15:00,London Irish,43,1,Worcester,12,0,Brentford Community Stadium,Jack Makepeace,55,H,N,15,Sat,Mar,2022,2021-22,7,4,0,0,2,1,0,0
05-Mar-22,15:00,Worcester,12,0,London Irish,43,1,Brentford Community Stadium,Jack Makepeace,55,H,N,15,Sat,Mar,2022,2021-22,2,1,0,0,7,4,0,0
05-Mar-22,15:00,Saracens,34,1,Leicester,27,1,StoneX Stadium,Craig Maxwell-Keys,61,H,N,15,Sat,Mar,2022,2021-22,5,3,1,0,3,3,2,0
05-Mar-22,15:00,Leicester,27,1,Saracens,34,1,StoneX Stadium,Craig Maxwell-Keys,61,H,N,15,Sat,Mar,2022,2021-22,3,3,2,0,5,3,1,0
06-Mar-22,15:00,Exeter,19,0,Sale,12,1,Sandy Park,Wayne Barnes,31,H,N,15,Sun,Mar,2022,2021-22,3,2,0,0,2,1,0,0
06-Mar-22,15:00,Sale,12,1,Exeter,19,0,Sandy Park,Wayne Barnes,31,H,N,15,Sun,Mar,2022,2021-22,2,1,0,0,3,2,0,0
12-Mar-22,14:30,Worcester,35,1,Exeter,31,2,Sixways,Anthony Woodthorpe,66,H,N,14,Sat,Mar,2022,2021-22,5,5,0,0,5,3,0,0
12-Mar-22,14:30,Exeter,31,2,Worcester,35,1,Sixways,Anthony Woodthorpe,66,H,N,14,Sat,Mar,2022,2021-22,5,3,0,0,5,5,0,0
12-Mar-22,15:00,Leicester,47,1,London Irish,28,0,Welford Road,Karl Dickson,75,H,N,15,Sat,Mar,2022,2021-22,7,5,0,0,3,2,3,0
12-Mar-22,15:00,London Irish,28,0,Leicester,47,1,Welford Road,Karl Dickson,75,H,N,15,Sat,Mar,2022,2021-22,3,2,3,0,7,5,0,0
12-Mar-22,15:00,Newcastle,21,0,Saracens,36,1,Kingston Park,Ian Tempest,57,A,N,15,Sat,Mar,2022,2021-22,2,1,3,0,5,3,1,0
12-Mar-22,15:00,Saracens,36,1,Newcastle,21,0,Kingston Park,Ian Tempest,57,A,N,15,Sat,Mar,2022,2021-22,5,3,1,0,2,1,3,0
12-Mar-22,15:00,Sale,26,1,Gloucester,24,2,AJ Bell Stadium,Christophe Ridley,50,H,N,15,Sat,Mar,2022,2021-22,4,3,0,0,4,2,0,0
12-Mar-22,15:00,Gloucester,24,2,Sale,26,1,AJ Bell Stadium,Christophe Ridley,50,H,N,15,Sat,Mar,2022,2021-22,4,2,0,0,4,3,0,0
13-Mar-22,15:00,Bristol,29,1,Harlequins,38,1,Ashton Gate,Craig Maxwell-Keys,67,A,N,15,Sun,Mar,2022,2021-22,4,3,1,0,6,4,0,0
13-Mar-22,15:00,Harlequins,38,1,Bristol,29,1,Ashton Gate,Craig Maxwell-Keys,67,A,N,15,Sun,Mar,2022,2021-22,6,4,0,0,4,3,1,0
13-Mar-22,15:00,Northampton,27,1,Wasps,22,1,Franklin's Gardens,Wayne Barnes,49,H,N,15,Sun,Mar,2022,2021-22,4,2,1,0,3,2,1,0
13-Mar-22,15:00,Wasps,22,1,Northampton,27,1,Franklin's Gardens,Wayne Barnes,49,H,N,15,Sun,Mar,2022,2021-22,3,2,1,0,4,2,1,0
25-Mar-22,19:45,Gloucester,Cancelled,1,Worcester,Cancelled,0,Kingsholm,Unknown,N/A,N/A,N,19,Fri,Mar,2022,2021-22,0,0,0,0,0,0,0,0
25-Mar-22,19:45,Worcester,Cancelled,0,Gloucester,Cancelled,1,Kingsholm,Unknown,N/A,N/A,N,19,Fri,Mar,2022,2021-22,0,0,0,0,0,0,0,0
26-Mar-22,15:00,Bath,24,0,Sale,24,1,Recreation Ground,Hamish Smales,48,D,N,15,Sat,Mar,2022,2021-22,3,3,1,0,4,2,0,0
26-Mar-22,15:00,Sale,24,1,Bath,24,0,Recreation Ground,Hamish Smales,48,D,N,15,Sat,Mar,2022,2021-22,4,2,0,0,3,3,1,0
26-Mar-22,15:00,London Irish,22,0,Northampton,42,1,Brentford Community Stadium,Wayne Barnes,64,A,N,15,Sat,Mar,2022,2021-22,3,2,1,0,6,5,0,0
26-Mar-22,15:00,Northampton,42,1,London Irish,22,0,Brentford Community Stadium,Wayne Barnes,64,A,N,15,Sat,Mar,2022,2021-22,6,5,0,0,3,2,1,0
26-Mar-22,15:00,Wasps,27,0,Newcastle,24,1,Coventry Building Society Arena,Andrew Jackson,51,H,N,15,Sat,Mar,2022,2021-22,3,3,2,0,3,3,1,0
26-Mar-22,15:00,Newcastle,24,1,Wasps,27,0,Coventry Building Society Arena,Andrew Jackson,51,H,N,15,Sat,Mar,2022,2021-22,3,3,1,0,3,3,2,0
26-Mar-22,15:00,Saracens,27,0,Bristol,23,1,Tottenham Hotspur Stadium,Christophe Ridley,50,H,N,15,Sat,Mar,2022,2021-22,3,3,2,0,3,1,2,0
26-Mar-22,15:00,Bristol,23,1,Saracens,27,0,Tottenham Hotspur Stadium,Christophe Ridley,50,H,N,15,Sat,Mar,2022,2021-22,3,1,2,0,3,3,2,0
27-Mar-22,15:00,Exeter,17,1,Leicester,22,0,Sandy Park,Luke Pearce,39,A,N,15,Sun,Mar,2022,2021-22,2,2,1,0,3,2,1,0
27-Mar-22,15:00,Leicester,22,0,Exeter,17,1,Sandy Park,Luke Pearce,39,A,N,15,Sun,Mar,2022,2021-22,3,2,1,0,2,2,1,0
01-Apr-22,19:45,Sale,12,1,Saracens,18,0,AJ Bell Stadium,Luke Pearce,30,A,N,19,Fri,Apr,2022,2021-22,0,0,4,0,2,1,2,0
01-Apr-22,19:45,Saracens,18,0,Sale,12,1,AJ Bell Stadium,Luke Pearce,30,A,N,19,Fri,Apr,2022,2021-22,2,1,2,0,0,0,4,0
02-Apr-22,15:00,Exeter,42,1,Bath,22,0,Sandy Park,Wayne Barnes,64,H,N,15,Sat,Apr,2022,2021-22,6,6,0,0,3,2,1,0
02-Apr-22,15:00,Bath,22,0,Exeter,42,1,Sandy Park,Wayne Barnes,64,H,N,15,Sat,Apr,2022,2021-22,3,2,1,0,6,6,0,0
02-Apr-22,15:00,Gloucester,21,1,Wasps,27,0,Kingsholm,Matthew Carley,48,A,N,15,Sat,Apr,2022,2021-22,2,0,3,0,3,3,1,1
02-Apr-22,15:00,Wasps,27,0,Gloucester,21,1,Kingsholm,Matthew Carley,48,A,N,15,Sat,Apr,2022,2021-22,3,3,1,1,2,0,3,0
02-Apr-22,15:00,Northampton,39,1,Bristol,22,1,Franklin's Gardens,Karl Dickson,61,H,N,15,Sat,Apr,2022,2021-22,5,4,2,0,4,1,0,0
02-Apr-22,15:00,Bristol,22,1,Northampton,39,1,Franklin's Gardens,Karl Dickson,61,H,N,15,Sat,Apr,2022,2021-22,4,1,0,0,5,4,2,0
02-Apr-22,15:00,Worcester,10,0,Newcastle,45,1,Sixways,Adam Leal,55,A,N,15,Sat,Apr,2022,2021-22,2,0,0,0,6,6,1,0
02-Apr-22,15:00,Newcastle,45,1,Worcester,10,0,Sixways,Adam Leal,55,A,N,15,Sat,Apr,2022,2021-22,6,6,1,0,2,0,0,0
03-Apr-22,15:00,London Irish,14,0,Harlequins,41,1,Brentford Community Stadium,Mathieu Raynal,55,A,N,15,Sun,Apr,2022,2021-22,2,2,0,0,7,3,0,0
03-Apr-22,15:00,Harlequins,41,1,London Irish,14,0,Brentford Community Stadium,Mathieu Raynal,55,A,N,15,Sun,Apr,2022,2021-22,7,3,0,0,2,2,0,0
22-Apr-22,19:45,Bristol,29,1,Gloucester,28,2,Ashton Gate,Ian Tempest,57,H,N,19,Fri,Apr,2022,2021-22,4,3,1,0,4,4,0,0
22-Apr-22,19:45,Gloucester,28,2,Bristol,29,1,Ashton Gate,Ian Tempest,57,H,N,19,Fri,Apr,2022,2021-22,4,4,0,0,4,3,1,0
22-Apr-22,19:45,Newcastle,14,0,London Irish,42,1,Kingston Park,Karl Dickson,56,A,N,19,Fri,Apr,2022,2021-22,2,2,0,0,6,6,0,0
22-Apr-22,19:45,London Irish,42,1,Newcastle,14,0,Kingston Park,Karl Dickson,56,A,N,19,Fri,Apr,2022,2021-22,6,6,0,0,2,2,0,0
23-Apr-22,15:00,Bath,31,2,Northampton,36,1,Recreation Ground,Luke Pearce,67,A,N,15,Sat,Apr,2022,2021-22,4,4,1,0,6,2,0,0
23-Apr-22,15:00,Northampton,36,1,Bath,31,2,Recreation Ground,Luke Pearce,67,A,N,15,Sat,Apr,2022,2021-22,6,2,0,0,4,4,1,0
23-Apr-22,15:00,Harlequins,26,0,Leicester,20,1,Twickenham Stoop,Wayne Barnes,46,H,N,15,Sat,Apr,2022,2021-22,3,1,3,0,3,1,1,0
23-Apr-22,15:00,Leicester,20,1,Harlequins,26,0,Twickenham Stoop,Wayne Barnes,46,H,N,15,Sat,Apr,2022,2021-22,3,1,1,0,3,1,3,0
23-Apr-22,15:00,Wasps,41,1,Worcester,12,0,Coventry Building Society Arena,Andrew Jackson,53,H,N,15,Sat,Apr,2022,2021-22,6,4,1,0,2,1,0,0
23-Apr-22,15:00,Worcester,12,0,Wasps,41,1,Coventry Building Society Arena,Andrew Jackson,53,H,N,15,Sat,Apr,2022,2021-22,2,1,0,0,6,4,1,0
24-Apr-22,15:00,Saracens,38,1,Exeter,22,0,StoneX Stadium,Craig Maxwell-Keys,60,H,N,15,Sun,Apr,2022,2021-22,4,3,4,0,3,2,1,0
24-Apr-22,15:00,Exeter,22,0,Saracens,38,1,StoneX Stadium,Craig Maxwell-Keys,60,H,N,15,Sun,Apr,2022,2021-22,3,2,1,0,4,3,4,0
29-Apr-22,19:45,Northampton,32,1,Harlequins,31,2,Franklin's Gardens,Matthew Carley,63,H,N,19,Fri,Apr,2022,2021-22,4,3,2,0,4,4,1,0
29-Apr-22,19:45,Harlequins,31,2,Northampton,32,1,Franklin's Gardens,Matthew Carley,63,H,N,19,Fri,Apr,2022,2021-22,4,4,1,0,4,3,2,0
29-Apr-22,19:45,Sale,35,1,Newcastle,27,1,AJ Bell Stadium,Jack Makepeace,62,H,N,19,Fri,Apr,2022,2021-22,5,5,0,0,4,2,1,0
29-Apr-22,19:45,Newcastle,27,1,Sale,35,1,AJ Bell Stadium,Jack Makepeace,62,H,N,19,Fri,Apr,2022,2021-22,4,2,1,0,5,5,0,0
30-Apr-22,15:00,Gloucester,64,1,Bath,0,0,Kingsholm,Christophe Ridley,64,H,N,15,Sat,Apr,2022,2021-22,10,7,0,0,0,0,0,0
30-Apr-22,15:00,Bath,0,0,Gloucester,64,1,Kingsholm,Christophe Ridley,64,H,N,15,Sat,Apr,2022,2021-22,0,0,0,0,10,7,0,0
30-Apr-22,15:00,Leicester,56,1,Bristol,26,1,Welford Road,Karl Dickson,82,H,N,15,Sat,Apr,2022,2021-22,8,5,2,0,4,3,0,0
30-Apr-22,15:00,Bristol,26,1,Leicester,56,1,Welford Road,Karl Dickson,82,H,N,15,Sat,Apr,2022,2021-22,4,3,0,0,8,5,2,0
30-Apr-22,15:00,Worcester,16,0,Saracens,38,1,Sixways,Anthony Woodthorpe,54,A,N,15,Sat,Apr,2022,2021-22,1,1,3,0,6,4,0,0
30-Apr-22,15:00,Saracens,38,1,Worcester,16,0,Sixways,Anthony Woodthorpe,54,A,N,15,Sat,Apr,2022,2021-22,6,4,0,0,1,1,3,0
01-May-22,15:00,London Irish,42,1,Wasps,42,1,Brentford Community Stadium,Craig Maxwell-Keys,84,D,N,15,Sun,May,2022,2021-22,6,5,0,0,5,4,3,0
01-May-22,15:00,Wasps,42,1,London Irish,42,1,Brentford Community Stadium,Craig Maxwell-Keys,84,D,N,15,Sun,May,2022,2021-22,5,4,3,0,6,5,0,0
20-May-22,19:45,Bristol,40,1,Exeter,33,2,Ashton Gate,Luke Pearce,73,H,N,19,Fri,May,2022,2021-22,6,5,0,0,5,4,0,0
20-May-22,19:45,Exeter,33,2,Bristol,40,1,Ashton Gate,Luke Pearce,73,H,N,19,Fri,May,2022,2021-22,5,4,0,0,6,5,0,0
20-May-22,19:45,Wasps,7,0,Sale,16,0,Coventry Building Society Arena,Ian Tempest,23,A,N,19,Fri,May,2022,2021-22,1,1,0,0,1,1,3,0
20-May-22,19:45,Sale,16,0,Wasps,7,0,Coventry Building Society Arena,Ian Tempest,23,A,N,19,Fri,May,2022,2021-22,1,1,3,0,1,1,0,0
21-May-22,15:00,Bath,27,0,London Irish,24,2,Recreation Ground,Christophe Ridley,51,H,N,15,Sat,May,2022,2021-22,3,3,2,0,4,2,0,0
21-May-22,15:00,London Irish,24,2,Bath,27,0,Recreation Ground,Christophe Ridley,51,H,N,15,Sat,May,2022,2021-22,4,2,0,0,3,3,2,0
21-May-22,15:00,Harlequins,28,1,Gloucester,24,1,Twickenham Stadium,Craig Maxwell-Keys,52,H,N,15,Sat,May,2022,2021-22,4,4,0,0,3,3,0,1
21-May-22,15:00,Gloucester,24,1,Harlequins,28,1,Twickenham Stadium,Craig Maxwell-Keys,52,H,N,15,Sat,May,2022,2021-22,3,3,0,1,4,4,0,0
21-May-22,15:00,Newcastle,5,0,Leicester,27,0,Kingston Park,Anthony Woodthorpe,32,A,N,15,Sat,May,2022,2021-22,1,0,0,0,3,3,2,0
21-May-22,15:00,Leicester,27,0,Newcastle,5,0,Kingston Park,Anthony Woodthorpe,32,A,N,15,Sat,May,2022,2021-22,3,3,2,0,1,0,0,0
21-May-22,17:30,Saracens,42,1,Northampton,38,2,StoneX Stadium,Matthew Carley,80,H,N,17,Sat,May,2022,2021-22,5,4,3,0,5,5,1,0
21-May-22,17:30,Northampton,38,2,Saracens,42,1,StoneX Stadium,Matthew Carley,80,H,N,17,Sat,May,2022,2021-22,5,5,1,0,5,4,3,0
04-Jun-22,15:00,Exeter,47,1,Harlequins,38,1,Sandy Park,Ian Tempest,85,H,N,15,Sat,Jun,2022,2021-22,7,6,0,0,6,4,0,0
04-Jun-22,15:00,Harlequins,38,1,Exeter,47,1,Sandy Park,Ian Tempest,85,H,N,15,Sat,Jun,2022,2021-22,6,4,0,0,7,6,0,0
04-Jun-22,15:00,Gloucester,54,1,Saracens,7,0,Kingsholm,Wayne Barnes,61,H,N,15,Sat,Jun,2022,2021-22,8,7,0,0,1,1,0,0
04-Jun-22,15:00,Saracens,7,0,Gloucester,54,1,Kingsholm,Wayne Barnes,61,H,N,15,Sat,Jun,2022,2021-22,1,1,0,0,8,7,0,0
04-Jun-22,15:00,Leicester,20,0,Wasps,10,0,Welford Road,Craig Maxwell-Keys,30,H,N,15,Sat,Jun,2022,2021-22,2,2,2,0,1,1,1,0
04-Jun-22,15:00,Wasps,10,0,Leicester,20,0,Welford Road,Craig Maxwell-Keys,30,H,N,15,Sat,Jun,2022,2021-22,1,1,1,0,2,2,2,0
04-Jun-22,15:00,Northampton,65,1,Newcastle,26,1,Franklin's Gardens,Karl Dickson,91,H,N,15,Sat,Jun,2022,2021-22,10,6,1,0,4,2,0,0
04-Jun-22,15:00,Newcastle,26,1,Northampton,65,1,Franklin's Gardens,Karl Dickson,91,H,N,15,Sat,Jun,2022,2021-22,4,2,0,0,10,6,1,0
04-Jun-22,15:00,Sale,42,1,Bristol,19,0,AJ Bell Stadium,Adam Leal,61,H,N,15,Sat,Jun,2022,2021-22,6,6,0,0,3,2,0,0
04-Jun-22,15:00,Bristol,19,0,Sale,42,1,AJ Bell Stadium,Adam Leal,61,H,N,15,Sat,Jun,2022,2021-22,3,2,0,0,6,6,0,0
04-Jun-22,15:00,Worcester,43,1,Bath,27,1,Sixways,Anthony Woodthorpe,70,H,N,15,Sat,Jun,2022,2021-22,6,5,1,0,4,2,1,0
04-Jun-22,15:00,Bath,27,1,Worcester,43,1,Sixways,Anthony Woodthorpe,70,H,N,15,Sat,Jun,2022,2021-22,4,2,1,0,6,5,1,0
11-Jun-22,13:30,Saracens,34,0,Harlequins,17,0,StoneX Stadium,Luke Pearce,51,H,N,13,Sat,Jun,2022,2021-22,5,3,1,0,3,1,0,0
11-Jun-22,13:30,Harlequins,17,0,Saracens,34,0,StoneX Stadium,Luke Pearce,51,H,N,13,Sat,Jun,2022,2021-22,3,1,0,0,5,3,1,0
11-Jun-22,16:30,Leicester,27,0,Northampton,14,0,Welford Road,Matthew Carley,41,H,N,16,Sat,Jun,2022,2021-22,2,1,4,1,1,0,3,0
11-Jun-22,16:30,Northampton,14,0,Leicester,27,0,Welford Road,Matthew Carley,41,H,N,16,Sat,Jun,2022,2021-22,1,0,3,0,2,1,4,1
18-Jun-22,15:00,Leicester,15,0,Saracens,12,0,Twickenham Stadium,Wayne Barnes,27,H,N,15,Sat,Jun,2022,2021-22,2,1,0,1,0,0,4,0
18-Jun-22,15:00,Saracens,12,0,Leicester,15,0,Twickenham Stadium,Wayne Barnes,27,H,N,15,Sat,Jun,2022,2021-22,0,0,4,0,2,1,0,1
10-Sep-22,15:00,Exeter,24,0,Leicester,20,1,Sandy Park,Christophe Ridley,44,H,N,15,Sat,Sep,2022,2022-23,3,2,1,0,2,2,2,0
10-Sep-22,15:00,Leicester,20,1,Exeter,24,0,Sandy Park,Christophe Ridley,44,H,N,15,Sat,Sep,2022,2022-23,2,2,2,0,3,2,1,0
10-Sep-22,15:00,London Irish,45,1,Worcester,14,0,Gtech Community Stadium,Wayne Barnes,59,H,N,15,Sat,Sep,2022,2022-23,7,5,0,0,2,2,0,0
10-Sep-22,15:00,Worcester,14,0,London Irish,45,1,Gtech Community Stadium,Wayne Barnes,59,H,N,15,Sat,Sep,2022,2022-23,2,2,0,0,7,5,0,0
10-Sep-22,15:00,Newcastle,31,1,Harlequins,40,1,Kingston Park,Luke Pearce,71,A,N,15,Sat,Sep,2022,2022-23,5,3,0,0,6,5,0,0
10-Sep-22,15:00,Harlequins,40,1,Newcastle,31,1,Kingston Park,Luke Pearce,71,A,N,15,Sat,Sep,2022,2022-23,6,5,0,0,5,3,0,0
10-Sep-22,17:30,Bristol,31,1,Bath,29,1,Ashton Gate,Matthew Carley,60,H,N,17,Sat,Sep,2022,2022-23,5,3,0,0,2,2,5,0
10-Sep-22,17:30,Bath,29,1,Bristol,31,1,Ashton Gate,Matthew Carley,60,H,N,17,Sat,Sep,2022,2022-23,2,2,5,0,5,3,0,0
11-Sep-22,15:00,Sale,29,1,Northampton,22,1,AJ Bell Stadium,Tom Foley,51,H,N,15,Sun,Sep,2022,2022-23,4,3,1,0,3,2,1,0
11-Sep-22,15:00,Northampton,22,1,Sale,29,1,AJ Bell Stadium,Tom Foley,51,H,N,15,Sun,Sep,2022,2022-23,3,2,1,0,4,3,1,0
11-Sep-22,15:00,Gloucester,27,1,Wasps,21,1,Kingsholm,Anthony Woodthorpe,48,H,N,15,Sun,Sep,2022,2022-23,4,1,1,0,3,3,0,0
11-Sep-22,15:00,Wasps,21,1,Gloucester,27,1,Kingsholm,Anthony Woodthorpe,48,H,N,15,Sun,Sep,2022,2022-23,3,3,0,0,4,1,1,0
17-Sep-22,14:00,Northampton,38,1,London Irish,22,0,Franklin's Gardens,Luke Pearce,60,H,N,14,Sat,Sep,2022,2022-23,4,3,4,0,3,1,1,0
17-Sep-22,14:00,London Irish,22,0,Northampton,38,1,Franklin's Gardens,Luke Pearce,60,H,N,14,Sat,Sep,2022,2022-23,3,1,1,0,4,3,4,0
17-Sep-22,15:00,Bath,20,0,Sale,37,1,Recreation Ground,Christophe Ridley,57,A,N,15,Sat,Sep,2022,2022-23,2,2,2,0,4,4,3,0
17-Sep-22,15:00,Sale,37,1,Bath,20,0,Recreation Ground,Christophe Ridley,57,A,N,15,Sat,Sep,2022,2022-23,4,4,3,0,2,2,2,0
17-Sep-22,15:00,Harlequins,27,1,Saracens,30,1,Twickenham Stoop,Tom Foley,57,A,N,15,Sat,Sep,2022,2022-23,3,3,2,0,4,2,2,0
17-Sep-22,15:00,Saracens,30,1,Harlequins,27,1,Twickenham Stoop,Tom Foley,57,A,N,15,Sat,Sep,2022,2022-23,4,2,2,0,3,3,2,0
17-Sep-22,15:00,Leicester,36,1,Newcastle,21,0,Welford Road,Craig Maxwell-Keys,57,H,N,15,Sat,Sep,2022,2022-23,5,4,1,0,3,3,0,0
17-Sep-22,15:00,Newcastle,21,0,Leicester,36,1,Welford Road,Craig Maxwell-Keys,57,H,N,15,Sat,Sep,2022,2022-23,3,3,0,0,5,4,1,0
17-Sep-22,15:00,Wasps,8,0,Bristol,23,0,Coventry Building Society Arena,Karl Dickson,31,A,N,15,Sat,Sep,2022,2022-23,1,0,1,0,2,2,2,1
17-Sep-22,15:00,Bristol,23,0,Wasps,8,0,Coventry Building Society Arena,Karl Dickson,31,A,N,15,Sat,Sep,2022,2022-23,2,2,2,1,1,0,1,0
18-Sep-22,15:00,Worcester,21,0,Exeter,36,1,Sixways,Matthew Carley,57,A,N,15,Sun,Sep,2022,2022-23,3,3,0,0,5,4,1,0
18-Sep-22,15:00,Exeter,36,1,Worcester,21,0,Sixways,Matthew Carley,57,A,N,15,Sun,Sep,2022,2022-23,5,4,1,0,3,3,0,0
23-Sep-22,19:45,Bath,31,1,Wasps,39,1,Recreation Ground,Wayne Barnes,70,A,N,19,Fri,Sep,2022,2022-23,4,4,1,0,4,2,5,0
23-Sep-22,19:45,Wasps,39,1,Bath,31,1,Recreation Ground,Wayne Barnes,70,A,N,19,Fri,Sep,2022,2022-23,4,2,5,0,4,4,1,0
24-Sep-22,15:00,Bristol,40,1,London Irish,36,2,Ashton Gate,Tom Foley,76,H,N,15,Sat,Sep,2022,2022-23,6,5,0,0,5,4,1,0
24-Sep-22,15:00,London Irish,36,2,Bristol,40,1,Ashton Gate,Tom Foley,76,H,N,15,Sat,Sep,2022,2022-23,5,4,1,0,6,5,0,0
24-Sep-22,15:00,Northampton,21,0,Leicester,41,1,Franklin's Gardens,Karl Dickson,62,A,N,15,Sat,Sep,2022,2022-23,3,3,0,0,6,4,1,0
24-Sep-22,15:00,Leicester,41,1,Northampton,21,0,Franklin's Gardens,Karl Dickson,62,A,N,15,Sat,Sep,2022,2022-23,6,4,1,0,3,3,0,0
24-Sep-22,15:00,Saracens,41,1,Gloucester,39,2,StoneX Stadium,Craig Maxwell-Keys,80,H,N,15,Sat,Sep,2022,2022-23,5,5,2,0,5,4,2,0
24-Sep-22,15:00,Gloucester,39,2,Saracens,41,1,StoneX Stadium,Craig Maxwell-Keys,80,H,N,15,Sat,Sep,2022,2022-23,5,4,2,0,5,5,2,0
24-Sep-22,15:00,Worcester,39,1,Newcastle,5,0,Sixways,Adam Leal,44,H,N,15,Sat,Sep,2022,2022-23,5,4,2,0,1,0,0,0
24-Sep-22,15:00,Newcastle,5,0,Worcester,39,1,Sixways,Adam Leal,44,H,N,15,Sat,Sep,2022,2022-23,1,0,0,0,5,4,2,0
25-Sep-22,15:00,Exeter,43,1,Harlequins,42,2,Sandy Park,Ian Tempest,85,H,N,15,Sun,Sep,2022,2022-23,6,5,1,0,6,6,0,0
25-Sep-22,15:00,Harlequins,42,2,Exeter,43,1,Sandy Park,Ian Tempest,85,H,N,15,Sun,Sep,2022,2022-23,6,6,0,0,6,5,1,0
30-Sep-22,19:45,Newcastle,30,1,Bristol,15,0,Kingston Park,Luke Pearce,45,H,N,19,Fri,Sep,2022,2022-23,4,2,2,0,2,1,1,0
30-Sep-22,19:45,Bristol,15,0,Newcastle,30,1,Kingston Park,Luke Pearce,45,H,N,19,Fri,Sep,2022,2022-23,2,1,1,0,4,2,2,0
01-Oct-22,15:00,London Irish,47,1,Bath,38,1,Gtech Community Stadium,Karl Dickson,85,H,N,15,Sat,Oct,2022,2022-23,7,6,0,0,6,4,0,0
01-Oct-22,15:00,Bath,38,1,London Irish,47,1,Gtech Community Stadium,Karl Dickson,85,H,N,15,Sat,Oct,2022,2022-23,6,4,0,0,7,6,0,0
01-Oct-22,15:00,Sale,28,0,Exeter,20,0,AJ Bell Stadium,Wayne Barnes,48,H,N,15,Sat,Oct,2022,2022-23,3,2,3,0,2,2,2,0
01-Oct-22,15:00,Exeter,20,0,Sale,28,0,AJ Bell Stadium,Wayne Barnes,48,H,N,15,Sat,Oct,2022,2022-23,2,2,2,0,3,2,3,0
01-Oct-22,15:00,Saracens,51,1,Leicester,18,0,StoneX Stadium,Matthew Carley,69,H,N,15,Sat,Oct,2022,2022-23,7,5,2,0,2,1,2,0
01-Oct-22,15:00,Leicester,18,0,Saracens,51,1,StoneX Stadium,Matthew Carley,69,H,N,15,Sat,Oct,2022,2022-23,2,1,2,0,7,5,2,0
02-Oct-22,15:00,Harlequins,35,1,Northampton,29,2,Twickenham Stoop,Christophe Ridley,64,H,N,15,Sun,Oct,2022,2022-23,5,5,0,0,4,3,1,0
02-Oct-22,15:00,Northampton,29,2,Harlequins,35,1,Twickenham Stoop,Christophe Ridley,64,H,N,15,Sun,Oct,2022,2022-23,4,3,1,0,5,5,0,0
07-Oct-22,19:45,Bristol,14,0,Exeter,50,1,Ashton Gate,Christophe Ridley,64,A,N,19,Fri,Oct,2022,2022-23,2,2,0,0,7,6,1,0
07-Oct-22,19:45,Exeter,50,1,Bristol,14,0,Ashton Gate,Christophe Ridley,64,A,N,19,Fri,Oct,2022,2022-23,7,6,1,0,2,2,0,0
08-Oct-22,15:00,Bath,17,1,Gloucester,21,0,Recreation Ground,Tom Foley,38,A,N,15,Sat,Oct,2022,2022-23,3,1,0,0,3,3,0,0
